# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 11
8.018244989216327667e-03 5.778582382202148438e+01 4.093667602539062500e+02 4.994087829589843750e+02 1.186510009765625000e+02 -3.342764892578125000e+02 4.507402038574218750e+02 6.977550983428955078e+00 1.522297668457031250e+02 1.671269683837890625e+02 -9.948891997337341309e-01 -8.696522712707519531e+00 1.984700012207031250e+01
1.401655934751033783e-02 5.153976440429687500e+01 3.813573913574218750e+02 5.019953308105468750e+02 7.235981445312500000e+02 8.406357421875000000e+02 4.351786499023437500e+02 1.015682373046875000e+02 1.376490478515625000e+02 1.580901489257812500e+02 3.936667251586914062e+01 2.697793006896972656e+01 1.984700012207031250e+01
1.969251595437526703e-02 3.587126541137695312e+01 2.675982666015625000e+02 3.311166381835937500e+02 1.683527221679687500e+02 3.040421447753906250e+02 2.960423583984375000e+02 1.486903285980224609e+01 9.536249542236328125e+01 1.059766769409179688e+02 5.755625247955322266e+00 9.746117591857910156e+00 1.984700012207031250e+01
2.551339380443096161e-02 3.719581222534179688e+01 2.691910400390625000e+02 3.294645385742187500e+02 1.308110809326171875e+02 1.017378234863281250e+02 2.966056213378906250e+02 1.161431694030761719e+01 9.770246887207031250e+01 1.079274978637695312e+02 3.619704246520996094e+00 2.555719614028930664e+00 1.984700012207031250e+01
3.202908113598823547e-02 3.543492889404296875e+01 2.788853149414062500e+02 3.384770507812500000e+02 1.160552215576171875e+02 -9.044381713867187500e+01 3.060411071777343750e+02 1.033578586578369141e+01 9.658212280273437500e+01 1.066264038085937500e+02 4.806874752044677734e+00 -3.492366075515747070e+00 1.984700012207031250e+01
3.846523538231849670e-02 2.628048133850097656e+01 1.892951202392578125e+02 2.291984100341796875e+02 5.387769317626953125e+01 -2.927761268615722656e+01 2.072416381835937500e+02 2.258166551589965820e+00 6.783350372314453125e+01 7.480128479003906250e+01 1.242486596107482910e+00 -1.350813031196594238e+00 1.984700012207031250e+01
4.443310573697090149e-02 2.216063499450683594e+01 1.714448242187500000e+02 2.075623779296875000e+02 7.815111541748046875e+01 -4.212444305419921875e+01 1.876330566406250000e+02 7.302258491516113281e+00 5.919365310668945312e+01 6.512185668945312500e+01 2.293045520782470703e+00 -1.396058082580566406e+00 1.984700012207031250e+01
5.042308941483497620e-02 2.130045127868652344e+01 1.785538482666015625e+02 2.128721008300781250e+02 6.332605743408203125e+01 2.446220159530639648e+00 1.937782440185546875e+02 4.622076511383056641e+00 5.917541503906250000e+01 6.455741119384765625e+01 1.184752583503723145e+00 -1.528787463903427124e-01 1.984700012207031250e+01
5.690929666161537170e-02 1.755079078674316406e+01 1.452397308349609375e+02 1.760515136718750000e+02 8.152082824707031250e+01 1.433061957359313965e+00 1.587841186523437500e+02 8.738025665283203125e+00 4.801024246215820312e+01 5.292416381835937500e+01 3.301448106765747070e+00 4.451950266957283020e-02 1.984700012207031250e+01
6.341847032308578491e-02 1.858982276916503906e+01 1.533411407470703125e+02 1.830399780273437500e+02 6.302182769775390625e+01 5.807895660400390625e+01 1.662668304443359375e+02 5.062374591827392578e+00 5.064060974121093750e+01 5.530587768554687500e+01 1.930953025817871094e+00 1.802409887313842773e+00 1.984700012207031250e+01
