# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 130
8.018244989216327667e-03 2.837408828735351562e+01 1.955911407470703125e+02 2.388195190429687500e+02 8.319542694091796875e+01 -3.400075683593750000e+02 2.153047027587890625e+02 9.930696487426757812e+00 7.041928863525390625e+01 7.837311553955078125e+01 1.572242975234985352e+00 -1.020172691345214844e+01 1.970372772216796875e+01
1.401655934751033783e-02 4.356433486938476562e+01 3.143590698242187500e+02 3.916941223144531250e+02 1.818736267089843750e+02 -1.909588317871093750e+02 3.496233520507812500e+02 2.001673698425292969e+01 1.142810516357421875e+02 1.280803985595703125e+02 9.673745155334472656e+00 -8.334789276123046875e+00 1.970372772216796875e+01
1.969251595437526703e-02 5.694813156127929688e+01 4.495205383300781250e+02 5.523268432617187500e+02 3.031793518066406250e+02 1.788696136474609375e+02 4.964450988769531250e+02 3.444097137451171875e+01 1.574642486572265625e+02 1.741107177734375000e+02 1.065631389617919922e+01 4.554424285888671875e+00 1.970372772216796875e+01
2.551339380443096161e-02 3.660007095336914062e+01 2.815158996582031250e+02 3.369324645996093750e+02 4.491708755493164062e+01 3.459791946411132812e+01 3.067492980957031250e+02 -3.330491781234741211e+00 9.874465942382812500e+01 1.080424804687500000e+02 -1.470602512359619141e+00 1.471078038215637207e+00 1.970372772216796875e+01
3.202908113598823547e-02 3.057261466979980469e+01 2.427605743408203125e+02 2.934822387695312500e+02 1.052445068359375000e+02 3.019298934936523438e+01 2.658967590332031250e+02 9.253001213073730469e+00 8.385758209228515625e+01 9.202106475830078125e+01 2.148994445800781250e+00 3.051652312278747559e-01 1.970372772216796875e+01
3.846523538231849670e-02 2.936112022399902344e+01 2.278356323242187500e+02 2.736664123535156250e+02 3.332231140136718750e+01 -5.462181472778320312e+01 2.486450500488281250e+02 -2.503211498260498047e+00 7.908129119873046875e+01 8.682703399658203125e+01 -9.744604118168354034e-03 -2.127364635467529297e+00 1.970372772216796875e+01
4.443310573697090149e-02 2.563243293762207031e+01 2.019865722656250000e+02 2.405858459472656250e+02 4.885403060913085938e+01 -5.961209869384765625e+01 2.195046691894531250e+02 1.769363880157470703e+00 6.940216827392578125e+01 7.578629302978515625e+01 3.882068395614624023e-01 -1.981207609176635742e+00 1.970372772216796875e+01
5.042308941483497620e-02 1.836371040344238281e+01 1.498579864501953125e+02 1.816723785400390625e+02 6.238030242919921875e+01 -7.156503200531005859e+00 1.640522766113281250e+02 5.010016441345214844e+00 4.997501754760742188e+01 5.495612716674804688e+01 1.554105043411254883e+00 -6.595436930656433105e-01 1.970372772216796875e+01
5.690929666161537170e-02 1.971282196044921875e+01 1.645738067626953125e+02 1.971680603027343750e+02 5.634915924072265625e+01 -1.080778789520263672e+01 1.790751953125000000e+02 3.930503606796264648e+00 5.435474014282226562e+01 5.946950149536132812e+01 1.188298821449279785e+00 -3.955080509185791016e-01 1.970372772216796875e+01
6.341847032308578491e-02 1.859150314331054688e+01 1.536509246826171875e+02 1.846556549072265625e+02 6.810463714599609375e+01 2.729940032958984375e+01 1.671884155273437500e+02 6.197714805603027344e+00 5.083345794677734375e+01 5.565298080444335938e+01 2.238049030303955078e+00 7.276661396026611328e-01 1.970372772216796875e+01
6.949992477893829346e-02 1.694972229003906250e+01 1.429725646972656250e+02 1.703872833251953125e+02 3.621903610229492188e+01 2.179948806762695312e+01 1.548057556152343750e+02 6.886886358261108398e-01 4.661351776123046875e+01 5.082697677612304688e+01 8.694621324539184570e-01 8.540033102035522461e-01 1.970372772216796875e+01
