# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 155
8.018244989216327667e-03 3.107606124877929688e+01 2.353118133544921875e+02 2.788632507324218750e+02 8.805960845947265625e+01 9.985498046875000000e+02 2.546194152832031250e+02 -1.189049482345581055e+00 8.351589965820312500e+01 9.024415588378906250e+01 -4.448172569274902344e+00 3.336977005004882812e+01 1.981929016113281250e+01
1.401655934751033783e-02 4.041093444824218750e+01 2.847125244140625000e+02 3.568139953613281250e+02 2.234933013916015625e+02 3.039702606201171875e+01 3.174339904785156250e+02 2.671429824829101562e+01 1.049676513671875000e+02 1.175536193847656250e+02 1.032652187347412109e+01 6.188579201698303223e-01 1.981929016113281250e+01
1.969251595437526703e-02 3.988740539550781250e+01 2.596751403808593750e+02 3.119983215332031250e+02 -2.367983102798461914e+00 9.983807373046875000e+01 2.833823852539062500e+02 -1.190750408172607422e+01 9.849150085449218750e+01 1.079424972534179688e+02 -5.740310192108154297e+00 3.383271694183349609e+00 1.981929016113281250e+01
2.551339380443096161e-02 4.349118041992187500e+01 3.389544677734375000e+02 4.087857055664062500e+02 5.823220825195312500e+01 -2.272548217773437500e+02 3.709526367187500000e+02 -1.477966427803039551e+00 1.185545883178710938e+02 1.303662261962890625e+02 3.200691640377044678e-01 -7.621289730072021484e+00 1.981929016113281250e+01
3.202908113598823547e-02 2.879783058166503906e+01 2.275486602783203125e+02 2.710522155761718750e+02 2.197528648376464844e+01 -5.511786270141601562e+01 2.473945465087890625e+02 -4.332994937896728516e+00 7.821680450439453125e+01 8.558516693115234375e+01 -6.055938005447387695e-01 -1.846040010452270508e+00 1.981929016113281250e+01
3.846523538231849670e-02 2.718515014648437500e+01 2.021308898925781250e+02 2.476952362060546875e+02 1.098930130004882812e+02 -1.049073715209960938e+02 2.227601165771484375e+02 1.206197261810302734e+01 7.165135192871093750e+01 7.943630981445312500e+01 4.702558517456054688e+00 -3.922037839889526367e+00 1.981929016113281250e+01
4.443310573697090149e-02 2.191272735595703125e+01 1.769485015869140625e+02 2.151525726318359375e+02 8.985652923583984375e+01 3.927996826171875000e+01 1.941067657470703125e+02 8.573848724365234375e+00 5.963924026489257812e+01 6.574665832519531250e+01 2.648569107055664062e+00 6.803638935089111328e-01 1.981929016113281250e+01
5.042308941483497620e-02 2.119988822937011719e+01 1.765871582031250000e+02 2.111964721679687500e+02 5.315657806396484375e+01 5.000843811035156250e+01 1.921183013916015625e+02 2.588658094406127930e+00 5.844215393066406250e+01 6.401423645019531250e+01 1.222009181976318359e+00 1.232604146003723145e+00 1.981929016113281250e+01
5.690929666161537170e-02 1.917400932312011719e+01 1.590407562255859375e+02 1.892542572021484375e+02 4.833919143676757812e+01 -5.381185531616210938e+01 1.724657592773437500e+02 2.991608142852783203e+00 5.249114990234375000e+01 5.729906845092773438e+01 1.216701626777648926e+00 -1.876327633857727051e+00 1.981929016113281250e+01
6.341847032308578491e-02 1.661531829833984375e+01 1.422418670654296875e+02 1.690232543945312500e+02 6.799073028564453125e+01 4.591379547119140625e+01 1.539090118408203125e+02 6.718163013458251953e+00 4.577200317382812500e+01 4.999901580810546875e+01 2.409949302673339844e+00 1.545836687088012695e+00 1.981929016113281250e+01
