# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 151
8.018244989216327667e-03 2.640630149841308594e+01 2.107816162109375000e+02 2.783551025390625000e+02 3.275563964843750000e+02 -6.206993408203125000e+02 2.417696685791015625e+02 5.264757537841796875e+01 7.344707489013671875e+01 8.482447052001953125e+01 2.104529380798339844e+01 -2.182345199584960938e+01 2.055966377258300781e+01
1.401655934751033783e-02 3.307519912719726562e+01 2.764276733398437500e+02 3.304608764648437500e+02 6.080367279052734375e+01 -3.031639404296875000e+02 3.016400756835937500e+02 4.324764728546142578e+00 9.291174316406250000e+01 1.015722885131835938e+02 -4.932014942169189453e-01 -1.199113464355468750e+01 2.055966377258300781e+01
1.969251595437526703e-02 3.542841339111328125e+01 2.693727416992187500e+02 3.325958557128906250e+02 1.354440155029296875e+02 -1.266607284545898438e+02 2.980776977539062500e+02 1.276886653900146484e+01 9.524493408203125000e+01 1.064580688476562500e+02 8.002575874328613281e+00 -4.489219188690185547e+00 2.055966377258300781e+01
2.551339380443096161e-02 3.958420944213867188e+01 3.177101745605468750e+02 3.878855895996093750e+02 1.693857116699218750e+02 2.509971427917480469e+01 3.497718811035156250e+02 1.736027908325195312e+01 1.094048233032226562e+02 1.207453308105468750e+02 5.278402805328369141e+00 5.470566749572753906e-01 2.055966377258300781e+01
3.202908113598823547e-02 2.930663871765136719e+01 2.432625579833984375e+02 2.921750488281250000e+02 7.032571411132812500e+01 -6.415894317626953125e+01 2.655904846191406250e+02 3.772334098815917969e+00 8.205356597900390625e+01 8.992192077636718750e+01 6.746588945388793945e-01 -2.662096977233886719e+00 2.055966377258300781e+01
3.846523538231849670e-02 2.538658332824707031e+01 2.133317565917968750e+02 2.610532836914062500e+02 1.657528839111328125e+02 -1.018403244018554688e+02 2.350886077880859375e+02 2.206347465515136719e+01 7.085922241210937500e+01 7.846343231201171875e+01 7.363530635833740234e+00 -3.304679393768310547e+00 2.055966377258300781e+01
4.443310573697090149e-02 1.928291702270507812e+01 1.752601318359375000e+02 2.092396850585937500e+02 5.883840942382812500e+01 -4.942171096801757812e+01 1.906013641357421875e+02 4.229433059692382812e+00 5.559725189208984375e+01 6.083700561523437500e+01 1.502169251441955566e+00 -1.992084145545959473e+00 2.055966377258300781e+01
5.042308941483497620e-02 2.013802528381347656e+01 1.760563201904296875e+02 2.108992614746093750e+02 6.428379058837890625e+01 -5.845719814300537109e+00 1.916853179931640625e+02 4.708275318145751953e+00 5.683855056762695312e+01 6.226951217651367188e+01 1.711798787117004395e+00 -2.396116852760314941e-01 2.055966377258300781e+01
5.690929666161537170e-02 1.650128746032714844e+01 1.483753051757812500e+02 1.795833587646484375e+02 7.982733917236328125e+01 -2.863758850097656250e+01 1.623223876953125000e+02 8.891436576843261719e+00 4.681418228149414062e+01 5.152964019775390625e+01 2.939258337020874023e+00 -5.914160609245300293e-01 2.055966377258300781e+01
6.341847032308578491e-02 1.639779281616210938e+01 1.414604644775390625e+02 1.688765106201171875e+02 7.647649383544921875e+01 3.264317703247070312e+01 1.534729156494140625e+02 8.268164634704589844e+00 4.561577224731445312e+01 4.985630798339843750e+01 2.826723337173461914e+00 1.018996834754943848e+00 2.055966377258300781e+01
6.949992477893829346e-02 1.470846366882324219e+01 1.311050720214843750e+02 1.569503479003906250e+02 7.011716461181640625e+01 -3.416145563125610352e+00 1.423550415039062500e+02 7.852126598358154297e+00 4.135923385620117188e+01 4.520159912109375000e+01 2.883908271789550781e+00 4.152293130755424500e-02 2.055966377258300781e+01
7.558133453130722046e-02 1.363712787628173828e+01 1.274516448974609375e+02 1.523412170410156250e+02 4.948257827758789062e+01 -2.425778198242187500e+01 1.381416625976562500e+02 3.958082199096679688e+00 3.890935134887695312e+01 4.251279067993164062e+01 1.508776426315307617e+00 -8.125408887863159180e-01 2.055966377258300781e+01
8.196274191141128540e-02 1.204167652130126953e+01 1.154426803588867188e+02 1.356328582763671875e+02 4.057250595092773438e+01 3.068128013610839844e+01 1.238507003784179688e+02 2.593317747116088867e+00 3.470665740966796875e+01 3.752638244628906250e+01 7.267942428588867188e-01 8.877757191658020020e-01 2.055966377258300781e+01
8.830232173204421997e-02 1.067169094085693359e+01 1.030820159912109375e+02 1.211543502807617188e+02 3.123612976074218750e+01 6.481988430023193359e+00 1.104764556884765625e+02 1.798642873764038086e+00 3.070576858520507812e+01 3.314677047729492188e+01 6.325240731239318848e-01 1.189994663000106812e-01 2.055966377258300781e+01
9.435217082500457764e-02 9.373144149780273438e+00 9.267387390136718750e+01 1.106434860229492188e+02 3.912673187255859375e+01 2.285773849487304688e+01 9.974195098876953125e+01 2.880834579467773438e+00 2.686149978637695312e+01 2.917449378967285156e+01 1.079463005065917969e+00 4.858790338039398193e-01 2.055966377258300781e+01
1.005600690841674805e-01 8.430356979370117188e+00 8.937841796875000000e+01 1.051893386840820312e+02 3.073212432861328125e+01 -1.634111404418945312e+01 9.547928619384765625e+01 2.000835180282592773e+00 2.498237228393554688e+01 2.692507934570312500e+01 6.285741925239562988e-01 -6.327853202819824219e-01 2.055966377258300781e+01
1.070138886570930481e-01 7.699261665344238281e+00 8.046395874023437500e+01 9.473590850830078125e+01 2.664244842529296875e+01 -3.522711992263793945e+00 8.580415344238281250e+01 1.602642416954040527e+00 2.235807228088378906e+01 2.404775238037109375e+01 4.253177046775817871e-01 -2.027888037264347076e-02 2.055966377258300781e+01
1.134273484349250793e-01 7.249025821685791016e+00 7.792558288574218750e+01 9.241120147705078125e+01 3.157333374023437500e+01 6.333435058593750000e+00 8.320785522460937500e+01 2.219577312469482422e+00 2.119236755371093750e+01 2.280653381347656250e+01 7.256520986557006836e-01 4.087091237306594849e-02 2.055966377258300781e+01
1.196089535951614380e-01 7.154808998107910156e+00 7.918718719482421875e+01 9.409699249267578125e+01 3.281409454345703125e+01 9.689360857009887695e-01 8.450113677978515625e+01 2.495611429214477539e+00 2.130810356140136719e+01 2.300459861755371094e+01 7.306115627288818359e-01 -3.388229385018348694e-02 2.055966377258300781e+01
1.257804334163665771e-01 6.697215080261230469e+00 7.496726226806640625e+01 8.694800567626953125e+01 2.375041389465332031e+01 7.577039003372192383e-01 7.896387481689453125e+01 1.301334500312805176e+00 1.989062881469726562e+01 2.115484619140625000e+01 4.030398130416870117e-01 -1.117196585983037949e-02 2.055966377258300781e+01
1.321490257978439331e-01 6.299389362335205078e+00 6.919226074218750000e+01 8.081444549560546875e+01 2.544279861450195312e+01 -4.942800521850585938e+00 7.288856506347656250e+01 1.687319993972778320e+00 1.845562744140625000e+01 1.960988998413085938e+01 4.687686264514923096e-01 -1.743518859148025513e-01 2.055966377258300781e+01
1.384563297033309937e-01 5.682742118835449219e+00 6.667658996582031250e+01 7.705440521240234375e+01 2.008907127380371094e+01 8.753056526184082031e+00 6.969869232177734375e+01 5.991207361221313477e-01 1.705843353271484375e+01 1.797366142272949219e+01 1.908476203680038452e-01 6.342840939760208130e-02 2.055966377258300781e+01
1.446497291326522827e-01 5.304012298583984375e+00 6.485111236572265625e+01 7.580570220947265625e+01 2.714709854125976562e+01 -3.751320838928222656e-01 6.801411437988281250e+01 2.006913900375366211e+00 1.623273277282714844e+01 1.719618415832519531e+01 5.405034422874450684e-01 -1.105850189924240112e-02 2.055966377258300781e+01
1.508535146713256836e-01 4.836275577545166016e+00 5.929372787475585938e+01 6.916403198242187500e+01 1.648695945739746094e+01 1.540721058845520020e+00 6.194561386108398438e+01 1.194647550582885742e-01 1.457638740539550781e+01 1.539706897735595703e+01 7.557321339845657349e-02 -2.747740224003791809e-02 2.055966377258300781e+01
1.571729034185409546e-01 4.581854820251464844e+00 5.723333358764648438e+01 6.744158172607421875e+01 2.407436370849609375e+01 1.934852242469787598e+00 5.975291442871093750e+01 1.281442761421203613e+00 1.384223556518554688e+01 1.464754486083984375e+01 3.490122556686401367e-01 -2.148762345314025879e-02 2.055966377258300781e+01
1.635417938232421875e-01 4.250813961029052734e+00 5.443053436279296875e+01 6.340776824951171875e+01 1.863055229187011719e+01 1.667105674743652344e+00 5.640110778808593750e+01 7.062267661094665527e-01 1.289320945739746094e+01 1.352919292449951172e+01 2.565378546714782715e-01 -2.173968404531478882e-02 2.055966377258300781e+01
1.698256134986877441e-01 4.043389320373535156e+00 5.351763153076171875e+01 6.232943344116210938e+01 2.093071937561035156e+01 6.874680995941162109e+00 5.529340744018554688e+01 9.775844812393188477e-01 1.239228343963623047e+01 1.297841739654541016e+01 3.246427178382873535e-01 1.169573962688446045e-01 2.055966377258300781e+01
1.761013567447662354e-01 3.706661939620971680e+00 5.038331985473632812e+01 5.875297546386718750e+01 1.908235168457031250e+01 -1.420644998550415039e+00 5.200043106079101562e+01 8.943753242492675781e-01 1.143023014068603516e+01 1.195315551757812500e+01 2.718011736869812012e-01 -1.006716191768646240e-01 2.055966377258300781e+01
1.823998540639877319e-01 3.770437955856323242e+00 5.144017028808593750e+01 5.950429534912109375e+01 2.056182289123535156e+01 1.073054695129394531e+01 5.270750045776367188e+01 9.766663312911987305e-01 1.165216350555419922e+01 1.210861110687255859e+01 3.129914700984954834e-01 2.035502344369888306e-01 2.055966377258300781e+01
1.886507123708724976e-01 3.579301834106445312e+00 5.047224044799804688e+01 5.869207382202148438e+01 1.568545246124267578e+01 3.096260547637939453e+00 5.168234634399414062e+01 1.287945210933685303e-01 1.124716472625732422e+01 1.166228485107421875e+01 6.694279611110687256e-02 2.852503210306167603e-02 2.055966377258300781e+01
1.949081569910049438e-01 3.418476104736328125e+00 4.855399322509765625e+01 5.614834976196289062e+01 1.448578357696533203e+01 -2.823843955993652344e+00 4.934840774536132812e+01 4.335758090019226074e-02 1.073247146606445312e+01 1.104135799407958984e+01 9.048254042863845825e-02 -6.462689489126205444e-02 2.055966377258300781e+01
2.011425346136093140e-01 3.218433380126953125e+00 4.710432434082031250e+01 5.355877685546875000e+01 1.168660068511962891e+01 -9.039812139235436916e-04 4.726917266845703125e+01 -3.637306392192840576e-01 1.014534282684326172e+01 1.031067943572998047e+01 -3.344664350152015686e-02 8.956565521657466888e-03 2.055966377258300781e+01
