# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 96
8.018244989216327667e-03 2.972706794738769531e+01 2.295000762939453125e+02 2.692521057128906250e+02 -6.277229690551757812e+01 -1.271711196899414062e+02 2.477635650634765625e+02 -1.919508934020996094e+01 8.088995361328125000e+01 8.777521514892578125e+01 -6.217357158660888672e+00 -1.949926853179931641e+00 1.981997299194335938e+01
1.401655934751033783e-02 3.926537704467773438e+01 2.894328918457031250e+02 3.430320129394531250e+02 -7.098956298828125000e+01 6.445075225830078125e+01 3.138304443359375000e+02 -2.507306289672851562e+01 1.041885681152343750e+02 1.137441177368164062e+02 -7.218460083007812500e+00 2.295889616012573242e+00 1.981997299194335938e+01
1.969251595437526703e-02 4.155772018432617188e+01 2.940267639160156250e+02 3.587430419921875000e+02 1.025702743530273438e+02 -5.032837295532226562e+01 3.235920104980468750e+02 6.432352066040039062e+00 1.077851181030273438e+02 1.188625869750976562e+02 1.983233928680419922e+00 -2.433306932449340820e+00 1.981997299194335938e+01
2.551339380443096161e-02 3.527924346923828125e+01 2.678310241699218750e+02 3.264689331054687500e+02 1.082471160888671875e+02 -4.765512084960937500e+01 2.946658630371093750e+02 9.351185798645019531e+00 9.453832244873046875e+01 1.043728179931640625e+02 2.328111648559570312e+00 -2.056647062301635742e+00 1.981997299194335938e+01
3.202908113598823547e-02 3.016389274597167969e+01 2.357308807373046875e+02 2.807098388671875000e+02 3.192291831970214844e+01 -6.153599166870117188e+01 2.563392639160156250e+02 -2.406930923461914062e+00 8.150193786621093750e+01 8.920172119140625000e+01 -3.567457497119903564e-01 -2.742348194122314453e+00 1.981997299194335938e+01
3.846523538231849670e-02 2.692966842651367188e+01 2.095609741210937500e+02 2.538403930664062500e+02 8.589629364013671875e+01 -5.757646942138671875e+01 2.297077484130859375e+02 7.555922985076904297e+00 7.247865295410156250e+01 7.981158447265625000e+01 2.720498323440551758e+00 -1.862504959106445312e+00 1.981997299194335938e+01
4.443310573697090149e-02 2.171344757080078125e+01 1.747118530273437500e+02 2.102738494873046875e+02 2.916069602966308594e+01 -5.685840225219726562e+01 1.907793731689453125e+02 -1.317520260810852051e+00 5.929611587524414062e+01 6.513967132568359375e+01 -2.688829004764556885e-01 -1.948397040367126465e+00 1.981997299194335938e+01
5.042308941483497620e-02 2.018208885192871094e+01 1.607061004638671875e+02 1.934602355957031250e+02 9.507938385009765625e+01 1.726666641235351562e+01 1.754085235595703125e+02 1.104350471496582031e+01 5.430398178100585938e+01 5.975145339965820312e+01 3.831367015838623047e+00 2.060078680515289307e-01 1.981997299194335938e+01
5.690929666161537170e-02 1.813366317749023438e+01 1.484826507568359375e+02 1.769794769287109375e+02 4.439072036743164062e+01 -2.975843048095703125e+01 1.611127166748046875e+02 2.376828670501708984e+00 4.914717864990234375e+01 5.382255554199218750e+01 1.176211595535278320e+00 -1.532067775726318359e+00 1.981997299194335938e+01
6.341847032308578491e-02 1.924219512939453125e+01 1.592190551757812500e+02 1.907011871337890625e+02 6.713026428222656250e+01 7.263345241546630859e+00 1.731149139404296875e+02 5.832989692687988281e+00 5.283506393432617188e+01 5.789435958862304688e+01 2.268784761428833008e+00 1.126264035701751709e-01 1.981997299194335938e+01
6.949992477893829346e-02 1.539900970458984375e+01 1.299530181884765625e+02 1.543206176757812500e+02 5.414146423339843750e+01 2.761477279663085938e+01 1.405747985839843750e+02 4.697457790374755859e+00 4.191759490966796875e+01 4.574675750732421875e+01 1.659510254859924316e+00 5.524603128433227539e-01 1.981997299194335938e+01
