# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 80
8.018244989216327667e-03 2.651007652282714844e+01 2.484236907958984375e+02 3.219865417480468750e+02 5.241855468750000000e+02 7.026670532226562500e+02 2.816543273925781250e+02 7.764533996582031250e+01 7.988528442382812500e+01 9.081381988525390625e+01 2.536919784545898438e+01 1.877823448181152344e+01 2.057561492919921875e+01
1.401655934751033783e-02 3.084432983398437500e+01 2.484100799560546875e+02 3.061122741699218750e+02 2.010674285888671875e+02 -1.916110534667968750e+02 2.749439086914062500e+02 2.749141502380371094e+01 8.567669677734375000e+01 9.495362091064453125e+01 8.501979827880859375e+00 -5.563754558563232422e+00 2.057561492919921875e+01
1.969251595437526703e-02 5.157383346557617188e+01 4.351141052246093750e+02 5.294822998046875000e+02 2.651107482910156250e+02 2.727996520996093750e+02 4.781354370117187500e+02 2.790036582946777344e+01 1.469460144042968750e+02 1.622582244873046875e+02 1.096408653259277344e+01 8.616590499877929688e+00 2.057561492919921875e+01
2.551339380443096161e-02 3.473160934448242188e+01 2.952852478027343750e+02 3.563726501464843750e+02 1.135779495239257812e+02 -1.481839752197265625e+01 3.231786804199218750e+02 8.696664810180664062e+00 9.859797668457031250e+01 1.083098373413085938e+02 2.749756097793579102e+00 -1.117640081793069839e-02 2.057561492919921875e+01
3.202908113598823547e-02 2.963155364990234375e+01 2.489729614257812500e+02 3.010848083496093750e+02 1.127214736938476562e+02 -2.916236877441406250e+01 2.727350158691406250e+02 1.050991439819335938e+01 8.330547332763671875e+01 9.171488952636718750e+01 3.988159894943237305e+00 -1.454417824745178223e+00 2.057561492919921875e+01
3.846523538231849670e-02 2.358856773376464844e+01 1.973436889648437500e+02 2.394801788330078125e+02 9.681146240234375000e+01 -1.014073753356933594e+01 2.163549346923828125e+02 9.401944160461425781e+00 6.561379241943359375e+01 7.245107269287109375e+01 3.220681667327880859e+00 -1.032615661621093750e+00 2.057561492919921875e+01
4.443310573697090149e-02 2.142153930664062500e+01 1.894646911621093750e+02 2.246024322509765625e+02 4.406377792358398438e+01 -1.748023033142089844e+01 2.053388366699218750e+02 1.048646926879882812e+00 6.092823791503906250e+01 6.646851348876953125e+01 5.125956535339355469e-01 -5.593900084495544434e-01 2.057561492919921875e+01
5.042308941483497620e-02 1.790698432922363281e+01 1.533495788574218750e+02 1.840331726074218750e+02 6.657444000244140625e+01 3.657010269165039062e+01 1.669948577880859375e+02 5.504215717315673828e+00 4.968033218383789062e+01 5.444779586791992188e+01 1.702117800712585449e+00 1.459581613540649414e+00 2.057561492919921875e+01
5.690929666161537170e-02 1.654352760314941406e+01 1.458756256103515625e+02 1.728739776611328125e+02 5.817808532714843750e+01 3.645214843750000000e+01 1.578513946533203125e+02 4.980407714843750000e+00 4.640907287597656250e+01 5.051005172729492188e+01 1.405374288558959961e+00 9.951935410499572754e-01 2.057561492919921875e+01
6.341847032308578491e-02 1.634054183959960938e+01 1.523694763183593750e+02 1.818663635253906250e+02 8.455895233154296875e+01 2.036239242553710938e+01 1.653503875732421875e+02 9.418303489685058594e+00 4.732825088500976562e+01 5.160815429687500000e+01 2.629887342453002930e+00 6.416181921958923340e-01 2.057561492919921875e+01
6.949992477893829346e-02 1.361584186553955078e+01 1.228047180175781250e+02 1.448110351562500000e+02 2.003172683715820312e+01 -1.121571063995361328e+01 1.322586669921875000e+02 -9.478455781936645508e-01 3.829064178466796875e+01 4.154890823364257812e+01 -3.102353513240814209e-01 -2.178880274295806885e-01 2.057561492919921875e+01
7.558133453130722046e-02 1.348838329315185547e+01 1.253078842163085938e+02 1.473386840820312500e+02 4.280966949462890625e+01 3.845298290252685547e+00 1.347507629394531250e+02 3.202818155288696289e+00 3.858943939208984375e+01 4.173707199096679688e+01 7.532154917716979980e-01 -1.782152219675481319e-03 2.057561492919921875e+01
8.196274191141128540e-02 1.186313915252685547e+01 1.106243972778320312e+02 1.299820709228515625e+02 3.064964485168457031e+01 1.247620487213134766e+01 1.186493225097656250e+02 1.302294969558715820e+00 3.360795974731445312e+01 3.631516647338867188e+01 5.258578062057495117e-01 4.771578609943389893e-01 2.057561492919921875e+01
8.830232173204421997e-02 1.065054702758789062e+01 1.060193710327148438e+02 1.256994705200195312e+02 4.234484100341796875e+01 5.210797786712646484e+00 1.141204299926757812e+02 3.454626083374023438e+00 3.098294448852539062e+01 3.354909896850585938e+01 9.546036124229431152e-01 -5.020219087600708008e-02 2.057561492919921875e+01
9.435217082500457764e-02 9.340745925903320312e+00 9.391820526123046875e+01 1.124519042968750000e+02 4.667420196533203125e+01 1.954792594909667969e+01 1.013030166625976562e+02 4.269927978515625000e+00 2.697871971130371094e+01 2.936827087402343750e+01 1.335352540016174316e+00 3.849881291389465332e-01 2.057561492919921875e+01
1.005600690841674805e-01 8.316589355468750000e+00 8.626396179199218750e+01 1.018890914916992188e+02 3.477836227416992188e+01 -1.451191782951354980e+00 9.236089324951171875e+01 2.817814111709594727e+00 2.423938751220703125e+01 2.613887596130371094e+01 8.111337423324584961e-01 -3.052909485995769501e-02 2.057561492919921875e+01
1.070138886570930481e-01 7.649582862854003906e+00 8.327288818359375000e+01 9.833759307861328125e+01 3.098112487792968750e+01 -1.359041929244995117e-01 8.891548919677734375e+01 2.146512269973754883e+00 2.277480697631835938e+01 2.454170036315917969e+01 8.152165412902832031e-01 9.519030898809432983e-02 2.057561492919921875e+01
1.134273484349250793e-01 7.246213436126708984e+00 8.003392028808593750e+01 9.425318908691406250e+01 3.138060379028320312e+01 6.391956329345703125e+00 8.522438049316406250e+01 2.264197587966918945e+00 2.165552139282226562e+01 2.328173637390136719e+01 8.106049299240112305e-01 1.406509578227996826e-01 2.057561492919921875e+01
1.196089535951614380e-01 6.787220954895019531e+00 7.368830108642578125e+01 8.646321868896484375e+01 3.008053779602050781e+01 9.867512583732604980e-01 7.810414886474609375e+01 2.382375240325927734e+00 1.993334579467773438e+01 2.136845970153808594e+01 5.705937147140502930e-01 -7.879421859979629517e-02 2.057561492919921875e+01
1.257804334163665771e-01 6.534005641937255859e+00 7.354933929443359375e+01 8.591087341308593750e+01 2.413517570495605469e+01 -4.540226757526397705e-01 7.766680908203125000e+01 1.437275290489196777e+00 1.948338508605957031e+01 2.077558898925781250e+01 4.427981674671173096e-01 -1.359677314758300781e-02 2.057561492919921875e+01
