# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 131
8.018244989216327667e-03 2.695915031433105469e+01 2.568149108886718750e+02 3.058818359375000000e+02 9.437430572509765625e+01 -1.485793914794921875e+02 2.795506591796875000e+02 9.074170112609863281e+00 8.092991638183593750e+01 8.831134033203125000e+01 2.058289766311645508e+00 -4.006789684295654297e+00 1.975848197937011719e+01
1.401655934751033783e-02 3.883308792114257812e+01 2.706944885253906250e+02 3.423442687988281250e+02 2.160891571044921875e+02 -1.877865142822265625e+02 3.031931457519531250e+02 2.681729507446289062e+01 1.002091064453125000e+02 1.128510589599609375e+02 1.093059349060058594e+01 -6.416452884674072266e+00 1.975848197937011719e+01
1.969251595437526703e-02 4.330240631103515625e+01 3.218267822265625000e+02 4.065302124023437500e+02 2.887299194335937500e+02 -5.920717620849609375e+01 3.601449890136718750e+02 3.653267669677734375e+01 1.156395950317382812e+02 1.302752685546875000e+02 1.486099529266357422e+01 -1.971480846405029297e+00 1.975848197937011719e+01
2.551339380443096161e-02 4.047606277465820312e+01 3.051127319335937500e+02 3.744983215332031250e+02 1.706866760253906250e+02 1.001587295532226562e+02 3.366901550292968750e+02 1.757956695556640625e+01 1.087852630615234375e+02 1.205018234252929688e+02 5.993159770965576172e+00 2.324227094650268555e+00 1.975848197937011719e+01
3.202908113598823547e-02 3.025218582153320312e+01 2.243128051757812500e+02 2.722960510253906250e+02 6.755854797363281250e+01 -3.184893131256103516e+00 2.459985046386718750e+02 2.383687734603881836e+00 7.964827728271484375e+01 8.779407501220703125e+01 1.091598868370056152e+00 -5.953649282455444336e-01 1.975848197937011719e+01
3.846523538231849670e-02 2.861920928955078125e+01 2.258451690673828125e+02 2.695299377441406250e+02 4.877437591552734375e+01 -6.117965698242187500e+01 2.456158447265625000e+02 1.441320627927780151e-01 7.770027160644531250e+01 8.503022003173828125e+01 5.043666958808898926e-01 -1.887117981910705566e+00 1.975848197937011719e+01
4.443310573697090149e-02 2.249664688110351562e+01 1.833917236328125000e+02 2.185685577392578125e+02 5.726809310913085938e+01 -1.094187355041503906e+01 1.992848052978515625e+02 3.605268716812133789e+00 6.140609359741210938e+01 6.718561553955078125e+01 1.718135714530944824e+00 -2.704325318336486816e-01 1.975848197937011719e+01
5.042308941483497620e-02 2.096306610107421875e+01 1.638948974609375000e+02 2.011683654785156250e+02 1.075104141235351562e+02 2.094334030151367188e+01 1.805118713378906250e+02 1.206816959381103516e+01 5.591153717041015625e+01 6.208055114746093750e+01 4.530789375305175781e+00 3.090207874774932861e-01 1.975848197937011719e+01
5.690929666161537170e-02 1.894323921203613281e+01 1.607659149169921875e+02 1.939683074951171875e+02 7.549520874023437500e+01 -6.440989685058593750e+01 1.755386047363281250e+02 7.847684383392333984e+00 5.270070648193359375e+01 5.794079589843750000e+01 2.902256488800048828e+00 -2.246617794036865234e+00 1.975848197937011719e+01
6.341847032308578491e-02 1.896877670288085938e+01 1.558395538330078125e+02 1.875395355224609375e+02 6.765725708007812500e+01 6.072718143463134766e+00 1.698454437255859375e+02 6.249509334564208984e+00 5.157860946655273438e+01 5.654833602905273438e+01 2.081739425659179688e+00 1.805028915405273438e-01 1.975848197937011719e+01
6.949992477893829346e-02 1.633475303649902344e+01 1.357840118408203125e+02 1.611899414062500000e+02 4.710101699829101562e+01 8.822241783142089844e+00 1.468104248046875000e+02 3.284090757369995117e+00 4.467481994628906250e+01 4.857875442504882812e+01 1.213636159896850586e+00 3.857021331787109375e-01 1.975848197937011719e+01
7.558133453130722046e-02 1.482080745697021484e+01 1.281027679443359375e+02 1.523305816650390625e+02 4.606817245483398438e+01 -2.298808670043945312e+01 1.385360870361328125e+02 3.935097694396972656e+00 4.110221481323242188e+01 4.471274948120117188e+01 1.411323547363281250e+00 -7.117609381675720215e-01 1.975848197937011719e+01
8.196274191141128540e-02 1.275960159301757812e+01 1.141439132690429688e+02 1.344107208251953125e+02 3.542683029174804688e+01 3.319625091552734375e+01 1.225110626220703125e+02 1.770965695381164551e+00 3.546776580810546875e+01 3.833877563476562500e+01 6.179209351539611816e-01 1.193629503250122070e+00 1.975848197937011719e+01
8.830232173204421997e-02 1.168905067443847656e+01 1.066556320190429688e+02 1.270211029052734375e+02 4.481879043579101562e+01 2.079215431213378906e+01 1.149881515502929688e+02 3.546757698059082031e+00 3.267237472534179688e+01 3.557768630981445312e+01 1.225901842117309570e+00 5.093950033187866211e-01 1.975848197937011719e+01
9.435217082500457764e-02 1.000977325439453125e+01 9.255976104736328125e+01 1.101645431518554688e+02 3.921821212768554688e+01 3.834165096282958984e+00 9.961877441406250000e+01 3.326459169387817383e+00 2.789430809020996094e+01 3.022517204284667969e+01 1.167405247688293457e+00 -1.426151096820831299e-01 1.975848197937011719e+01
1.005600690841674805e-01 9.246080398559570312e+00 8.510205078125000000e+01 1.006399002075195312e+02 3.609220886230468750e+01 -1.830234527587890625e+00 9.100155639648437500e+01 3.007139921188354492e+00 2.546150398254394531e+01 2.751280403137207031e+01 1.027179002761840820e+00 -2.288580536842346191e-01 1.975848197937011719e+01
1.070138886570930481e-01 8.671884536743164062e+00 8.320320129394531250e+01 9.964239501953125000e+01 3.514562988281250000e+01 4.450335502624511719e+00 8.931534576416015625e+01 2.408220052719116211e+00 2.442712402343750000e+01 2.646658515930175781e+01 7.354152798652648926e-01 6.352013349533081055e-02 1.975848197937011719e+01
1.134273484349250793e-01 7.938482284545898438e+00 7.901045227050781250e+01 9.493464660644531250e+01 3.218094253540039062e+01 -2.206230878829956055e+00 8.486801147460937500e+01 2.061929702758789062e+00 2.248434829711914062e+01 2.444594001770019531e+01 7.659009695053100586e-01 -2.083536088466644287e-01 1.975848197937011719e+01
1.196089535951614380e-01 7.431215763092041016e+00 7.501774597167968750e+01 8.786077880859375000e+01 2.191889572143554688e+01 -3.446152210235595703e+00 7.941693115234375000e+01 8.150095939636230469e-01 2.114257621765136719e+01 2.259170341491699219e+01 2.176324576139450073e-01 -2.000185102224349976e-01 1.975848197937011719e+01
1.257804334163665771e-01 6.939595222473144531e+00 7.091704559326171875e+01 8.330644989013671875e+01 2.538031005859375000e+01 1.462624669075012207e-01 7.487304687500000000e+01 1.445718765258789062e+00 1.973686599731445312e+01 2.105397033691406250e+01 4.948713481426239014e-01 -1.152570098638534546e-01 1.975848197937011719e+01
1.321490257978439331e-01 6.795865535736083984e+00 7.053222656250000000e+01 8.388230133056640625e+01 3.765964508056640625e+01 1.120781517028808594e+01 7.484358215332031250e+01 3.411506175994873047e+00 1.949606132507324219e+01 2.086844253540039062e+01 9.520337581634521484e-01 3.003795742988586426e-01 1.975848197937011719e+01
1.384563297033309937e-01 6.030713081359863281e+00 6.414985656738281250e+01 7.448007965087890625e+01 1.998043823242187500e+01 9.209618568420410156e+00 6.703751373291015625e+01 7.857193350791931152e-01 1.731929969787597656e+01 1.824976539611816406e+01 2.354787588119506836e-01 2.002673298120498657e-01 1.975848197937011719e+01
1.446497291326522827e-01 5.812859058380126953e+00 6.404859924316406250e+01 7.456372070312500000e+01 2.400084495544433594e+01 6.097220420837402344e+00 6.686766815185546875e+01 1.232002139091491699e+00 1.693682861328125000e+01 1.781412506103515625e+01 3.820907771587371826e-01 1.600238829851150513e-01 1.975848197937011719e+01
1.508535146713256836e-01 5.350814819335937500e+00 6.081185150146484375e+01 7.165913391113281250e+01 3.095742225646972656e+01 7.552325248718261719e+00 6.367966079711914062e+01 2.471069574356079102e+00 1.570740413665771484e+01 1.663990783691406250e+01 7.536290287971496582e-01 2.304418236017227173e-01 1.975848197937011719e+01
1.571729034185409546e-01 4.912250518798828125e+00 5.744410324096679688e+01 6.757121276855468750e+01 2.708528900146484375e+01 1.074477291107177734e+01 5.978467941284179688e+01 1.752530932426452637e+00 1.448014163970947266e+01 1.526650619506835938e+01 5.395224094390869141e-01 1.716931164264678955e-01 1.975848197937011719e+01
1.635417938232421875e-01 4.555015563964843750e+00 5.513254928588867188e+01 6.488705444335937500e+01 2.219435691833496094e+01 6.384555816650390625e+00 5.724976348876953125e+01 1.091015934944152832e+00 1.350842761993408203e+01 1.421788311004638672e+01 3.959111571311950684e-01 9.358435869216918945e-02 1.975848197937011719e+01
1.698256134986877441e-01 4.276849269866943359e+00 5.382652664184570312e+01 6.335171508789062500e+01 2.129449653625488281e+01 7.017229557037353516e+00 5.565135192871093750e+01 5.981558561325073242e-01 1.286519145965576172e+01 1.348107624053955078e+01 2.243066132068634033e-01 8.344988338649272919e-03 1.975848197937011719e+01
1.761013567447662354e-01 4.116490840911865234e+00 5.179690551757812500e+01 6.077283859252929688e+01 1.868329620361328125e+01 1.854661226272583008e+00 5.345654678344726562e+01 5.823180675506591797e-01 1.235779285430908203e+01 1.296673202514648438e+01 2.357012331485748291e-01 4.098416492342948914e-02 1.975848197937011719e+01
1.823998540639877319e-01 3.871115684509277344e+00 4.964437866210937500e+01 5.836947631835937500e+01 1.883840751647949219e+01 4.100688457489013672e+00 5.096114730834960938e+01 4.379287660121917725e-01 1.165337181091308594e+01 1.210946559906005859e+01 1.873060464859008789e-01 2.638592384755611420e-02 1.975848197937011719e+01
1.886507123708724976e-01 3.781551599502563477e+00 4.905649948120117188e+01 5.645879745483398438e+01 1.733320617675781250e+01 4.330641746520996094e+00 4.960221862792968750e+01 3.160104751586914062e-01 1.144243621826171875e+01 1.173753643035888672e+01 1.549634337425231934e-01 1.321177277714014053e-02 1.975848197937011719e+01
