# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 8
8.018244989216327667e-03 2.807780838012695312e+01 1.965821990966796875e+02 2.370725708007812500e+02 2.453979682922363281e+01 -1.565270385742187500e+02 2.151036224365234375e+02 -1.866351246833801270e+00 7.009054565429687500e+01 7.742912292480468750e+01 -1.532716989517211914e+00 -5.468360900878906250e+00 2.064378356933593750e+01
1.401655934751033783e-02 3.805417633056640625e+01 2.957219238281250000e+02 3.525777282714843750e+02 2.090001678466796875e+01 1.047725219726562500e+02 3.216429443359375000e+02 -9.001746177673339844e+00 1.039615478515625000e+02 1.135569000244140625e+02 -2.829337596893310547e+00 5.079873561859130859e+00 2.064378356933593750e+01
1.969251595437526703e-02 3.487453460693359375e+01 2.732735290527343750e+02 3.279074401855468750e+02 2.940904808044433594e+01 -1.423131866455078125e+02 2.984890747070312500e+02 -3.703159093856811523e+00 9.537313079833984375e+01 1.045688858032226562e+02 -1.337734699249267578e+00 -6.057102680206298828e+00 2.064378356933593750e+01
2.551339380443096161e-02 3.039333152770996094e+01 2.481495513916015625e+02 3.067667541503906250e+02 2.246061248779296875e+02 1.605086364746093750e+02 2.747794189453125000e+02 2.873727798461914062e+01 8.418457794189453125e+01 9.357621765136718750e+01 8.975477218627929688e+00 4.649898529052734375e+00 2.064378356933593750e+01
3.202908113598823547e-02 2.954331779479980469e+01 2.398834533691406250e+02 2.895840148925781250e+02 7.336791992187500000e+01 -1.686645889282226562e+01 2.625463562011718750e+02 3.752885103225708008e+00 8.174037170410156250e+01 8.993347167968750000e+01 1.854226589202880859e+00 -7.767229676246643066e-01 2.064378356933593750e+01
3.846523538231849670e-02 2.248274993896484375e+01 1.871359405517578125e+02 2.246611175537109375e+02 7.619892120361328125e+01 -5.246246719360351562e+01 2.042236785888671875e+02 7.131683826446533203e+00 6.266100692749023438e+01 6.873677062988281250e+01 2.492696523666381836e+00 -2.084669113159179688e+00 2.064378356933593750e+01
4.443310573697090149e-02 2.164802360534667969e+01 1.821992797851562500e+02 2.210688476562500000e+02 1.392805175781250000e+02 7.965699768066406250e+01 1.998021392822265625e+02 1.776189613342285156e+01 6.033509445190429688e+01 6.649169921875000000e+01 5.495769977569580078e+00 1.947756528854370117e+00 2.064378356933593750e+01
5.042308941483497620e-02 1.820863914489746094e+01 1.632793731689453125e+02 1.963979644775390625e+02 8.221787261962890625e+01 5.748597717285156250e+01 1.782142944335937500e+02 8.208464622497558594e+00 5.189260101318359375e+01 5.699636840820312500e+01 2.851334810256958008e+00 1.765995264053344727e+00 2.064378356933593750e+01
5.690929666161537170e-02 1.626647377014160156e+01 1.437330474853515625e+02 1.721909332275390625e+02 6.301213836669921875e+01 -7.773375988006591797e+00 1.564181365966796875e+02 5.886415004730224609e+00 4.574251937866210938e+01 5.012058639526367188e+01 1.929097652435302734e+00 -3.419058322906494141e-01 2.064378356933593750e+01
6.341847032308578491e-02 1.680170631408691406e+01 1.445934753417968750e+02 1.703868255615234375e+02 4.916724777221679688e+01 2.759432411193847656e+01 1.558454895019531250e+02 3.155662536621093750e+00 4.666493606567382812e+01 5.072308731079101562e+01 1.030671477317810059e+00 9.250409007072448730e-01 2.064378356933593750e+01
