# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 195
8.018244989216327667e-03 2.668367195129394531e+01 1.232574234008789062e+02 1.586580810546875000e+02 1.924093017578125000e+02 2.639305725097656250e+02 1.391169128417968750e+02 2.628856658935546875e+01 5.456261062622070312e+01 6.140832901000976562e+01 8.438295364379882812e+00 1.036446571350097656e+01 1.302490234375000000e+01
1.401655934751033783e-02 4.322550964355468750e+01 1.803238220214843750e+02 2.334275970458984375e+02 1.383917999267578125e+02 -6.920447540283203125e+01 2.040750732421875000e+02 1.514980125427246094e+01 8.607630157470703125e+01 9.818013000488281250e+01 8.511897087097167969e+00 -2.922001123428344727e+00 1.302490234375000000e+01
1.969251595437526703e-02 5.485186386108398438e+01 2.196380462646484375e+02 2.881944885253906250e+02 2.075849914550781250e+02 -1.019053497314453125e+02 2.503270874023437500e+02 2.524350166320800781e+01 1.079448852539062500e+02 1.236565475463867188e+02 1.354298782348632812e+01 -5.164419174194335938e+00 1.302490234375000000e+01
2.551339380443096161e-02 5.755790710449218750e+01 2.249215698242187500e+02 2.914532775878906250e+02 2.030129089355468750e+02 1.034200668334960938e+02 2.546139068603515625e+02 2.305425453186035156e+01 1.115352020263671875e+02 1.264851608276367188e+02 9.912669181823730469e+00 3.768923282623291016e+00 1.302490234375000000e+01
3.202908113598823547e-02 3.924757766723632812e+01 1.719521484375000000e+02 2.181696319580078125e+02 1.334722137451171875e+02 6.125906753540039062e+01 1.926505279541015625e+02 1.480466651916503906e+01 7.973220825195312500e+01 8.969094848632812500e+01 6.404459476470947266e+00 1.477943778038024902e+00 1.302490234375000000e+01
3.846523538231849670e-02 4.150163269042968750e+01 1.738859710693359375e+02 2.215180053710937500e+02 1.245719985961914062e+02 -2.273769187927246094e+01 1.951095581054687500e+02 1.316584777832031250e+01 8.293466949462890625e+01 9.364601898193359375e+01 7.035979270935058594e+00 -1.242146372795104980e+00 1.302490234375000000e+01
4.443310573697090149e-02 3.186021423339843750e+01 1.350612640380859375e+02 1.647527923583984375e+02 2.431118011474609375e+01 -1.396973228454589844e+01 1.482467498779296875e+02 -1.730746269226074219e+00 6.345559310913085938e+01 7.014796447753906250e+01 -5.473399758338928223e-01 -5.004991292953491211e-01 1.302490234375000000e+01
5.042308941483497620e-02 2.876954841613769531e+01 1.237683258056640625e+02 1.527409820556640625e+02 3.309244918823242188e+01 1.011074066162109375e+01 1.365299530029296875e+02 -9.389454871416091919e-02 5.736547088623046875e+01 6.392278289794921875e+01 9.044122695922851562e-01 3.850242197513580322e-01 1.302490234375000000e+01
5.690929666161537170e-02 2.725935363769531250e+01 1.179933929443359375e+02 1.473168182373046875e+02 6.733337402343750000e+01 -4.370789337158203125e+01 1.308705902099609375e+02 6.744083404541015625e+00 5.458310317993164062e+01 6.097239685058593750e+01 3.309052944183349609e+00 -1.873548746109008789e+00 1.302490234375000000e+01
6.341847032308578491e-02 2.467103576660156250e+01 1.077541961669921875e+02 1.322137908935546875e+02 5.149242782592773438e+01 2.872318077087402344e+01 1.183199615478515625e+02 4.102266311645507812e+00 4.932344818115234375e+01 5.465955734252929688e+01 2.219459295272827148e+00 9.610692858695983887e-01 1.302490234375000000e+01
