# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 178
8.018244989216327667e-03 5.698254776000976562e+01 2.219592132568359375e+02 2.714642639160156250e+02 -2.774594688415527344e+01 -1.895661163330078125e+02 2.445346984863281250e+02 -1.310180091857910156e+01 1.114427566528320312e+02 1.227441253662109375e+02 -7.662364006042480469e+00 -6.657195568084716797e+00 1.307334899902343750e+01
1.401655934751033783e-02 5.370666122436523438e+01 2.040977172851562500e+02 2.461584014892578125e+02 -7.409459686279296875e+01 -6.178186798095703125e+01 2.231840057373046875e+02 -2.142410850524902344e+01 1.021422805786132812e+02 1.123009796142578125e+02 -1.020862483978271484e+01 -2.397133111953735352e+00 1.307334899902343750e+01
1.969251595437526703e-02 3.937030029296875000e+01 1.509138793945312500e+02 1.981481475830078125e+02 1.468760986328125000e+02 3.343259811401367188e+01 1.718687744140625000e+02 1.670838356018066406e+01 7.492910766601562500e+01 8.601010131835937500e+01 9.392023086547851562e+00 1.090175747871398926e+00 1.307334899902343750e+01
2.551339380443096161e-02 5.306540298461914062e+01 2.156322937011718750e+02 2.660447998046875000e+02 1.488574123382568359e+01 5.955509185791015625e+01 2.381820373535156250e+02 -8.475803375244140625e+00 1.048220138549804688e+02 1.165562210083007812e+02 -2.818900823593139648e+00 2.799332857131958008e+00 1.307334899902343750e+01
3.202908113598823547e-02 4.925166320800781250e+01 2.022975311279296875e+02 2.640874328613281250e+02 2.072357330322265625e+02 1.006232452392578125e+01 2.297869415283203125e+02 2.517870712280273438e+01 9.758805084228515625e+01 1.112953643798828125e+02 1.190089511871337891e+01 -3.882528841495513916e-01 1.307334899902343750e+01
3.846523538231849670e-02 4.414214706420898438e+01 1.797530517578125000e+02 2.263710632324218750e+02 9.349844360351562500e+01 -2.879809379577636719e+01 2.006395111083984375e+02 8.070382118225097656e+00 8.673927307128906250e+01 9.722636413574218750e+01 3.369214534759521484e+00 -1.400824308395385742e+00 1.307334899902343750e+01
4.443310573697090149e-02 3.312482070922851562e+01 1.428351135253906250e+02 1.755484466552734375e+02 4.029555130004882812e+01 -1.161356830596923828e+01 1.574799499511718750e+02 1.009764552116394043e+00 6.630956268310546875e+01 7.353383636474609375e+01 3.619593083858489990e-01 -2.425843179225921631e-01 1.307334899902343750e+01
5.042308941483497620e-02 3.214291763305664062e+01 1.315991668701171875e+02 1.656690979003906250e+02 8.354467010498046875e+01 4.324083709716796875e+01 1.466074218750000000e+02 8.122003555297851562e+00 6.298608398437500000e+01 7.066332244873046875e+01 4.161222457885742188e+00 1.531281232833862305e+00 1.307334899902343750e+01
5.690929666161537170e-02 2.711672019958496094e+01 1.165756378173828125e+02 1.450912017822265625e+02 5.373622512817382812e+01 -1.739356517791748047e+00 1.290722045898437500e+02 4.160807609558105469e+00 5.402080535888671875e+01 6.029334640502929688e+01 1.838668465614318848e+00 -3.450863063335418701e-01 1.307334899902343750e+01
6.341847032308578491e-02 2.440406417846679688e+01 1.064848098754882812e+02 1.317207336425781250e+02 6.420652008056640625e+01 5.421852874755859375e+01 1.174044647216796875e+02 6.272897243499755859e+00 4.871547317504882812e+01 5.416740036010742188e+01 2.733736038208007812e+00 1.985723495483398438e+00 1.307334899902343750e+01
