# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 169
8.018244989216327667e-03 4.620328903198242188e+01 1.756201324462890625e+02 2.130683746337890625e+02 -5.505546092987060547e+00 7.143104858398437500e+02 1.916764984130859375e+02 -1.703155136108398438e+01 8.842774963378906250e+01 9.725960540771484375e+01 -6.238603115081787109e+00 3.320841979980468750e+01 1.283612537384033203e+01
1.401655934751033783e-02 6.656909179687500000e+01 2.501482696533203125e+02 3.204173583984375000e+02 1.579120178222656250e+02 1.391079559326171875e+02 2.815558166503906250e+02 1.347319316864013672e+01 1.269900131225585938e+02 1.433672485351562500e+02 7.239992618560791016e+00 4.619864940643310547e+00 1.283612537384033203e+01
1.969251595437526703e-02 9.144426727294921875e+01 3.298632507324218750e+02 4.257064208984375000e+02 2.350537414550781250e+02 8.547577667236328125e+01 3.724860534667968750e+02 2.219897842407226562e+01 1.706083526611328125e+02 1.934153747558593750e+02 1.182409381866455078e+01 3.794963121414184570e+00 1.283612537384033203e+01
2.551339380443096161e-02 6.067942810058593750e+01 2.403337707519531250e+02 2.974780273437500000e+02 3.213636398315429688e+01 3.097204208374023438e+01 2.658794860839843750e+02 -6.546019077301025391e+00 1.186296310424804688e+02 1.319915466308593750e+02 -1.810563802719116211e+00 1.732032060623168945e+00 1.283612537384033203e+01
3.202908113598823547e-02 4.627048110961914062e+01 1.808736419677734375e+02 2.312292785644531250e+02 1.166897506713867188e+02 1.180706024169921875e+02 2.030695343017578125e+02 9.506121635437011719e+00 8.921289825439453125e+01 1.006222229003906250e+02 4.362837791442871094e+00 4.929536819458007812e+00 1.283612537384033203e+01
3.846523538231849670e-02 4.583507537841796875e+01 1.730955352783203125e+02 2.206803283691406250e+02 1.369641723632812500e+02 3.390017700195312500e+01 1.942827758789062500e+02 1.555900096893310547e+01 8.643656158447265625e+01 9.765088653564453125e+01 7.758117675781250000e+00 9.170799255371093750e-01 1.283612537384033203e+01
4.443310573697090149e-02 3.294163131713867188e+01 1.351172943115234375e+02 1.670339355468750000e+02 3.246160888671875000e+01 8.053556442260742188e+00 1.492135162353515625e+02 -5.503450036048889160e-01 6.429471588134765625e+01 7.161811065673828125e+01 6.777425110340118408e-02 3.487052023410797119e-01 1.283612537384033203e+01
5.042308941483497620e-02 3.008232879638671875e+01 1.197797164916992188e+02 1.523459777832031250e+02 8.504080963134765625e+01 -1.013773345947265625e+01 1.340428466796875000e+02 9.145293235778808594e+00 5.780544662475585938e+01 6.509526062011718750e+01 4.263046264648437500e+00 -8.432817459106445312e-01 1.283612537384033203e+01
5.690929666161537170e-02 3.102313613891601562e+01 1.214029693603515625e+02 1.492195434570312500e+02 3.604406738281250000e+01 -1.006995296478271484e+01 1.335693054199218750e+02 1.078996181488037109e+00 5.887549591064453125e+01 6.528022003173828125e+01 6.662796735763549805e-01 -6.151013970375061035e-01 1.283612537384033203e+01
6.341847032308578491e-02 2.682909584045410156e+01 1.063133010864257812e+02 1.316225433349609375e+02 5.310829162597656250e+01 7.044435977935791016e+00 1.171856155395507812e+02 4.228297233581542969e+00 5.112908935546875000e+01 5.680711746215820312e+01 2.272054672241210938e+00 2.098451256752014160e-01 1.283612537384033203e+01
6.949992477893829346e-02 2.568227005004882812e+01 1.059644317626953125e+02 1.295884704589843750e+02 4.198714828491210938e+01 9.375776290893554688e+00 1.159725418090820312e+02 2.615343093872070312e+00 4.983773422241210938e+01 5.492960357666015625e+01 1.233195781707763672e+00 6.085431575775146484e-01 1.283612537384033203e+01
7.558133453130722046e-02 2.322193717956542969e+01 9.643509674072265625e+01 1.196951217651367188e+02 4.627098464965820312e+01 -2.286362075805664062e+01 1.061787948608398438e+02 3.537653684616088867e+00 4.507743835449218750e+01 5.007316589355468750e+01 1.863122105598449707e+00 -1.453809976577758789e+00 1.283612537384033203e+01
8.196274191141128540e-02 2.085853195190429688e+01 8.981047058105468750e+01 1.096901550292968750e+02 4.547234344482421875e+01 2.432675552368164062e+01 9.800653076171875000e+01 3.839058876037597656e+00 4.097103118896484375e+01 4.510881423950195312e+01 1.890430450439453125e+00 9.177220463752746582e-01 1.283612537384033203e+01
8.830232173204421997e-02 1.830615425109863281e+01 7.906974029541015625e+01 9.795092773437500000e+01 5.296253204345703125e+01 1.041447257995605469e+01 8.658296966552734375e+01 5.420375347137451172e+00 3.578504562377929688e+01 3.974856948852539062e+01 2.856439113616943359e+00 2.446817755699157715e-01 1.283612537384033203e+01
9.435217082500457764e-02 1.645239067077636719e+01 7.336470794677734375e+01 8.993579864501953125e+01 4.207006835937500000e+01 2.783106994628906250e+01 7.991060638427734375e+01 3.789015531539916992e+00 3.253669738769531250e+01 3.577915191650390625e+01 1.746163249015808105e+00 9.489532709121704102e-01 1.283612537384033203e+01
1.005600690841674805e-01 1.464850997924804688e+01 6.600699615478515625e+01 8.059414672851562500e+01 2.725162887573242188e+01 -1.144456958770751953e+01 7.145284271240234375e+01 1.573641061782836914e+00 2.888614273071289062e+01 3.169230270385742188e+01 8.609691858291625977e-01 -4.839489161968231201e-01 1.283612537384033203e+01
1.070138886570930481e-01 1.349998950958251953e+01 6.146280670166015625e+01 7.542515563964843750e+01 3.222531509399414062e+01 6.482634067535400391e+00 6.658753967285156250e+01 2.558593988418579102e+00 2.667478752136230469e+01 2.931673049926757812e+01 1.259163498878479004e+00 1.168382912874221802e-02 1.283612537384033203e+01
1.134273484349250793e-01 1.275958824157714844e+01 5.940048599243164062e+01 7.260530853271484375e+01 3.227072525024414062e+01 1.752503204345703125e+01 6.404553985595703125e+01 2.446710109710693359e+00 2.525930023193359375e+01 2.768371200561523438e+01 1.171540498733520508e+00 7.202717661857604980e-01 1.283612537384033203e+01
1.196089535951614380e-01 1.157813644409179688e+01 5.543286514282226562e+01 6.806227111816406250e+01 3.072865104675292969e+01 6.428626537322998047e+00 5.978260040283203125e+01 2.474225044250488281e+00 2.308733940124511719e+01 2.523961448669433594e+01 1.243591666221618652e+00 3.866314888000488281e-02 1.283612537384033203e+01
1.257804334163665771e-01 1.165942764282226562e+01 5.613838958740234375e+01 6.786661529541015625e+01 2.388563919067382812e+01 4.005869388580322266e+00 5.987240600585937500e+01 1.148299574851989746e+00 2.346136474609375000e+01 2.541646194458007812e+01 7.068101763725280762e-01 9.013430774211883545e-02 1.283612537384033203e+01
1.321490257978439331e-01 1.099511337280273438e+01 5.242942047119140625e+01 6.340020370483398438e+01 2.854467010498046875e+01 -1.009756469726562500e+01 5.581723403930664062e+01 2.438036203384399414e+00 2.180030250549316406e+01 2.356557083129882812e+01 1.087860941886901855e+00 -5.289174914360046387e-01 1.283612537384033203e+01
1.384563297033309937e-01 9.659152030944824219e+00 4.837340927124023438e+01 5.764876937866210938e+01 2.230125617980957031e+01 1.208336353302001953e+01 5.086997604370117188e+01 1.198886752128601074e+00 1.945906448364257812e+01 2.081939315795898438e+01 6.877715587615966797e-01 2.924343049526214600e-01 1.283612537384033203e+01
