# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 107
8.018244989216327667e-03 2.605851936340332031e+01 1.155116882324218750e+02 1.440333099365234375e+02 3.278087615966796875e+01 3.767983398437500000e+02 1.276694793701171875e+02 -4.755370616912841797e+00 5.217411041259765625e+01 5.928884506225585938e+01 2.313422679901123047e+00 1.617648506164550781e+01 1.302591228485107422e+01
1.401655934751033783e-02 6.714497375488281250e+01 2.662015991210937500e+02 3.102113342285156250e+02 -1.975553283691406250e+02 1.522526550292968750e+02 2.863721313476562500e+02 -4.592501831054687500e+01 1.316230010986328125e+02 1.420359497070312500e+02 -2.334062004089355469e+01 6.564460277557373047e+00 1.302591228485107422e+01
1.969251595437526703e-02 5.977935409545898438e+01 2.397173919677734375e+02 3.062864074707031250e+02 1.664459991455078125e+02 2.051786956787109375e+02 2.693790588378906250e+02 1.499256229400634766e+01 1.169457092285156250e+02 1.320269470214843750e+02 7.633023738861083984e+00 8.017109870910644531e+00 1.302591228485107422e+01
2.551339380443096161e-02 5.487002563476562500e+01 2.310460662841796875e+02 2.855715332031250000e+02 3.710554885864257812e+01 -2.589819717407226562e+01 2.555722045898437500e+02 -4.146837711334228516e+00 1.109276504516601562e+02 1.231150360107421875e+02 -2.266461133956909180e+00 -7.697508335113525391e-01 1.302591228485107422e+01
3.202908113598823547e-02 4.694577407836914062e+01 1.891432800292968750e+02 2.382187957763671875e+02 9.565190124511718750e+01 4.243247222900390625e+01 2.111946868896484375e+02 7.689659118652343750e+00 9.217314147949218750e+01 1.033968353271484375e+02 3.976592779159545898e+00 1.398946881294250488e+00 1.302591228485107422e+01
3.846523538231849670e-02 4.179261398315429688e+01 1.775186462402343750e+02 2.222502746582031250e+02 1.041478958129882812e+02 4.504956817626953125e+01 1.974996337890625000e+02 9.497186660766601562e+00 8.389253234863281250e+01 9.373327636718750000e+01 4.144005298614501953e+00 1.916602492332458496e+00 1.302591228485107422e+01
4.443310573697090149e-02 3.494728851318359375e+01 1.474954528808593750e+02 1.843391418457031250e+02 6.569742584228515625e+01 1.113516449928283691e+00 1.639063568115234375e+02 4.586000442504882812e+00 6.948202514648437500e+01 7.766453552246093750e+01 1.964113473892211914e+00 -3.582382202148437500e-01 1.302591228485107422e+01
5.042308941483497620e-02 3.067671394348144531e+01 1.327770996093750000e+02 1.653599700927734375e+02 6.705975341796875000e+01 1.222023010253906250e+01 1.471911773681640625e+02 5.616658687591552734e+00 6.149498748779296875e+01 6.861956024169921875e+01 2.716291189193725586e+00 6.491343975067138672e-01 1.302591228485107422e+01
5.690929666161537170e-02 2.411032867431640625e+01 1.053894042968750000e+02 1.306026611328125000e+02 5.690607833862304688e+01 -2.059275817871093750e+01 1.164292831420898438e+02 5.508320331573486328e+00 4.842367172241210938e+01 5.389575958251953125e+01 2.669974088668823242e+00 -1.021374940872192383e+00 1.302591228485107422e+01
6.341847032308578491e-02 2.521959114074707031e+01 1.100301437377929688e+02 1.367579040527343750e+02 5.527896118164062500e+01 2.644886779785156250e+01 1.215612335205078125e+02 4.061588287353515625e+00 5.038181686401367188e+01 5.614859771728515625e+01 2.095066308975219727e+00 1.004467725753784180e+00 1.302591228485107422e+01
