# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 119
8.018244989216327667e-03 6.360423278808593750e+01 2.378830566406250000e+02 3.054836120605468750e+02 1.624692840576171875e+02 -2.192809143066406250e+02 2.682171325683593750e+02 1.774819564819335938e+01 1.196210174560546875e+02 1.352665252685546875e+02 7.376374244689941406e+00 -6.179816246032714844e+00 1.285220718383789062e+01
1.401655934751033783e-02 7.162610626220703125e+01 2.822467651367187500e+02 3.562266235351562500e+02 1.281981353759765625e+02 1.676091613769531250e+02 3.153888549804687500e+02 6.999686241149902344e+00 1.396588287353515625e+02 1.563726654052734375e+02 2.526165723800659180e+00 7.148331642150878906e+00 1.285220718383789062e+01
1.969251595437526703e-02 6.365465164184570312e+01 2.290018768310546875e+02 2.868549499511718750e+02 4.903157806396484375e+01 6.297952270507812500e+01 2.549239044189453125e+02 -3.208320140838623047e+00 1.182608871459960938e+02 1.321657562255859375e+02 -1.639037013053894043e+00 1.985866785049438477e+00 1.285220718383789062e+01
2.551339380443096161e-02 5.757275772094726562e+01 2.107852325439453125e+02 2.646257324218750000e+02 7.161663055419921875e+01 -4.294832992553710938e+01 2.350518798828125000e+02 2.950924158096313477e+00 1.079523773193359375e+02 1.203084411621093750e+02 -9.966307282447814941e-01 -2.199884414672851562e+00 1.285220718383789062e+01
3.202908113598823547e-02 4.549821853637695312e+01 1.774706420898437500e+02 2.222340087890625000e+02 7.296813201904296875e+01 -4.795526862144470215e-01 1.975271759033203125e+02 4.456981182098388672e+00 8.723813629150390625e+01 9.749976348876953125e+01 1.760948419570922852e+00 -2.263439595699310303e-01 1.285220718383789062e+01
3.846523538231849670e-02 4.451021957397460938e+01 1.758476715087890625e+02 2.219745330810546875e+02 1.169944534301757812e+02 4.659882354736328125e+01 1.963244628906250000e+02 1.127409839630126953e+01 8.588448333740234375e+01 9.646659851074218750e+01 5.670414447784423828e+00 2.092810153961181641e+00 1.285220718383789062e+01
4.443310573697090149e-02 3.904446029663085938e+01 1.557508850097656250e+02 1.933753967285156250e+02 6.128022384643554688e+01 -6.441170692443847656e+00 1.725483245849609375e+02 3.855599403381347656e+00 7.561569213867187500e+01 8.442027282714843750e+01 2.700632333755493164e+00 1.055737808346748352e-01 1.285220718383789062e+01
5.042308941483497620e-02 3.682623672485351562e+01 1.441995544433593750e+02 1.825979309082031250e+02 7.873428344726562500e+01 2.451782417297363281e+01 1.611449737548828125e+02 6.588114738464355469e+00 7.064695739746093750e+01 7.928633880615234375e+01 3.127775430679321289e+00 6.860302090644836426e-01 1.285220718383789062e+01
5.690929666161537170e-02 3.283234786987304688e+01 1.327793121337890625e+02 1.655621795654296875e+02 7.063581848144531250e+01 -8.959308624267578125e+00 1.472552032470703125e+02 6.595110416412353516e+00 6.386494445800781250e+01 7.113440704345703125e+01 2.762223958969116211e+00 -7.640224695205688477e-01 1.285220718383789062e+01
6.341847032308578491e-02 2.784956932067871094e+01 1.125758361816406250e+02 1.396393280029296875e+02 6.245384979248046875e+01 3.967222976684570312e+01 1.242199707031250000e+02 5.315307617187500000e+00 5.359791564941406250e+01 5.975096893310546875e+01 3.121560335159301758e+00 1.728322863578796387e+00 1.285220718383789062e+01
