# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 184
8.018244989216327667e-03 6.263985824584960938e+01 2.549821319580078125e+02 2.974159545898437500e+02 -1.934164276123046875e+02 3.078428649902343750e+02 2.736746215820312500e+02 -4.925033187866210938e+01 1.241264419555664062e+02 1.343363494873046875e+02 -2.077945327758789062e+01 1.971933746337890625e+01 1.300033187866210938e+01
1.401655934751033783e-02 3.965082550048828125e+01 1.565891113281250000e+02 2.034900512695312500e+02 1.400077514648437500e+02 9.995044708251953125e+01 1.774279632568359375e+02 1.510279464721679688e+01 7.637960052490234375e+01 8.704497528076171875e+01 7.343513488769531250e+00 3.972932815551757812e+00 1.300033187866210938e+01
1.969251595437526703e-02 6.749256896972656250e+01 2.840571594238281250e+02 3.592112121582031250e+02 1.993839569091796875e+02 2.710675048828125000e+02 3.174962158203125000e+02 1.804125213623046875e+01 1.360106048583984375e+02 1.525758972167968750e+02 8.240978240966796875e+00 1.309854888916015625e+01 1.300033187866210938e+01
2.551339380443096161e-02 6.085692214965820312e+01 2.508640747070312500e+02 3.162856445312500000e+02 9.641559600830078125e+01 -1.270659790039062500e+02 2.803002319335937500e+02 5.790881633758544922e+00 1.209204711914062500e+02 1.356511840820312500e+02 2.522478342056274414e+00 -4.593179702758789062e+00 1.300033187866210938e+01
3.202908113598823547e-02 4.205680847167968750e+01 1.656800994873046875e+02 2.069530639648437500e+02 5.562649154663085938e+01 -2.531212043762207031e+01 1.840954284667968750e+02 1.943767070770263672e+00 8.112956237792968750e+01 9.069908142089843750e+01 9.586595296859741211e-01 -3.360888361930847168e-01 1.300033187866210938e+01
3.846523538231849670e-02 3.645574951171875000e+01 1.461525115966796875e+02 1.858875732421875000e+02 7.908354949951171875e+01 -5.900478744506835938e+01 1.637753753662109375e+02 6.768239021301269531e+00 7.049419403076171875e+01 7.976380157470703125e+01 4.486996650695800781e+00 -3.241601228713989258e+00 1.300033187866210938e+01
4.443310573697090149e-02 3.671569824218750000e+01 1.507624816894531250e+02 1.898019256591796875e+02 7.839656829833984375e+01 -1.627019691467285156e+01 1.680631866455078125e+02 6.467506408691406250e+00 7.205517578125000000e+01 8.100544738769531250e+01 4.324509620666503906e+00 -1.296229124069213867e+00 1.300033187866210938e+01
5.042308941483497620e-02 3.037844085693359375e+01 1.327009735107421875e+02 1.669453735351562500e+02 7.705223083496093750e+01 -3.055726623535156250e+01 1.478108062744140625e+02 7.244851589202880859e+00 6.127899551391601562e+01 6.861738586425781250e+01 3.080824136734008789e+00 -1.745359659194946289e+00 1.300033187866210938e+01
5.690929666161537170e-02 2.802024841308593750e+01 1.207547607421875000e+02 1.479632568359375000e+02 4.155546188354492188e+01 -9.582691192626953125e+00 1.327498168945312500e+02 2.289578199386596680e+00 5.590190505981445312e+01 6.188714981079101562e+01 1.154926300048828125e+00 -1.384226679801940918e-01 1.300033187866210938e+01
6.341847032308578491e-02 2.429947280883789062e+01 1.062861404418945312e+02 1.296114959716796875e+02 3.921482467651367188e+01 4.578495025634765625e+01 1.163080978393554688e+02 1.934733271598815918e+00 4.866555786132812500e+01 5.376270675659179688e+01 1.124409556388854980e+00 2.010829210281372070e+00 1.300033187866210938e+01
