# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 193
8.018244989216327667e-03 4.168407058715820312e+01 1.805468292236328125e+02 2.274513702392578125e+02 8.456966400146484375e+01 -2.294623260498046875e+02 2.016884613037109375e+02 7.646780490875244141e+00 8.419147491455078125e+01 9.468931579589843750e+01 3.951143503189086914e+00 -7.250371932983398438e+00 1.301544094085693359e+01
1.401655934751033783e-02 5.121583938598632812e+01 2.162780456542968750e+02 2.872415771484375000e+02 2.713477172851562500e+02 -8.363097381591796875e+01 2.479349060058593750e+02 3.584667205810546875e+01 1.029945983886718750e+02 1.189076385498046875e+02 1.857708740234375000e+01 -3.535558223724365234e+00 1.301544094085693359e+01
1.969251595437526703e-02 5.929814529418945312e+01 2.514963836669921875e+02 3.138263244628906250e+02 6.586148834228515625e+01 5.328231811523437500e+01 2.793842163085937500e+02 -1.464996814727783203e+00 1.193363113403320312e+02 1.334224395751953125e+02 4.083574712276458740e-01 1.688708305358886719e+00 1.301544094085693359e+01
2.551339380443096161e-02 5.116528320312500000e+01 2.183385925292968750e+02 2.760003356933593750e+02 1.085338439941406250e+02 -7.630255889892578125e+01 2.442594299316406250e+02 8.899452209472656250e+00 1.033835983276367188e+02 1.162348480224609375e+02 4.980060100555419922e+00 -2.805868148803710938e+00 1.301544094085693359e+01
3.202908113598823547e-02 4.255484771728515625e+01 1.768385314941406250e+02 2.199741516113281250e+02 6.086723327636718750e+01 7.771265411376953125e+01 1.961462249755859375e+02 1.715395212173461914e+00 8.479416656494140625e+01 9.436072540283203125e+01 8.303498625755310059e-01 2.807323932647705078e+00 1.301544094085693359e+01
3.846523538231849670e-02 3.919471740722656250e+01 1.602451782226562500e+02 2.016916198730468750e+02 8.928491973876953125e+01 1.610385513305664062e+01 1.786742553710937500e+02 7.732337951660156250e+00 7.686228179931640625e+01 8.638525390625000000e+01 4.631456851959228516e+00 4.618741869926452637e-01 1.301544094085693359e+01
4.443310573697090149e-02 2.977966880798339844e+01 1.263811492919921875e+02 1.567480468750000000e+02 3.971620941162109375e+01 -3.673931121826171875e+01 1.398252716064453125e+02 1.405510663986206055e+00 5.882879257202148438e+01 6.562605285644531250e+01 4.958753585815429688e-01 -1.214182496070861816e+00 1.301544094085693359e+01
5.042308941483497620e-02 2.957972908020019531e+01 1.263685302734375000e+02 1.559010162353515625e+02 6.003947067260742188e+01 -1.051522254943847656e+01 1.395211334228515625e+02 5.222098827362060547e+00 5.897113800048828125e+01 6.544909667968750000e+01 2.130339384078979492e+00 -2.422512173652648926e-01 1.301544094085693359e+01
5.690929666161537170e-02 2.628147888183593750e+01 1.138375244140625000e+02 1.408377838134765625e+02 4.524292373657226562e+01 -4.777914428710937500e+01 1.257533187866210938e+02 3.436779260635375977e+00 5.261865234375000000e+01 5.848759841918945312e+01 1.501723408699035645e+00 -2.214732408523559570e+00 1.301544094085693359e+01
6.341847032308578491e-02 2.483040428161621094e+01 1.075792617797851562e+02 1.333853454589843750e+02 5.971117401123046875e+01 1.014282417297363281e+01 1.187725372314453125e+02 5.308811187744140625e+00 4.953957366943359375e+01 5.518165588378906250e+01 2.743383407592773438e+00 4.778100550174713135e-01 1.301544094085693359e+01
6.949992477893829346e-02 2.305119514465332031e+01 1.029522552490234375e+02 1.274270706176757812e+02 5.162620925903320312e+01 -9.254562377929687500e+00 1.135052642822265625e+02 4.488630771636962891e+00 4.640908432006835938e+01 5.160299301147460938e+01 2.334594726562500000e+00 -1.761485189199447632e-01 1.301544094085693359e+01
7.558133453130722046e-02 2.199069976806640625e+01 9.678762054443359375e+01 1.191040115356445312e+02 4.896666336059570312e+01 -2.600929737091064453e+00 1.062471618652343750e+02 4.284184455871582031e+00 4.390283966064453125e+01 4.855520248413085938e+01 1.823872923851013184e+00 -2.857222259044647217e-01 1.301544094085693359e+01
8.196274191141128540e-02 1.819296073913574219e+01 8.270418548583984375e+01 1.012370300292968750e+02 3.463576126098632812e+01 1.137033176422119141e+01 9.031905364990234375e+01 2.039880037307739258e+00 3.661035537719726562e+01 4.034988021850585938e+01 8.327324390411376953e-01 2.324698567390441895e-01 1.301544094085693359e+01
8.830232173204421997e-02 1.743952178955078125e+01 8.138969421386718750e+01 1.000786972045898438e+02 3.780607604980468750e+01 1.105798244476318359e+01 8.899015045166015625e+01 2.634566068649291992e+00 3.553038787841796875e+01 3.920461273193359375e+01 1.342891693115234375e+00 5.967788100242614746e-01 1.301544094085693359e+01
9.435217082500457764e-02 1.604498863220214844e+01 7.558161926269531250e+01 9.215510559082031250e+01 3.879228973388671875e+01 6.273108124732971191e-01 8.223168182373046875e+01 3.421355485916137695e+00 3.266180419921875000e+01 3.591780471801757812e+01 1.578317880630493164e+00 -5.462815612554550171e-02 1.301544094085693359e+01
1.005600690841674805e-01 1.435240840911865234e+01 6.779436492919921875e+01 8.226786041259765625e+01 2.525581550598144531e+01 -2.512937784194946289e+00 7.342592620849609375e+01 1.436082124710083008e+00 2.912649917602539062e+01 3.184435844421386719e+01 7.513223290443420410e-01 -1.888822019100189209e-01 1.301544094085693359e+01
1.070138886570930481e-01 1.219992637634277344e+01 5.995179748535156250e+01 7.347335052490234375e+01 2.378479576110839844e+01 1.324212646484375000e+01 6.494107818603515625e+01 9.315550327301025391e-01 2.500132560729980469e+01 2.744994926452636719e+01 6.568264365196228027e-01 4.591553807258605957e-01 1.301544094085693359e+01
1.134273484349250793e-01 1.151650714874267578e+01 5.718228530883789062e+01 7.015904998779296875e+01 3.034446525573730469e+01 4.410443305969238281e+00 6.189743804931640625e+01 2.373154878616333008e+00 2.355936050415039062e+01 2.590204048156738281e+01 1.209844470024108887e+00 1.294390261173248291e-01 1.301544094085693359e+01
