# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 93
8.018244989216327667e-03 6.218415832519531250e+01 2.420740051269531250e+02 3.033957214355468750e+02 4.302446365356445312e+01 4.087041015625000000e+02 2.689447326660156250e+02 -9.823492050170898438e+00 1.195863037109375000e+02 1.346739044189453125e+02 1.222898006439208984e+00 1.687554740905761719e+01 1.300565814971923828e+01
1.401655934751033783e-02 6.127486419677734375e+01 2.633470764160156250e+02 3.502984619140625000e+02 3.314245605468750000e+02 1.996005249023437500e+02 3.015354003906250000e+02 3.928261566162109375e+01 1.241357116699218750e+02 1.439720916748046875e+02 2.419825553894042969e+01 1.009388637542724609e+01 1.300565814971923828e+01
1.969251595437526703e-02 4.638965606689453125e+01 1.923200531005859375e+02 2.349898834228515625e+02 1.537319779396057129e+00 8.964273071289062500e+01 2.114544067382812500e+02 -9.480652809143066406e+00 9.222802734375000000e+01 1.019973220825195312e+02 -4.015992641448974609e+00 3.567890405654907227e+00 1.300565814971923828e+01
2.551339380443096161e-02 5.603008270263671875e+01 2.334714355468750000e+02 2.925868530273437500e+02 7.391159057617187500e+01 -1.210496711730957031e+01 2.600831909179687500e+02 1.841742634773254395e+00 1.121002502441406250e+02 1.251437759399414062e+02 4.802927076816558838e-01 -4.890207648277282715e-01 1.300565814971923828e+01
3.202908113598823547e-02 4.383499908447265625e+01 1.824263916015625000e+02 2.309731292724609375e+02 1.246982879638671875e+02 1.885030174255371094e+01 2.041811676025390625e+02 1.319355869293212891e+01 8.721910858154296875e+01 9.807881927490234375e+01 6.144625186920166016e+00 2.052776664495468140e-01 1.300565814971923828e+01
3.846523538231849670e-02 4.104479217529296875e+01 1.688708343505859375e+02 2.163400421142578125e+02 1.199126892089843750e+02 -7.104747009277343750e+01 1.899672393798828125e+02 1.290936374664306641e+01 8.100582122802734375e+01 9.184008789062500000e+01 6.965160846710205078e+00 -3.422455549240112305e+00 1.300565814971923828e+01
4.443310573697090149e-02 3.388802337646484375e+01 1.365623474121093750e+02 1.748420410156250000e+02 1.006888351440429688e+02 2.946919202804565430e+00 1.533989715576171875e+02 1.055338573455810547e+01 6.610147094726562500e+01 7.472155761718750000e+01 5.616119384765625000e+00 -6.521311402320861816e-01 1.300565814971923828e+01
5.042308941483497620e-02 3.093511581420898438e+01 1.325757904052734375e+02 1.679216918945312500e+02 1.010304336547851562e+02 -2.841698408126831055e+00 1.480751800537109375e+02 1.111809444427490234e+01 6.191471481323242188e+01 6.978039550781250000e+01 5.792651176452636719e+00 -8.645643591880798340e-01 1.300565814971923828e+01
5.690929666161537170e-02 2.714665222167968750e+01 1.217664337158203125e+02 1.518603515625000000e+02 6.761384582519531250e+01 -4.768151473999023438e+01 1.348706970214843750e+02 6.581270217895507812e+00 5.523369216918945312e+01 6.167357254028320312e+01 3.139428377151489258e+00 -2.227332353591918945e+00 1.300565814971923828e+01
6.341847032308578491e-02 2.552252006530761719e+01 1.127534561157226562e+02 1.379935760498046875e+02 4.046662139892578125e+01 5.327603816986083984e+00 1.236032791137695312e+02 1.882716059684753418e+00 5.147184371948242188e+01 5.686454010009765625e+01 1.313000679016113281e+00 -2.969300374388694763e-02 1.300565814971923828e+01
