# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 120
8.018244989216327667e-03 4.189439773559570312e+01 1.815685424804687500e+02 2.058961486816406250e+02 -1.706921539306640625e+02 2.251802368164062500e+02 1.924382171630859375e+02 -3.948057556152343750e+01 8.361994171142578125e+01 8.942775726318359375e+01 -1.799777793884277344e+01 1.331292438507080078e+01 1.286931514739990234e+01
1.401655934751033783e-02 7.131988525390625000e+01 2.667086486816406250e+02 3.293437805175781250e+02 2.643431854248046875e+01 1.994303321838378906e+01 2.952160644531250000e+02 -6.763154029846191406e+00 1.353334197998046875e+02 1.497851409912109375e+02 -6.193289279937744141e+00 -1.464080095291137695e+00 1.286931514739990234e+01
1.969251595437526703e-02 6.423210144042968750e+01 2.455493927001953125e+02 3.197130432128906250e+02 2.187836914062500000e+02 4.655220794677734375e+01 2.786109313964843750e+02 2.463300132751464844e+01 1.230245513916015625e+02 1.403215332031250000e+02 1.283626842498779297e+01 1.192825198173522949e+00 1.286931514739990234e+01
2.551339380443096161e-02 6.907196807861328125e+01 2.665232238769531250e+02 3.472440185546875000e+02 2.579562072753906250e+02 8.815442657470703125e+01 3.025066528320312500e+02 3.037503242492675781e+01 1.325471649169921875e+02 1.510205688476562500e+02 1.444603538513183594e+01 2.683261632919311523e+00 1.286931514739990234e+01
3.202908113598823547e-02 5.004318618774414062e+01 1.873110504150390625e+02 2.341051177978515625e+02 5.481613540649414062e+01 -6.461511993408203125e+01 2.083048706054687500e+02 1.368901610374450684e+00 9.442753601074218750e+01 1.053391799926757812e+02 -1.391029655933380127e-01 -3.584152221679687500e+00 1.286931514739990234e+01
3.846523538231849670e-02 4.203482055664062500e+01 1.616166229248046875e+02 2.045548248291015625e+02 7.456701660156250000e+01 -5.864193344116210938e+01 1.806870727539062500e+02 5.335724830627441406e+00 7.996603393554687500e+01 8.995426177978515625e+01 3.051191568374633789e+00 -2.759526491165161133e+00 1.286931514739990234e+01
4.443310573697090149e-02 3.556682586669921875e+01 1.376883544921875000e+02 1.764735260009765625e+02 9.821128082275390625e+01 -8.999163627624511719e+00 1.547525939941406250e+02 1.005140304565429688e+01 6.764060211181640625e+01 7.641384887695312500e+01 4.308801174163818359e+00 -1.477742910385131836e+00 1.286931514739990234e+01
5.042308941483497620e-02 2.955785179138183594e+01 1.200615768432617188e+02 1.501663970947265625e+02 6.282130050659179688e+01 6.407351493835449219e+00 1.333039550781250000e+02 5.671207427978515625e+00 5.713903427124023438e+01 6.392982101440429688e+01 2.376507759094238281e+00 -1.519019454717636108e-01 1.286931514739990234e+01
5.690929666161537170e-02 3.181032180786132812e+01 1.273004226684570312e+02 1.563755950927734375e+02 3.854440307617187500e+01 -1.730229187011718750e+01 1.399905395507812500e+02 1.030922412872314453e+00 6.139872360229492188e+01 6.798249816894531250e+01 6.494606137275695801e-01 -7.865569591522216797e-01 1.286931514739990234e+01
6.341847032308578491e-02 2.786272811889648438e+01 1.131887359619140625e+02 1.440261535644531250e+02 9.246785736083984375e+01 4.327372741699218750e+01 1.263644409179687500e+02 9.791864395141601562e+00 5.383739471435546875e+01 6.058206558227539062e+01 4.784385204315185547e+00 1.718044996261596680e+00 1.286931514739990234e+01
