# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 149
8.018244989216327667e-03 7.634246826171875000e+01 3.001164855957031250e+02 3.759640808105468750e+02 5.402629470825195312e+01 -5.637640991210937500e+02 3.345919799804687500e+02 -1.487756520509719849e-01 1.490136260986328125e+02 1.665043792724609375e+02 -1.446954846382141113e+00 -2.047294616699218750e+01 1.285786437988281250e+01
1.401655934751033783e-02 6.526956939697265625e+01 2.179842071533203125e+02 2.843606262207031250e+02 1.487554168701171875e+02 3.257310092449188232e-01 2.475569610595703125e+02 1.380891227722167969e+01 1.175444564819335938e+02 1.336157531738281250e+02 6.506438255310058594e+00 -1.153938531875610352e+00 1.285786437988281250e+01
1.969251595437526703e-02 6.517127227783203125e+01 2.319113006591796875e+02 2.939504394531250000e+02 7.233489227294921875e+01 -7.394168853759765625e+01 2.596486816406250000e+02 1.104679107666015625e+00 1.196836853027343750e+02 1.344711456298828125e+02 7.629861682653427124e-02 -7.906050086021423340e-01 1.285786437988281250e+01
2.551339380443096161e-02 6.465130615234375000e+01 2.402680511474609375e+02 2.935272521972656250e+02 -4.625372314453125000e+01 -1.256920394897460938e+02 2.643874206542968750e+02 -1.781256484985351562e+01 1.225630645751953125e+02 1.354722137451171875e+02 -8.382593154907226562e+00 -5.870959758758544922e+00 1.285786437988281250e+01
3.202908113598823547e-02 5.157219696044921875e+01 1.982390136718750000e+02 2.487277984619140625e+02 6.900534820556640625e+01 -1.867685127258300781e+01 2.208628234863281250e+02 3.034422159194946289e+00 9.857807922363281250e+01 1.102657775878906250e+02 8.139056563377380371e-01 -1.285089015960693359e+00 1.285786437988281250e+01
3.846523538231849670e-02 3.959645462036132812e+01 1.542030334472656250e+02 1.921197814941406250e+02 5.944118881225585938e+01 2.646250724792480469e+01 1.711175384521484375e+02 2.934791564941406250e+00 7.583617401123046875e+01 8.453349304199218750e+01 1.201418638229370117e+00 1.183070540428161621e+00 1.285786437988281250e+01
4.443310573697090149e-02 3.662100982666015625e+01 1.410428161621093750e+02 1.778889312744140625e+02 6.415895080566406250e+01 -1.713170242309570312e+01 1.573123321533203125e+02 4.356388568878173828e+00 6.916697692871093750e+01 7.782677459716796875e+01 2.822695016860961914e+00 -1.144747257232666016e+00 1.285786437988281250e+01
5.042308941483497620e-02 3.503346633911132812e+01 1.415891876220703125e+02 1.755953674316406250e+02 5.155813598632812500e+01 1.254739379882812500e+01 1.565612182617187500e+02 2.290154933929443359e+00 6.798162841796875000e+01 7.567539215087890625e+01 1.234468221664428711e+00 3.608241081237792969e-01 1.285786437988281250e+01
5.690929666161537170e-02 3.029077148437500000e+01 1.234517974853515625e+02 1.542410583496093750e+02 7.036759185791015625e+01 -3.016837882995605469e+01 1.369285736083984375e+02 6.884842395782470703e+00 5.876061248779296875e+01 6.567041778564453125e+01 3.228773117065429688e+00 -1.649224758148193359e+00 1.285786437988281250e+01
6.341847032308578491e-02 2.806976127624511719e+01 1.149078445434570312e+02 1.407398529052734375e+02 3.940343093872070312e+01 -6.698307037353515625e+00 1.261333541870117188e+02 2.072141647338867188e+00 5.447607040405273438e+01 6.024312210083007812e+01 1.224355936050415039e+00 -4.548559784889221191e-01 1.285786437988281250e+01
6.949992477893829346e-02 2.787164306640625000e+01 1.134242630004882812e+02 1.393656005859375000e+02 4.254841995239257812e+01 9.729079246520996094e+00 1.245009689331054688e+02 2.290693759918212891e+00 5.388348007202148438e+01 5.958022308349609375e+01 1.100675582885742188e+00 4.126389026641845703e-01 1.285786437988281250e+01
7.558133453130722046e-02 2.210778617858886719e+01 9.310351562500000000e+01 1.150239715576171875e+02 4.273043060302734375e+01 6.629621982574462891e-01 1.022873306274414062e+02 3.150072097778320312e+00 4.307415771484375000e+01 4.784307479858398438e+01 1.472640395164489746e+00 1.375341117382049561e-01 1.285786437988281250e+01
8.196274191141128540e-02 2.056654548645019531e+01 8.833437347412109375e+01 1.068829956054687500e+02 2.553626823425292969e+01 2.435483741760253906e+01 9.594284820556640625e+01 3.517082631587982178e-01 4.032631683349609375e+01 4.424687957763671875e+01 5.150121450424194336e-01 1.079406499862670898e+00 1.285786437988281250e+01
8.830232173204421997e-02 1.853753089904785156e+01 7.910238647460937500e+01 9.749041748046875000e+01 3.887948608398437500e+01 3.782150268554687500e+00 8.653816986083984375e+01 3.081188440322875977e+00 3.615025329589843750e+01 3.990469741821289062e+01 1.551626801490783691e+00 1.554830372333526611e-01 1.285786437988281250e+01
9.435217082500457764e-02 1.595272541046142578e+01 6.961766815185546875e+01 8.410794830322265625e+01 2.597765731811523438e+01 1.809921741485595703e+00 7.513295745849609375e+01 1.445167899131774902e+00 3.097183036804199219e+01 3.396918487548828125e+01 9.468716382980346680e-01 1.326627731323242188e-01 1.285786437988281250e+01
1.005600690841674805e-01 1.520208549499511719e+01 6.743953704833984375e+01 8.282375335693359375e+01 2.887755393981933594e+01 -7.905620098114013672e+00 7.341699981689453125e+01 1.736808180809020996e+00 2.977401542663574219e+01 3.286999130249023438e+01 8.661810755729675293e-01 -5.041310787200927734e-01 1.285786437988281250e+01
1.070138886570930481e-01 1.385891914367675781e+01 6.420195770263671875e+01 7.875585937500000000e+01 3.306930541992187500e+01 -2.520792007446289062e+00 6.967813110351562500e+01 2.730134963989257812e+00 2.756041526794433594e+01 3.034979057312011719e+01 1.363221168518066406e+00 -7.794620096683502197e-02 1.285786437988281250e+01
1.134273484349250793e-01 1.248073768615722656e+01 5.798799896240234375e+01 7.040398406982421875e+01 2.154563522338867188e+01 1.491521477699279785e+00 6.241856765747070312e+01 9.995985627174377441e-01 2.473364067077636719e+01 2.705735397338867188e+01 5.719422101974487305e-01 -2.059337217360734940e-03 1.285786437988281250e+01
1.196089535951614380e-01 1.193273162841796875e+01 5.600498580932617188e+01 6.840941619873046875e+01 3.126609611511230469e+01 4.935855388641357422e+00 6.032949829101562500e+01 2.667886734008789062e+00 2.364314079284667969e+01 2.583719444274902344e+01 1.267469048500061035e+00 7.994132488965988159e-02 1.285786437988281250e+01
1.257804334163665771e-01 1.156875324249267578e+01 5.491254043579101562e+01 6.652978515625000000e+01 2.686376762390136719e+01 -2.549096584320068359e+00 5.874166107177734375e+01 1.970959544181823730e+00 2.307480239868164062e+01 2.506175804138183594e+01 1.017261147499084473e+00 -2.169441580772399902e-01 1.285786437988281250e+01
1.321490257978439331e-01 1.113334178924560547e+01 5.313071823120117188e+01 6.445080566406250000e+01 2.815757560729980469e+01 -4.395478665828704834e-01 5.668809890747070312e+01 2.165528297424316406e+00 2.210804939270019531e+01 2.395599174499511719e+01 1.123769640922546387e+00 -1.047820299863815308e-01 1.285786437988281250e+01
1.384563297033309937e-01 1.015388298034667969e+01 5.046822738647460938e+01 6.058051681518554688e+01 1.987060928344726562e+01 5.613680839538574219e+00 5.330749893188476562e+01 6.020340323448181152e-01 2.046575164794921875e+01 2.200868988037109375e+01 4.422134757041931152e-01 7.929139770567417145e-03 1.285786437988281250e+01
1.446497291326522827e-01 9.397913932800292969e+00 4.736353302001953125e+01 5.668933868408203125e+01 1.920189476013183594e+01 -2.792558431625366211e+00 4.993813705444335938e+01 9.117653369903564453e-01 1.895230293273925781e+01 2.035120201110839844e+01 4.447183907032012939e-01 -1.360453814268112183e-01 1.285786437988281250e+01
1.508535146713256836e-01 8.756561279296875000e+00 4.380551528930664062e+01 5.289986801147460938e+01 2.122647476196289062e+01 1.055655384063720703e+01 4.612513732910156250e+01 1.028790712356567383e+00 1.745961189270019531e+01 1.870250701904296875e+01 5.559339523315429688e-01 3.762311935424804688e-01 1.285786437988281250e+01
1.571729034185409546e-01 8.006608963012695312e+00 4.185714721679687500e+01 5.016849899291992188e+01 1.673280906677246094e+01 -8.896534442901611328e-01 4.380266952514648438e+01 6.407979130744934082e-01 1.620994377136230469e+01 1.727769851684570312e+01 3.708007633686065674e-01 -4.775976017117500305e-02 1.285786437988281250e+01
1.635417938232421875e-01 7.552922248840332031e+00 3.955973434448242188e+01 4.760794448852539062e+01 1.549703216552734375e+01 -2.595448493957519531e+00 4.130021667480468750e+01 3.769027292728424072e-01 1.520521354675292969e+01 1.623352241516113281e+01 2.887137234210968018e-01 -1.673691719770431519e-01 1.285786437988281250e+01
1.698256134986877441e-01 7.373893260955810547e+00 3.931112670898437500e+01 4.673655319213867188e+01 1.495025157928466797e+01 2.811737656593322754e-01 4.073789215087890625e+01 4.453025460243225098e-01 1.498954677581787109e+01 1.587432956695556641e+01 2.747017145156860352e-01 2.661234885454177856e-02 1.285786437988281250e+01
1.761013567447662354e-01 6.937979698181152344e+00 3.755201721191406250e+01 4.469040298461914062e+01 1.391497421264648438e+01 -2.663652658462524414e+00 3.877378463745117188e+01 2.674283385276794434e-01 1.409710693359375000e+01 1.488203239440917969e+01 1.720573306083679199e-01 -8.693445473909378052e-02 1.285786437988281250e+01
