# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 92
8.018244989216327667e-03 5.304648208618164062e+01 1.940245056152343750e+02 2.141968383789062500e+02 -2.556058197021484375e+02 4.814267883300781250e+02 2.026670684814453125e+02 -5.800843811035156250e+01 9.982125854492187500e+01 1.048154220581054688e+02 -2.948049163818359375e+01 3.077408218383789062e+01 1.308455085754394531e+01
1.401655934751033783e-02 4.947811126708984375e+01 1.937869873046875000e+02 2.470249328613281250e+02 8.277262115478515625e+01 -3.039351196289062500e+02 2.179604034423828125e+02 7.876827239990234375e+00 9.572387695312500000e+01 1.083116073608398438e+02 4.477152347564697266e+00 -1.443925380706787109e+01 1.308455085754394531e+01
1.969251595437526703e-02 6.014068222045898438e+01 2.544971618652343750e+02 3.255180664062500000e+02 2.113026428222656250e+02 3.789465026855468750e+02 2.860795288085937500e+02 2.078394126892089844e+01 1.220592422485351562e+02 1.376320800781250000e+02 9.712243080139160156e+00 1.513071441650390625e+01 1.308455085754394531e+01
2.551339380443096161e-02 5.691735458374023438e+01 2.238693237304687500e+02 2.824509582519531250e+02 6.292449188232421875e+01 -1.477904205322265625e+02 2.502180786132812500e+02 1.268794894218444824e+00 1.106783905029296875e+02 1.244948959350585938e+02 2.000813722610473633e+00 -7.671330451965332031e+00 1.308455085754394531e+01
3.202908113598823547e-02 4.446768569946289062e+01 1.828308258056640625e+02 2.314461669921875000e+02 1.023849868774414062e+02 -3.616956710815429688e+01 2.045685577392578125e+02 8.985705375671386719e+00 8.797956085205078125e+01 9.878656768798828125e+01 3.867078304290771484e+00 -9.535943269729614258e-01 1.308455085754394531e+01
3.846523538231849670e-02 3.648278808593750000e+01 1.459265441894531250e+02 1.842636718750000000e+02 8.144405364990234375e+01 1.566861820220947266e+01 1.629875640869140625e+02 7.077272415161132812e+00 7.061997222900390625e+01 7.946755218505859375e+01 3.580893039703369141e+00 5.295158028602600098e-01 1.308455085754394531e+01
4.443310573697090149e-02 3.731992721557617188e+01 1.544901123046875000e+02 1.930377197265625000e+02 7.601847839355468750e+01 -1.104005966186523438e+02 1.717344512939453125e+02 7.154583454132080078e+00 7.333316802978515625e+01 8.213715362548828125e+01 4.116177082061767578e+00 -4.970106601715087891e+00 1.308455085754394531e+01
5.042308941483497620e-02 2.912726020812988281e+01 1.268519439697265625e+02 1.572299346923828125e+02 5.814155960083007812e+01 -1.194338321685791016e+00 1.402377319335937500e+02 4.330934047698974609e+00 5.821631240844726562e+01 6.486979675292968750e+01 1.935128331184387207e+00 -1.255320906639099121e-01 1.308455085754394531e+01
5.690929666161537170e-02 2.787777328491210938e+01 1.202348480224609375e+02 1.490366363525390625e+02 4.755175399780273438e+01 -2.162068367004394531e+01 1.329364318847656250e+02 3.271541595458984375e+00 5.574072265625000000e+01 6.201453018188476562e+01 1.231089234352111816e+00 -1.356529474258422852e+00 1.308455085754394531e+01
6.341847032308578491e-02 2.390751266479492188e+01 1.042141876220703125e+02 1.298224945068359375e+02 5.858569717407226562e+01 6.913408279418945312e+00 1.152821502685546875e+02 5.241419792175292969e+00 4.774223327636718750e+01 5.325358963012695312e+01 2.640250444412231445e+00 1.146959513425827026e-01 1.308455085754394531e+01
