# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 142
8.018244989216327667e-03 6.523435211181640625e+01 2.313487701416015625e+02 2.966241760253906250e+02 8.156460571289062500e+01 -3.934252624511718750e+02 2.607039794921875000e+02 5.139548778533935547e+00 1.202151336669921875e+02 1.361250305175781250e+02 3.432496547698974609e+00 -1.494394683837890625e+01 1.287975883483886719e+01
1.401655934751033783e-02 7.413161468505859375e+01 2.666604309082031250e+02 3.364059753417968750e+02 6.074310302734375000e+01 -1.058892211914062500e+02 2.981424560546875000e+02 -1.364689826965332031e+00 1.383531188964843750e+02 1.549898986816406250e+02 -1.042285084724426270e+00 -6.115042686462402344e+00 1.287975883483886719e+01
1.969251595437526703e-02 8.137090301513671875e+01 3.344148254394531250e+02 4.201219177246093750e+02 9.342601776123046875e+01 -4.099175720214843750e+02 3.734479675292968750e+02 4.549940109252929688e+00 1.629831848144531250e+02 1.824735870361328125e+02 2.108461380004882812e+00 -2.024587821960449219e+01 1.287975883483886719e+01
2.551339380443096161e-02 5.101177978515625000e+01 1.986411437988281250e+02 2.586579895019531250e+02 2.294905853271484375e+02 2.985901794433593750e+02 2.251865539550781250e+02 2.709281158447265625e+01 9.837389373779296875e+01 1.118641204833984375e+02 1.252929496765136719e+01 1.253881168365478516e+01 1.287975883483886719e+01
3.202908113598823547e-02 5.533308029174804688e+01 2.128603363037109375e+02 2.675715942382812500e+02 1.032034301757812500e+02 1.238894271850585938e+02 2.373039550781250000e+02 6.736599445343017578e+00 1.063489990234375000e+02 1.188837127685546875e+02 3.169796228408813477e+00 6.454765319824218750e+00 1.287975883483886719e+01
3.846523538231849670e-02 3.884908676147460938e+01 1.543792572021484375e+02 1.958482055664062500e+02 9.815727233886718750e+01 -5.493685150146484375e+01 1.728335418701171875e+02 9.996005058288574219e+00 7.505219268798828125e+01 8.452145385742187500e+01 4.954844951629638672e+00 -2.618400096893310547e+00 1.287975883483886719e+01
4.443310573697090149e-02 3.632482910156250000e+01 1.383358154296875000e+02 1.756969757080078125e+02 9.326570129394531250e+01 -3.557393264770507812e+01 1.548684844970703125e+02 9.898986816406250000e+00 6.878164672851562500e+01 7.732051086425781250e+01 4.460687160491943359e+00 -1.935411095619201660e+00 1.287975883483886719e+01
5.042308941483497620e-02 2.956589698791503906e+01 1.175606384277343750e+02 1.459792175292968750e+02 4.419365310668945312e+01 -2.638144493103027344e+01 1.300935363769531250e+02 2.760569095611572266e+00 5.644091796875000000e+01 6.301887130737304688e+01 1.682066917419433594e+00 -1.526553630828857422e+00 1.287975883483886719e+01
5.690929666161537170e-02 3.078148841857910156e+01 1.250823745727539062e+02 1.553628997802734375e+02 4.774728393554687500e+01 -3.439556121826171875e+01 1.383020019531250000e+02 2.558232069015502930e+00 5.980315780639648438e+01 6.657258605957031250e+01 1.274970054626464844e+00 -1.710860252380371094e+00 1.287975883483886719e+01
6.341847032308578491e-02 2.778829002380371094e+01 1.111249160766601562e+02 1.399026031494140625e+02 6.701074981689453125e+01 2.375807952880859375e+01 1.234644088745117188e+02 5.909830093383789062e+00 5.320045852661132812e+01 5.964275741577148438e+01 2.976281881332397461e+00 5.733264088630676270e-01 1.287975883483886719e+01
