# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 35
8.018244989216327667e-03 5.117988204956054688e+01 2.373238525390625000e+02 2.942553100585937500e+02 1.053839035034179688e+02 4.588555297851562500e+02 2.626036376953125000e+02 2.821366786956787109e+00 1.078092269897460938e+02 1.197722854614257812e+02 2.117846012115478516e+00 1.999656867980957031e+01 1.304213619232177734e+01
1.401655934751033783e-02 6.269451522827148438e+01 2.703326416015625000e+02 3.876493835449218750e+02 7.739616699218750000e+02 1.002302917480468750e+03 3.213422546386718750e+02 1.072965469360351562e+02 1.276225357055664062e+02 1.528524169921875000e+02 5.372650909423828125e+01 3.947585296630859375e+01 1.304213619232177734e+01
1.969251595437526703e-02 5.834772872924804688e+01 2.514547271728515625e+02 3.084020690917968750e+02 2.450730323791503906e+01 3.433911437988281250e+02 2.766549377441406250e+02 -1.149924564361572266e+01 1.186277694702148438e+02 1.315738067626953125e+02 -2.804476737976074219e+00 1.567911529541015625e+01 1.304213619232177734e+01
2.551339380443096161e-02 5.278009033203125000e+01 2.167059326171875000e+02 2.701351623535156250e+02 6.833335113525390625e+01 3.288302993774414062e+01 2.406578216552734375e+02 1.281323909759521484e+00 1.049825973510742188e+02 1.169882431030273438e+02 3.618575930595397949e-01 1.444628119468688965e+00 1.304213619232177734e+01
3.202908113598823547e-02 4.601480484008789062e+01 1.968132629394531250e+02 2.420705108642578125e+02 2.986686706542968750e+01 7.066135406494140625e+01 2.170964965820312500e+02 -4.415203094482421875e+00 9.266361236572265625e+01 1.028080215454101562e+02 -1.436499834060668945e+00 2.428316593170166016e+00 1.304213619232177734e+01
3.846523538231849670e-02 3.907078552246093750e+01 1.633178253173828125e+02 2.052376708984375000e+02 9.801007080078125000e+01 3.891649627685546875e+01 1.819718475341796875e+02 9.139702796936035156e+00 7.788630676269531250e+01 8.732135772705078125e+01 4.682160377502441406e+00 1.581388950347900391e+00 1.304213619232177734e+01
4.443310573697090149e-02 3.430895614624023438e+01 1.429945068359375000e+02 1.829499511718750000e+02 9.691767120361328125e+01 -3.003863525390625000e+01 1.606000518798828125e+02 9.724384307861328125e+00 6.786443328857421875e+01 7.664306640625000000e+01 4.544177532196044922e+00 -1.892250061035156250e+00 1.304213619232177734e+01
5.042308941483497620e-02 3.040276145935058594e+01 1.250489959716796875e+02 1.562658538818359375e+02 6.298722076416015625e+01 1.113395977020263672e+01 1.387148437500000000e+02 4.973545551300048828e+00 5.934715652465820312e+01 6.633937072753906250e+01 2.555591344833374023e+00 3.250153958797454834e-01 1.304213619232177734e+01
5.690929666161537170e-02 2.470639419555664062e+01 1.089125137329101562e+02 1.335163269042968750e+02 4.496780776977539062e+01 -3.030262947082519531e+01 1.196126708984375000e+02 3.429094076156616211e+00 4.963056182861328125e+01 5.495270538330078125e+01 1.527267575263977051e+00 -1.394108414649963379e+00 1.304213619232177734e+01
6.341847032308578491e-02 2.606363487243652344e+01 1.137073516845703125e+02 1.409459686279296875e+02 6.920533752441406250e+01 2.462670326232910156e+01 1.254235076904296875e+02 6.827364444732666016e+00 5.206361770629882812e+01 5.792414855957031250e+01 3.421478509902954102e+00 7.831165194511413574e-01 1.304213619232177734e+01
6.949992477893829346e-02 2.403170204162597656e+01 1.061372299194335938e+02 1.326707153320312500e+02 5.787912750244140625e+01 2.199360466003417969e+01 1.174029846191406250e+02 4.587580204010009766e+00 4.825069427490234375e+01 5.379923629760742188e+01 2.148827075958251953e+00 6.353721022605895996e-01 1.304213619232177734e+01
7.558133453130722046e-02 2.103585433959960938e+01 9.332328796386718750e+01 1.167723999023437500e+02 6.134832382202148438e+01 -9.896821975708007812e+00 1.031355438232421875e+02 6.206538677215576172e+00 4.201421356201171875e+01 4.690626907348632812e+01 3.131900072097778320e+00 -5.599539875984191895e-01 1.304213619232177734e+01
8.196274191141128540e-02 1.988371658325195312e+01 8.764360809326171875e+01 1.067996749877929688e+02 3.910881042480468750e+01 9.887730598449707031e+00 9.545896911621093750e+01 2.920133590698242188e+00 3.956792068481445312e+01 4.347481155395507812e+01 1.382798552513122559e+00 3.180328011512756348e-01 1.304213619232177734e+01
8.830232173204421997e-02 1.729348754882812500e+01 7.854093933105468750e+01 9.486966705322265625e+01 3.026522445678710938e+01 -1.089643573760986328e+01 8.505256652832031250e+01 1.983187675476074219e+00 3.461517333984375000e+01 3.785731887817382812e+01 8.672093749046325684e-01 -3.161022365093231201e-01 1.304213619232177734e+01
9.435217082500457764e-02 1.458281230926513672e+01 6.798754119873046875e+01 8.338764953613281250e+01 3.307295227050781250e+01 3.023935079574584961e+00 7.386285400390625000e+01 2.369635820388793945e+00 2.919832229614257812e+01 3.219353103637695312e+01 1.309158086776733398e+00 4.540173709392547607e-02 1.304213619232177734e+01
1.005600690841674805e-01 1.348786735534667969e+01 6.468595123291015625e+01 7.930001831054687500e+01 2.910216140747070312e+01 -6.028454303741455078e+00 7.014117431640625000e+01 1.917618393898010254e+00 2.726640129089355469e+01 3.005155563354492188e+01 1.061078906059265137e+00 -2.586031556129455566e-01 1.304213619232177734e+01
1.070138886570930481e-01 1.255340194702148438e+01 6.053197860717773438e+01 7.384375000000000000e+01 2.872749137878417969e+01 3.388770341873168945e+00 6.540724945068359375e+01 2.053485631942749023e+00 2.548632812500000000e+01 2.784028053283691406e+01 9.637778997421264648e-01 -6.564318668097257614e-03 1.304213619232177734e+01
1.134273484349250793e-01 1.128186035156250000e+01 5.493639755249023438e+01 6.719986724853515625e+01 2.747728347778320312e+01 4.380862712860107422e+00 5.915117645263671875e+01 1.843983650207519531e+00 2.276974868774414062e+01 2.491099548339843750e+01 8.058474063873291016e-01 1.015377715229988098e-01 1.304213619232177734e+01
1.196089535951614380e-01 1.129618835449218750e+01 5.577718353271484375e+01 6.743786621093750000e+01 2.591790199279785156e+01 -3.836703300476074219e-01 5.969328308105468750e+01 1.820061802864074707e+00 2.292741394042968750e+01 2.491690444946289062e+01 9.941862821578979492e-01 -7.887759804725646973e-02 1.304213619232177734e+01
1.257804334163665771e-01 1.067964267730712891e+01 5.368830490112304688e+01 6.409978485107421875e+01 2.258804893493652344e+01 -1.864141702651977539e+00 5.698271942138671875e+01 1.428759813308715820e+00 2.183226776123046875e+01 2.352285194396972656e+01 7.208418846130371094e-01 -1.701093912124633789e-01 1.304213619232177734e+01
1.321490257978439331e-01 1.040145206451416016e+01 5.359430313110351562e+01 6.397962951660156250e+01 2.088603019714355469e+01 -5.079747200012207031e+00 5.670755004882812500e+01 9.793409705162048340e-01 2.152197837829589844e+01 2.316563987731933594e+01 5.461644530296325684e-01 -3.005084395408630371e-01 1.304213619232177734e+01
1.384563297033309937e-01 9.504315376281738281e+00 4.918862533569335938e+01 5.889490509033203125e+01 2.457357597351074219e+01 6.330630302429199219e+00 5.198065948486328125e+01 1.844322443008422852e+00 1.959432792663574219e+01 2.107046127319335938e+01 7.634617686271667480e-01 2.848475798964500427e-02 1.304213619232177734e+01
1.446497291326522827e-01 8.569277763366699219e+00 4.563084411621093750e+01 5.516830825805664062e+01 1.936639595031738281e+01 -6.005448698997497559e-01 4.827289199829101562e+01 8.879486322402954102e-01 1.770391845703125000e+01 1.901516914367675781e+01 4.413529634475708008e-01 -6.181871145963668823e-02 1.304213619232177734e+01
1.508535146713256836e-01 8.039188385009765625e+00 4.388338470458984375e+01 5.227575683593750000e+01 2.079147720336914062e+01 3.725473403930664062e+00 4.598675537109375000e+01 1.384031534194946289e+00 1.673739051818847656e+01 1.784116744995117188e+01 6.693542599678039551e-01 1.209987550973892212e-01 1.304213619232177734e+01
1.571729034185409546e-01 7.455700874328613281e+00 4.130464172363281250e+01 4.955311584472656250e+01 1.800276947021484375e+01 3.507014513015747070e+00 4.314833450317382812e+01 6.986269354820251465e-01 1.552448558807373047e+01 1.654393768310546875e+01 4.216208159923553467e-01 1.862674136646091938e-03 1.304213619232177734e+01
