# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 173
8.018244989216327667e-03 6.538172912597656250e+01 2.454908905029296875e+02 3.220503540039062500e+02 2.034512939453125000e+02 -1.078717803955078125e+02 2.795090637207031250e+02 2.214234352111816406e+01 1.240615081787109375e+02 1.421272430419921875e+02 1.298515033721923828e+01 -4.283646583557128906e+00 1.303054428100585938e+01
1.401655934751033783e-02 6.355681228637695312e+01 2.610429687500000000e+02 3.331611328125000000e+02 1.398384399414062500e+02 -2.240796051025390625e+02 2.936915893554687500e+02 1.403985309600830078e+01 1.263200378417968750e+02 1.428665924072265625e+02 6.987080574035644531e+00 -1.221887207031250000e+01 1.303054428100585938e+01
1.969251595437526703e-02 5.645235443115234375e+01 2.335329284667968750e+02 2.930512390136718750e+02 8.743273925781250000e+01 1.546827697753906250e+02 2.599822692871093750e+02 2.056860446929931641e+00 1.120552520751953125e+02 1.258526153564453125e+02 2.686305522918701172e+00 7.070003032684326172e+00 1.303054428100585938e+01
2.551339380443096161e-02 5.945278549194335938e+01 2.435026397705078125e+02 3.119419250488281250e+02 1.874800415039062500e+02 8.614010620117187500e+01 2.739415283203125000e+02 1.909687805175781250e+01 1.178894500732421875e+02 1.332389678955078125e+02 9.397980690002441406e+00 4.356405735015869141e+00 1.303054428100585938e+01
3.202908113598823547e-02 5.425160217285156250e+01 2.242909088134765625e+02 2.874068298339843750e+02 1.605250854492187500e+02 -8.927613830566406250e+01 2.525638732910156250e+02 1.784565544128417969e+01 1.081209411621093750e+02 1.223517608642578125e+02 9.062697410583496094e+00 -4.621643066406250000e+00 1.303054428100585938e+01
3.846523538231849670e-02 3.515079116821289062e+01 1.511144256591796875e+02 1.903209991455078125e+02 1.148819503784179688e+02 1.182030410766601562e+02 1.685418548583984375e+02 1.228107643127441406e+01 7.060271453857421875e+01 7.918029022216796875e+01 5.291366577148437500e+00 3.824646472930908203e+00 1.303054428100585938e+01
4.443310573697090149e-02 3.236331939697265625e+01 1.339016723632812500e+02 1.700449066162109375e+02 8.970610809326171875e+01 -8.523625946044921875e+01 1.499226837158203125e+02 9.678003311157226562e+00 6.359425735473632812e+01 7.171997070312500000e+01 5.277866363525390625e+00 -3.971346378326416016e+00 1.303054428100585938e+01
5.042308941483497620e-02 2.852247238159179688e+01 1.223903350830078125e+02 1.507269439697265625e+02 2.678595161437988281e+01 1.376931285858154297e+01 1.348513488769531250e+02 -1.007608175277709961e+00 5.684502792358398438e+01 6.300052261352539062e+01 -5.265358090400695801e-01 5.808936357498168945e-01 1.303054428100585938e+01
5.690929666161537170e-02 2.533889198303222656e+01 1.070107421875000000e+02 1.315049743652343750e+02 3.857770156860351562e+01 -5.425063610076904297e+00 1.177457199096679688e+02 2.319190263748168945e+00 4.978086471557617188e+01 5.524110412597656250e+01 1.049078226089477539e+00 -5.203877687454223633e-01 1.303054428100585938e+01
6.341847032308578491e-02 2.510519599914550781e+01 1.085366821289062500e+02 1.344873352050781250e+02 5.569589996337890625e+01 -1.640487480163574219e+01 1.198024597167968750e+02 4.870139122009277344e+00 5.005761718750000000e+01 5.561245346069335938e+01 2.382910966873168945e+00 -8.346383571624755859e-01 1.303054428100585938e+01
