# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 54
8.018244989216327667e-03 5.430520248413085938e+01 2.121345825195312500e+02 2.950746459960937500e+02 4.158118896484375000e+02 3.912623596191406250e+02 2.481043090820312500e+02 5.326234436035156250e+01 1.058359451293945312e+02 1.250122451782226562e+02 3.074678611755371094e+01 1.905501747131347656e+01 1.299609851837158203e+01
1.401655934751033783e-02 4.208681488037109375e+01 1.682773132324218750e+02 2.265667419433593750e+02 2.318867797851562500e+02 9.904135131835937500e+01 1.939205474853515625e+02 2.888917350769042969e+01 8.154943084716796875e+01 9.486365509033203125e+01 1.566254329681396484e+01 5.325336933135986328e+00 1.299609851837158203e+01
1.969251595437526703e-02 5.975168609619140625e+01 2.340547790527343750e+02 2.891960449218750000e+02 1.540586662292480469e+01 -1.100887756347656250e+02 2.590223083496093750e+02 -6.819671630859375000e+00 1.157293243408203125e+02 1.287768707275390625e+02 -3.418123006820678711e+00 -6.115114212036132812e+00 1.299609851837158203e+01
2.551339380443096161e-02 5.622585296630859375e+01 2.344754028320312500e+02 2.985922546386718750e+02 1.426461334228515625e+02 -4.554800796508789062e+01 2.630663452148437500e+02 1.275644969940185547e+01 1.126209411621093750e+02 1.271399917602539062e+02 7.814165592193603516e+00 -1.376938819885253906e+00 1.299609851837158203e+01
3.202908113598823547e-02 4.138386154174804688e+01 1.638213500976562500e+02 2.121193542480468750e+02 1.409067840576171875e+02 5.312571716308593750e+01 1.852154235839843750e+02 1.543817043304443359e+01 8.016063690185546875e+01 9.121952819824218750e+01 8.030706405639648438e+00 2.253598451614379883e+00 1.299609851837158203e+01
3.846523538231849670e-02 4.553660583496093750e+01 1.870658874511718750e+02 2.304839019775390625e+02 3.346655273437500000e+01 -5.228076934814453125e+01 2.065242156982421875e+02 -2.283832073211669922e+00 8.971769714355468750e+01 9.943471527099609375e+01 -1.430574178695678711e+00 -2.258108854293823242e+00 1.299609851837158203e+01
4.443310573697090149e-02 3.260628509521484375e+01 1.369312591552734375e+02 1.744727478027343750e+02 1.148753738403320312e+02 1.519395542144775391e+01 1.535163116455078125e+02 1.325932216644287109e+01 6.447459411621093750e+01 7.274128723144531250e+01 6.224870204925537109e+00 2.985775470733642578e-01 1.299609851837158203e+01
5.042308941483497620e-02 2.935662460327148438e+01 1.278201675415039062e+02 1.611709747314453125e+02 8.308100128173828125e+01 -3.871503067016601562e+01 1.425327148437500000e+02 8.662623405456542969e+00 5.892317581176757812e+01 6.615454864501953125e+01 4.285663127899169922e+00 -1.625660896301269531e+00 1.299609851837158203e+01
5.690929666161537170e-02 2.767032432556152344e+01 1.169628067016601562e+02 1.437662200927734375e+02 4.388880157470703125e+01 -1.610761260986328125e+01 1.286488342285156250e+02 2.943922042846679688e+00 5.454453659057617188e+01 6.053044128417968750e+01 1.299482822418212891e+00 -5.057168006896972656e-01 1.299609851837158203e+01
6.341847032308578491e-02 2.500025177001953125e+01 1.088033065795898438e+02 1.346775970458984375e+02 6.137320709228515625e+01 8.024811744689941406e+00 1.198946456909179688e+02 5.557248115539550781e+00 4.982482147216796875e+01 5.541793441772460938e+01 2.905747175216674805e+00 -1.279964148998260498e-01 1.299609851837158203e+01
