# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 3
8.018244989216327667e-03 9.205331420898437500e+01 3.427240905761718750e+02 4.000752258300781250e+02 -2.543213958740234375e+02 1.570187072753906250e+02 3.687030944824218750e+02 -6.050156021118164062e+01 1.756803741455078125e+02 1.890716247558593750e+02 -3.248928070068359375e+01 1.349163913726806641e+01 1.284545040130615234e+01
1.401655934751033783e-02 8.864314270019531250e+01 3.007976684570312500e+02 3.893975524902343750e+02 1.645468444824218750e+02 -1.684281730651855469e+01 3.404450988769531250e+02 1.307964420318603516e+01 1.611408386230468750e+02 1.828351440429687500e+02 6.921340942382812500e+00 -3.477668285369873047e+00 1.284545040130615234e+01
1.969251595437526703e-02 7.215555572509765625e+01 2.773122863769531250e+02 3.591842651367187500e+02 2.387571716308593750e+02 2.956366882324218750e+02 3.136518554687500000e+02 2.422917556762695312e+01 1.393195343017578125e+02 1.581664581298828125e+02 1.258532047271728516e+01 1.247586059570312500e+01 1.284545040130615234e+01
2.551339380443096161e-02 5.892381668090820312e+01 2.231303710937500000e+02 2.756269531250000000e+02 5.227236175537109375e+01 1.154178390502929688e+02 2.466207733154296875e+02 -2.471827030181884766e+00 1.124717025756835938e+02 1.247855300903320312e+02 -1.551229596138000488e+00 6.847085475921630859e+00 1.284545040130615234e+01
3.202908113598823547e-02 5.083928298950195312e+01 1.903432617187500000e+02 2.413196105957031250e+02 8.976319122314453125e+01 -6.108828353881835938e+01 2.129950256347656250e+02 6.342908382415771484e+00 9.601364898681640625e+01 1.080989608764648438e+02 3.683472394943237305e+00 -3.108998060226440430e+00 1.284545040130615234e+01
3.846523538231849670e-02 4.526303482055664062e+01 1.768770294189453125e+02 2.221284637451171875e+02 9.185320281982421875e+01 -1.382625293731689453e+01 1.969511871337890625e+02 7.290336608886718750e+00 8.697117614746093750e+01 9.761183166503906250e+01 4.520504951477050781e+00 -1.061339616775512695e+00 1.284545040130615234e+01
4.443310573697090149e-02 3.646504592895507812e+01 1.396440887451171875e+02 1.742670440673828125e+02 6.095543670654296875e+01 -2.892784357070922852e+00 1.550113220214843750e+02 4.475420475006103516e+00 6.920232391357421875e+01 7.723908233642578125e+01 1.889351367950439453e+00 -7.789375782012939453e-01 1.284545040130615234e+01
5.042308941483497620e-02 3.344648361206054688e+01 1.341969604492187500e+02 1.686958312988281250e+02 6.751495361328125000e+01 -9.126655578613281250e+00 1.492915039062500000e+02 5.436086177825927734e+00 6.465956115722656250e+01 7.244528198242187500e+01 2.415613651275634766e+00 -3.013355433940887451e-01 1.284545040130615234e+01
5.690929666161537170e-02 3.169528007507324219e+01 1.251503906250000000e+02 1.571954650878906250e+02 8.007414245605468750e+01 -5.258949279785156250e+00 1.391331939697265625e+02 8.214535713195800781e+00 6.078534698486328125e+01 6.811783599853515625e+01 4.093677997589111328e+00 -1.363844573497772217e-01 1.284545040130615234e+01
6.341847032308578491e-02 2.846904373168945312e+01 1.132006530761718750e+02 1.401452484130859375e+02 4.667220306396484375e+01 1.444862747192382812e+01 1.247110214233398438e+02 2.644066572189331055e+00 5.431321716308593750e+01 6.031702804565429688e+01 1.215707182884216309e+00 6.249865293502807617e-01 1.284545040130615234e+01
6.949992477893829346e-02 2.502182579040527344e+01 1.029286499023437500e+02 1.287135925292968750e+02 7.360228729248046875e+01 3.229829406738281250e+01 1.138097763061523438e+02 7.679018497467041016e+00 4.845704650878906250e+01 5.415044403076171875e+01 3.825808048248291016e+00 1.321583271026611328e+00 1.284545040130615234e+01
