# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 17
8.018244989216327667e-03 5.746876525878906250e+01 1.991172180175781250e+02 2.383285522460937500e+02 -1.108834991455078125e+02 1.289712219238281250e+02 2.164968566894531250e+02 -3.063677787780761719e+01 1.052704238891601562e+02 1.153798828125000000e+02 -1.368913555145263672e+01 9.082340240478515625e+00 1.285983276367187500e+01
1.401655934751033783e-02 6.968630218505859375e+01 2.592484741210937500e+02 3.428742370605468750e+02 2.588190307617187500e+02 -9.814374542236328125e+01 2.964000854492187500e+02 3.073403167724609375e+01 1.319682464599609375e+02 1.521728973388671875e+02 1.868427085876464844e+01 -4.817008972167968750e+00 1.285983276367187500e+01
1.969251595437526703e-02 6.775327301025390625e+01 2.563869934082031250e+02 3.261292114257812500e+02 1.362876434326171875e+02 4.435947418212890625e+01 2.875758666992187500e+02 1.039701175689697266e+01 1.287363586425781250e+02 1.450067291259765625e+02 4.971205234527587891e+00 1.042176365852355957e+00 1.285983276367187500e+01
2.551339380443096161e-02 5.555612945556640625e+01 2.055667724609375000e+02 2.635311584472656250e+02 1.345187683105468750e+02 1.313192596435546875e+02 2.312225799560546875e+02 1.102841186523437500e+01 1.046492919921875000e+02 1.182874603271484375e+02 6.059322357177734375e+00 6.393342971801757812e+00 1.285983276367187500e+01
3.202908113598823547e-02 5.110208511352539062e+01 1.916579437255859375e+02 2.384712524414062500e+02 2.853547096252441406e+01 -2.670083999633789062e+01 2.126453857421875000e+02 -3.839987277984619141e+00 9.641343688964843750e+01 1.076052322387695312e+02 -1.662398099899291992e+00 -1.522107362747192383e+00 1.285983276367187500e+01
3.846523538231849670e-02 4.356744003295898438e+01 1.674637451171875000e+02 2.121905517578125000e+02 9.914051055908203125e+01 6.367272567749023438e+01 1.872949523925781250e+02 8.555077552795410156e+00 8.287902832031250000e+01 9.324967193603515625e+01 4.451363563537597656e+00 2.629399776458740234e+00 1.285983276367187500e+01
4.443310573697090149e-02 3.919022750854492188e+01 1.581896057128906250e+02 1.995129241943359375e+02 1.035579071044921875e+02 2.220833969116210938e+01 1.765304718017578125e+02 1.060975456237792969e+01 7.627793121337890625e+01 8.583158111572265625e+01 5.721878528594970703e+00 8.081281185150146484e-01 1.285983276367187500e+01
5.042308941483497620e-02 3.126162910461425781e+01 1.276224670410156250e+02 1.614701385498046875e+02 8.157408905029296875e+01 1.142341709136962891e+01 1.424256896972656250e+02 7.876673698425292969e+00 6.096365356445312500e+01 6.848731994628906250e+01 3.957598447799682617e+00 6.120655536651611328e-01 1.285983276367187500e+01
5.690929666161537170e-02 2.879439544677734375e+01 1.180633010864257812e+02 1.462881622314453125e+02 6.183423233032226562e+01 -1.909940147399902344e+01 1.303811645507812500e+02 5.843118190765380859e+00 5.581415939331054688e+01 6.209082031250000000e+01 2.435353994369506836e+00 -1.159056663513183594e+00 1.285983276367187500e+01
6.341847032308578491e-02 2.665414047241210938e+01 1.094880371093750000e+02 1.369911193847656250e+02 6.821879577636718750e+01 1.060946750640869141e+01 1.213279266357421875e+02 6.817119121551513672e+00 5.164599609375000000e+01 5.780575180053710938e+01 3.705275535583496094e+00 2.315578013658523560e-01 1.285983276367187500e+01
6.949992477893829346e-02 2.640961265563964844e+01 1.092596435546875000e+02 1.356296386718750000e+02 6.243886566162109375e+01 8.164762496948242188e+00 1.205355758666992188e+02 5.878740310668945312e+00 5.142465972900390625e+01 5.709337615966796875e+01 2.467493057250976562e+00 1.345882266759872437e-01 1.285983276367187500e+01
7.558133453130722046e-02 2.282322883605957031e+01 9.600370025634765625e+01 1.195581130981445312e+02 5.519293212890625000e+01 -2.685821723937988281e+01 1.059385147094726562e+02 5.319084167480468750e+00 4.454373168945312500e+01 4.962905883789062500e+01 2.905083894729614258e+00 -1.183683991432189941e+00 1.285983276367187500e+01
8.196274191141128540e-02 2.119197654724121094e+01 8.944461822509765625e+01 1.100007247924804688e+02 5.131454086303710938e+01 9.629977226257324219e+00 9.795349884033203125e+01 4.949483394622802734e+00 4.122169876098632812e+01 4.555926513671875000e+01 2.363099575042724609e+00 5.073717981576919556e-02 1.285983276367187500e+01
8.830232173204421997e-02 1.782960319519042969e+01 7.676949310302734375e+01 9.524436950683593750e+01 4.151120758056640625e+01 6.813761234283447266e+00 8.408595275878906250e+01 3.229404211044311523e+00 3.471239471435546875e+01 3.848529815673828125e+01 1.614328384399414062e+00 4.158951938152313232e-01 1.285983276367187500e+01
9.435217082500457764e-02 1.654518890380859375e+01 7.299404144287109375e+01 8.869815063476562500e+01 2.809959030151367188e+01 -6.203781127929687500e+00 7.908954620361328125e+01 1.458104372024536133e+00 3.249867248535156250e+01 3.563620376586914062e+01 8.954174518585205078e-01 -4.013881981372833252e-01 1.285983276367187500e+01
1.005600690841674805e-01 1.481169700622558594e+01 6.652713012695312500e+01 8.099460601806640625e+01 3.110186576843261719e+01 -6.575273036956787109e+00 7.204952239990234375e+01 2.417623519897460938e+00 2.920194816589355469e+01 3.203149414062500000e+01 1.102873921394348145e+00 -4.619742333889007568e-01 1.285983276367187500e+01
1.070138886570930481e-01 1.352113151550292969e+01 6.194145584106445312e+01 7.607648468017578125e+01 2.906827545166015625e+01 1.017204952239990234e+01 6.711675262451171875e+01 1.704012989997863770e+00 2.669947242736816406e+01 2.937999534606933594e+01 9.823521971702575684e-01 2.688590586185455322e-01 1.285983276367187500e+01
1.134273484349250793e-01 1.204488945007324219e+01 5.700387954711914062e+01 6.937608337402343750e+01 2.862507629394531250e+01 -1.840132474899291992e+00 6.128720092773437500e+01 2.084614515304565430e+00 2.397399711608886719e+01 2.613268089294433594e+01 9.155550003051757812e-01 -2.768344581127166748e-01 1.285983276367187500e+01
1.196089535951614380e-01 1.142217922210693359e+01 5.389035797119140625e+01 6.562968444824218750e+01 2.282445526123046875e+01 3.416039466857910156e+00 5.781415939331054688e+01 1.107844114303588867e+00 2.272539710998535156e+01 2.481662559509277344e+01 6.495072841644287109e-01 -1.009688992053270340e-02 1.285983276367187500e+01
1.257804334163665771e-01 1.138441562652587891e+01 5.388930892944335938e+01 6.548937225341796875e+01 2.818138885498046875e+01 7.313442230224609375e+00 5.769828796386718750e+01 2.068979024887084961e+00 2.265167045593261719e+01 2.462151145935058594e+01 1.008371353149414062e+00 1.752514392137527466e-01 1.285983276367187500e+01
1.321490257978439331e-01 1.072969722747802734e+01 5.273264312744140625e+01 6.282774734497070312e+01 1.736747741699218750e+01 -5.141428470611572266e+00 5.570868682861328125e+01 5.108352303504943848e-01 2.163379669189453125e+01 2.320375251770019531e+01 2.738552093505859375e-01 -3.316007852554321289e-01 1.285983276367187500e+01
1.384563297033309937e-01 1.014899158477783203e+01 4.952697753906250000e+01 5.959292602539062500e+01 2.390286636352539062e+01 8.373139381408691406e+00 5.236811065673828125e+01 1.564163446426391602e+00 2.018616104125976562e+01 2.176127624511718750e+01 7.388078570365905762e-01 2.452060878276824951e-01 1.285983276367187500e+01
1.446497291326522827e-01 9.574374198913574219e+00 4.770775985717773438e+01 5.692405319213867188e+01 2.220592880249023438e+01 2.880781650543212891e+00 5.015323638916015625e+01 1.442211985588073730e+00 1.919851875305175781e+01 2.056393051147460938e+01 7.264721393585205078e-01 2.673521079123020172e-02 1.285983276367187500e+01
1.508535146713256836e-01 8.632486343383789062e+00 4.369964218139648438e+01 5.312769317626953125e+01 2.425468063354492188e+01 -4.094459533691406250e+00 4.613239288330078125e+01 1.716883540153503418e+00 1.727288818359375000e+01 1.856151771545410156e+01 7.034705877304077148e-01 -2.291132956743240356e-01 1.285983276367187500e+01
1.571729034185409546e-01 7.954882621765136719e+00 4.210890960693359375e+01 5.061850738525390625e+01 1.402493286132812500e+01 3.068376779556274414e+00 4.399037551879882812e+01 -6.383626908063888550e-02 1.615505409240722656e+01 1.726970481872558594e+01 2.367492020130157471e-01 4.797513410449028015e-02 1.285983276367187500e+01
1.635417938232421875e-01 7.455001831054687500e+00 3.947799682617187500e+01 4.739130401611328125e+01 1.709742546081542969e+01 7.540463209152221680e-01 4.106941986083984375e+01 6.197097897529602051e-01 1.508382320404052734e+01 1.600297164916992188e+01 2.701186537742614746e-01 -7.000435143709182739e-03 1.285983276367187500e+01
1.698256134986877441e-01 6.948654651641845703e+00 3.742468261718750000e+01 4.516548538208007812e+01 1.840598678588867188e+01 1.780914545059204102e+00 3.886843109130859375e+01 9.896028041839599609e-01 1.408814620971679688e+01 1.496287250518798828e+01 5.055412650108337402e-01 4.236908280290663242e-04 1.285983276367187500e+01
1.761013567447662354e-01 6.688294410705566406e+00 3.675982666015625000e+01 4.413755416870117188e+01 1.667580413818359375e+01 -1.614851832389831543e+00 3.795819091796875000e+01 6.096904277801513672e-01 1.361802101135253906e+01 1.440119934082031250e+01 3.355222642421722412e-01 -1.478969007730484009e-01 1.285983276367187500e+01
1.823998540639877319e-01 6.330128192901611328e+00 3.588993072509765625e+01 4.231369400024414062e+01 1.460610198974609375e+01 6.788122177124023438e+00 3.662882614135742188e+01 3.443175852298736572e-01 1.303480339050292969e+01 1.357024765014648438e+01 2.311190515756607056e-01 1.708047986030578613e-01 1.285983276367187500e+01
1.886507123708724976e-01 6.198218822479248047e+00 3.530569839477539062e+01 4.195867538452148438e+01 1.205810928344726562e+01 4.410271942615509033e-01 3.607046508789062500e+01 -1.645332276821136475e-01 1.273014831542968750e+01 1.333383560180664062e+01 1.243720054626464844e-01 4.290614649653434753e-02 1.285983276367187500e+01
1.949081569910049438e-01 5.916608810424804688e+00 3.427367019653320312e+01 3.977472686767578125e+01 1.213290214538574219e+01 3.720400810241699219e+00 3.445180511474609375e+01 9.600056707859039307e-02 1.222595691680908203e+01 1.256967353820800781e+01 1.146300286054611206e-01 5.990052223205566406e-02 1.285983276367187500e+01
2.011425346136093140e-01 5.656605720520019531e+00 3.308488464355468750e+01 3.891048049926757812e+01 1.299120140075683594e+01 1.654482841491699219e+00 3.330886077880859375e+01 1.883544176816940308e-01 1.166523265838623047e+01 1.199672508239746094e+01 1.438910067081451416e-01 4.738066811114549637e-03 1.285983276367187500e+01
2.073954045772552490e-01 5.446230411529541016e+00 3.219387817382812500e+01 3.824283218383789062e+01 1.424267864227294922e+01 4.994108676910400391e+00 3.245662689208984375e+01 2.013756036758422852e-01 1.125067901611328125e+01 1.158598327636718750e+01 1.856504976749420166e-01 7.403679192066192627e-02 1.285983276367187500e+01
