# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 194
8.018244989216327667e-03 7.273381042480468750e+01 3.180745544433593750e+02 4.038401184082031250e+02 2.330196533203125000e+02 6.476066284179687500e+02 3.557799987792968750e+02 1.702995300292968750e+01 1.511428222656250000e+02 1.696054840087890625e+02 1.008585739135742188e+01 3.248431015014648438e+01 1.301145076751708984e+01
1.401655934751033783e-02 5.227101516723632812e+01 2.004292755126953125e+02 2.665032653808593750e+02 2.193346710205078125e+02 2.309426689147949219e+01 2.297845306396484375e+02 2.655542182922363281e+01 1.001448287963867188e+02 1.156904144287109375e+02 1.497832012176513672e+01 -1.197811603546142578e+00 1.301145076751708984e+01
1.969251595437526703e-02 5.909347534179687500e+01 2.279115600585937500e+02 2.834322814941406250e+02 2.167380523681640625e+01 7.437699890136718750e+01 2.527227325439453125e+02 -8.222238540649414062e+00 1.141193161010742188e+02 1.277081222534179688e+02 -8.134747743606567383e-01 2.541985273361206055e+00 1.301145076751708984e+01
2.551339380443096161e-02 6.219922637939453125e+01 2.483223724365234375e+02 3.143966369628906250e+02 1.357439575195312500e+02 2.894195556640625000e+00 2.779344177246093750e+02 1.151370811462402344e+01 1.218031158447265625e+02 1.367765197753906250e+02 5.428533554077148438e+00 4.619759917259216309e-01 1.301145076751708984e+01
3.202908113598823547e-02 4.621931457519531250e+01 1.859455566406250000e+02 2.415289611816406250e+02 2.043672485351562500e+02 1.003218994140625000e+02 2.106490478515625000e+02 2.511113357543945312e+01 9.064597320556640625e+01 1.031618881225585938e+02 1.255087852478027344e+01 3.654991149902343750e+00 1.301145076751708984e+01
3.846523538231849670e-02 3.932601928710937500e+01 1.626216430664062500e+02 2.042699584960937500e+02 8.368417358398437500e+01 9.901884078979492188e+00 1.810432891845703125e+02 6.571670055389404297e+00 7.758549499511718750e+01 8.697357177734375000e+01 3.413867473602294922e+00 5.726751685142517090e-01 1.301145076751708984e+01
4.443310573697090149e-02 3.168762016296386719e+01 1.342270202636718750e+02 1.663700408935546875e+02 4.534136581420898438e+01 -4.683571815490722656e+00 1.484276885986328125e+02 1.584666728973388672e+00 6.309782791137695312e+01 7.032937622070312500e+01 1.294556379318237305e+00 -2.330358177423477173e-01 1.301145076751708984e+01
5.042308941483497620e-02 3.120517730712890625e+01 1.321436614990234375e+02 1.654179992675781250e+02 7.582540130615234375e+01 3.587562561035156250e+01 1.466896514892578125e+02 6.427769660949707031e+00 6.187387084960937500e+01 6.918854522705078125e+01 3.254637718200683594e+00 1.493232965469360352e+00 1.301145076751708984e+01
5.690929666161537170e-02 2.651869201660156250e+01 1.110168228149414062e+02 1.385665740966796875e+02 5.653915023803710938e+01 -5.085811233520507812e+01 1.230877609252929688e+02 5.149667263031005859e+00 5.203387069702148438e+01 5.814218139648437500e+01 2.770014524459838867e+00 -2.375113964080810547e+00 1.301145076751708984e+01
6.341847032308578491e-02 2.485750198364257812e+01 1.103813858032226562e+02 1.366302490234375000e+02 5.875670242309570312e+01 1.301095676422119141e+01 1.216777572631835938e+02 5.012036800384521484e+00 5.018735885620117188e+01 5.578018569946289062e+01 2.528105974197387695e+00 3.277247548103332520e-01 1.301145076751708984e+01
6.949992477893829346e-02 2.293738937377929688e+01 1.011475524902343750e+02 1.260253601074218750e+02 5.716984176635742188e+01 -5.067486286163330078e+00 1.117761306762695312e+02 5.302733898162841797e+00 4.594838714599609375e+01 5.115257644653320312e+01 2.680279493331909180e+00 -4.458460807800292969e-01 1.301145076751708984e+01
7.558133453130722046e-02 2.090996170043945312e+01 9.368491363525390625e+01 1.152847213745117188e+02 4.087073898315429688e+01 8.058884620666503906e+00 1.027870254516601562e+02 2.868046522140502930e+00 4.216940689086914062e+01 4.666914749145507812e+01 1.527903914451599121e+00 2.327608615159988403e-01 1.301145076751708984e+01
8.196274191141128540e-02 1.894878387451171875e+01 8.399473571777343750e+01 1.034414062500000000e+02 4.530793380737304688e+01 8.116777420043945312e+00 9.195376586914062500e+01 4.094373703002929688e+00 3.775356292724609375e+01 4.168992233276367188e+01 1.784804582595825195e+00 2.940469980239868164e-01 1.301145076751708984e+01
8.830232173204421997e-02 1.737849998474121094e+01 7.882844543457031250e+01 9.663372802734375000e+01 3.287849807739257812e+01 -8.998110771179199219e+00 8.593877410888671875e+01 1.922479510307312012e+00 3.479244613647460938e+01 3.838062667846679688e+01 1.105865478515625000e+00 -4.446185827255249023e-01 1.301145076751708984e+01
9.435217082500457764e-02 1.483525848388671875e+01 7.031352996826171875e+01 8.558101654052734375e+01 2.435869789123535156e+01 -4.425951957702636719e+00 7.616100311279296875e+01 9.594206213951110840e-01 3.008175659179687500e+01 3.297899246215820312e+01 5.149787664413452148e-01 -1.931503415107727051e-01 1.301145076751708984e+01
1.005600690841674805e-01 1.346626758575439453e+01 6.513274383544921875e+01 8.042137908935546875e+01 3.508863830566406250e+01 1.375855088233947754e+00 7.091754150390625000e+01 2.855274677276611328e+00 2.751379203796386719e+01 3.031722640991210938e+01 1.361665964126586914e+00 -5.240434408187866211e-02 1.301145076751708984e+01
1.070138886570930481e-01 1.276858234405517578e+01 6.264122390747070312e+01 7.559850311279296875e+01 2.748707008361816406e+01 8.864011764526367188e+00 6.739682769775390625e+01 1.876327633857727051e+00 2.621043205261230469e+01 2.857205581665039062e+01 1.047516345977783203e+00 4.112966656684875488e-01 1.301145076751708984e+01
1.134273484349250793e-01 1.154142189025878906e+01 5.774100112915039062e+01 7.081741333007812500e+01 2.705273246765136719e+01 4.432639122009277344e+00 6.233704757690429688e+01 1.649500489234924316e+00 2.370402717590332031e+01 2.599381637573242188e+01 9.007810950279235840e-01 1.512540429830551147e-01 1.301145076751708984e+01
1.196089535951614380e-01 1.116864967346191406e+01 5.742340850830078125e+01 6.955661773681640625e+01 2.596008110046386719e+01 2.015904784202575684e-01 6.151060485839843750e+01 1.596763372421264648e+00 2.320300292968750000e+01 2.517554855346679688e+01 8.226817846298217773e-01 -1.320614665746688843e-01 1.301145076751708984e+01
1.257804334163665771e-01 1.033676719665527344e+01 5.285165023803710938e+01 6.350924682617187500e+01 2.089104652404785156e+01 7.964423179626464844e+00 5.614588546752929688e+01 8.161544203758239746e-01 2.133490943908691406e+01 2.307393455505371094e+01 4.529005587100982666e-01 2.512047290802001953e-01 1.301145076751708984e+01
1.321490257978439331e-01 1.026113510131835938e+01 5.358860015869140625e+01 6.440172576904296875e+01 2.227392387390136719e+01 1.352374196052551270e+00 5.695733261108398438e+01 1.246243119239807129e+00 2.142586326599121094e+01 2.304889869689941406e+01 5.764858722686767578e-01 1.517161633819341660e-02 1.301145076751708984e+01
1.384563297033309937e-01 9.047120094299316406e+00 4.816668701171875000e+01 5.708824157714843750e+01 1.503338623046875000e+01 9.550168991088867188e+00 5.061667633056640625e+01 1.856130957603454590e-01 1.886991119384765625e+01 2.013044929504394531e+01 2.142244875431060791e-01 2.953267097473144531e-01 1.301145076751708984e+01
1.446497291326522827e-01 8.812047958374023438e+00 4.780567932128906250e+01 5.736490249633789062e+01 1.714306831359863281e+01 -9.430725574493408203e-01 5.040702438354492188e+01 4.080876410007476807e-01 1.848390960693359375e+01 1.980291366577148438e+01 2.840081453323364258e-01 -7.280194014310836792e-02 1.301145076751708984e+01
1.508535146713256836e-01 8.016405105590820312e+00 4.375796127319335938e+01 5.157911682128906250e+01 1.242787456512451172e+01 -1.973575472831726074e+00 4.545616149902343750e+01 -3.196534514427185059e-02 1.670228767395019531e+01 1.765532684326171875e+01 6.608252972364425659e-02 -1.115815788507461548e-01 1.301145076751708984e+01
1.571729034185409546e-01 7.395786285400390625e+00 4.132914733886718750e+01 4.977335357666015625e+01 2.035037040710449219e+01 5.362573146820068359e+00 4.329053497314453125e+01 1.179958224296569824e+00 1.546191978454589844e+01 1.649271774291992188e+01 5.137339830398559570e-01 1.892160028219223022e-01 1.301145076751708984e+01
1.635417938232421875e-01 7.118802547454833984e+00 4.013251495361328125e+01 4.798646545410156250e+01 1.916860198974609375e+01 7.869465827941894531e+00 4.168881607055664062e+01 9.207565188407897949e-01 1.495881462097167969e+01 1.583776283264160156e+01 4.563217461109161377e-01 1.655072122812271118e-01 1.301145076751708984e+01
1.698256134986877441e-01 6.778135776519775391e+00 3.870154953002929688e+01 4.624345016479492188e+01 1.580638217926025391e+01 6.220535755157470703e+00 4.009154510498046875e+01 4.555112719535827637e-01 1.423698425292968750e+01 1.502600955963134766e+01 2.881933450698852539e-01 1.787705719470977783e-01 1.301145076751708984e+01
1.761013567447662354e-01 6.173111915588378906e+00 3.704571914672851562e+01 4.380670928955078125e+01 1.550779724121093750e+01 3.152479827404022217e-01 3.800363922119140625e+01 6.222986578941345215e-01 1.320121192932128906e+01 1.379109668731689453e+01 2.810563445091247559e-01 1.578840310685336590e-03 1.301145076751708984e+01
1.823998540639877319e-01 6.011120796203613281e+00 3.545525360107421875e+01 4.247188568115234375e+01 1.614309501647949219e+01 6.993141174316406250e+00 3.639508819580078125e+01 4.822722375392913818e-01 1.262423896789550781e+01 1.327011489868164062e+01 3.045367598533630371e-01 1.944103240966796875e-01 1.301145076751708984e+01
1.886507123708724976e-01 5.804208755493164062e+00 3.494892883300781250e+01 4.176119232177734375e+01 1.660087966918945312e+01 5.711612701416015625e+00 3.578352355957031250e+01 5.088392496109008789e-01 1.231961917877197266e+01 1.287579345703125000e+01 2.784943282604217529e-01 1.360380053520202637e-01 1.301145076751708984e+01
1.949081569910049438e-01 5.482010841369628906e+00 3.300602722167968750e+01 3.973493194580078125e+01 1.479823684692382812e+01 -3.695098161697387695e-01 3.366136550903320312e+01 3.591098785400390625e-01 1.152740001678466797e+01 1.202262687683105469e+01 2.388313114643096924e-01 -4.996281117200851440e-02 1.301145076751708984e+01
2.011425346136093140e-01 5.302352428436279297e+00 3.255071640014648438e+01 3.855014419555664062e+01 1.372402954101562500e+01 4.242938041687011719e+00 3.274875259399414062e+01 1.862100064754486084e-01 1.126418685913085938e+01 1.158910179138183594e+01 1.495903581380844116e-01 1.283550411462783813e-01 1.301145076751708984e+01
2.073954045772552490e-01 5.107446670532226562e+00 3.190423202514648438e+01 3.749831390380859375e+01 1.138225173950195312e+01 3.167817354202270508e+00 3.193338203430175781e+01 -1.311963349580764771e-01 1.085555744171142578e+01 1.112361907958984375e+01 6.060504540801048279e-02 8.341887593269348145e-02 1.301145076751708984e+01
2.137389332056045532e-01 4.891534805297851562e+00 3.103171920776367188e+01 3.628861236572265625e+01 1.116641712188720703e+01 4.732028007507324219e+00 3.088376235961914062e+01 -1.129919663071632385e-01 1.044507980346679688e+01 1.064509487152099609e+01 5.950088426470756531e-02 1.148695871233940125e-01 1.301145076751708984e+01
2.200330942869186401e-01 4.664783954620361328e+00 3.041496658325195312e+01 3.557310867309570312e+01 1.131624507904052734e+01 1.258095979690551758e+00 3.008481597900390625e+01 -1.162109151482582092e-01 1.005422210693359375e+01 1.013072872161865234e+01 1.507077924907207489e-02 -3.762650862336158752e-02 1.301145076751708984e+01
2.262930423021316528e-01 4.407471179962158203e+00 2.903323554992675781e+01 3.387743759155273438e+01 1.116029548645019531e+01 2.904806733131408691e-01 2.848321914672851562e+01 -8.465114235877990723e-02 9.466429710388183594e+00 9.524510383605957031e+00 5.917539447546005249e-02 -2.414645068347454071e-02 1.301145076751708984e+01
2.325985133647918701e-01 4.195398807525634766e+00 2.848050689697265625e+01 3.332946777343750000e+01 1.031853675842285156e+01 4.777415752410888672e+00 2.786702728271484375e+01 -3.799508512020111084e-01 9.062304496765136719e+00 9.115900993347167969e+00 -3.967381641268730164e-02 1.146309450268745422e-01 1.301145076751708984e+01
2.388891130685806274e-01 4.107899665832519531e+00 2.824153137207031250e+01 3.284551239013671875e+01 9.068701744079589844e+00 1.815332651138305664e+00 2.753759574890136719e+01 -3.995898962020874023e-01 8.905595779418945312e+00 8.934864997863769531e+00 -1.134386099874973297e-02 6.808329373598098755e-02 1.301145076751708984e+01
2.451218813657760620e-01 3.999731779098510742e+00 2.726834869384765625e+01 3.164432716369628906e+01 9.420179367065429688e+00 3.317552328109741211e+00 2.632484817504882812e+01 -4.263651967048645020e-01 8.595528602600097656e+00 8.502586364746093750e+00 -5.764032155275344849e-02 9.568426758050918579e-02 1.301145076751708984e+01
2.513737380504608154e-01 3.842025279998779297e+00 2.675483512878417969e+01 3.095379257202148438e+01 9.591023445129394531e+00 8.351484537124633789e-01 2.552051353454589844e+01 -3.863541483879089355e-01 8.333528518676757812e+00 8.177049636840820312e+00 -3.555791825056076050e-02 1.188286114484071732e-02 1.301145076751708984e+01
2.577070593833923340e-01 3.742144346237182617e+00 2.649995040893554688e+01 3.060393714904785156e+01 9.267698287963867188e+00 2.314806461334228516e+00 2.516696166992187500e+01 -4.919427335262298584e-01 8.134663581848144531e+00 7.924453258514404297e+00 -7.339170575141906738e-02 3.703077509999275208e-02 1.301145076751708984e+01
2.640204429626464844e-01 3.654929399490356445e+00 2.624352645874023438e+01 2.993653869628906250e+01 9.802666664123535156e+00 2.533569812774658203e+00 2.462329292297363281e+01 -3.734726309776306152e-01 7.992740631103515625e+00 7.708822250366210938e+00 -6.097517162561416626e-02 1.705539599061012268e-02 1.301145076751708984e+01
2.702898085117340088e-01 3.442675352096557617e+00 2.512333297729492188e+01 2.902838897705078125e+01 8.367907524108886719e+00 1.231848478317260742e+00 2.354668807983398438e+01 -6.449704766273498535e-01 7.496581077575683594e+00 7.221533298492431641e+00 -1.071920022368431091e-01 3.686855733394622803e-02 1.301145076751708984e+01
2.765615284442901611e-01 3.372750282287597656e+00 2.481959915161132812e+01 2.850156402587890625e+01 7.835049152374267578e+00 1.967401266098022461e+00 2.306437301635742188e+01 -7.068575024604797363e-01 7.384385585784912109e+00 7.036131381988525391e+00 -1.425413787364959717e-01 3.468472883105278015e-02 1.301145076751708984e+01
2.828698754310607910e-01 3.266177177429199219e+00 2.434797286987304688e+01 2.794772911071777344e+01 7.826005935668945312e+00 1.955098062753677368e-01 2.246091270446777344e+01 -7.126350998878479004e-01 7.135452747344970703e+00 6.757252216339111328e+00 -1.481192260980606079e-01 -1.253593526780605316e-02 1.301145076751708984e+01
2.891486585140228271e-01 3.170449733734130859e+00 2.393968772888183594e+01 2.750166130065917969e+01 7.533965110778808594e+00 1.586186766624450684e+00 2.199295425415039062e+01 -8.014040589332580566e-01 6.926598548889160156e+00 6.562108516693115234e+00 -1.633333265781402588e-01 4.325464740395545959e-02 1.301145076751708984e+01
2.953523397445678711e-01 3.152791738510131836e+00 2.404105949401855469e+01 2.727297019958496094e+01 6.783959865570068359e+00 1.283916831016540527e+00 2.189313507080078125e+01 -8.781895041465759277e-01 6.910755157470703125e+00 6.460508346557617188e+00 -1.898879110813140869e-01 5.910507403314113617e-03 1.301145076751708984e+01
3.016075491905212402e-01 3.001779794692993164e+00 2.308987236022949219e+01 2.642312431335449219e+01 6.920569896697998047e+00 1.302062273025512695e+00 2.099934005737304688e+01 -8.892289400100708008e-01 6.549335002899169922e+00 6.129259586334228516e+00 -1.831335127353668213e-01 1.437691505998373032e-02 1.301145076751708984e+01
3.079382479190826416e-01 2.946601867675781250e+00 2.291379928588867188e+01 2.582516288757324219e+01 7.016486644744873047e+00 2.495445728302001953e+00 2.040447425842285156e+01 -7.907076478004455566e-01 6.442070960998535156e+00 5.903093814849853516e+00 -1.709954291582107544e-01 7.044173777103424072e-02 1.301145076751708984e+01
3.142760396003723145e-01 2.864086151123046875e+00 2.257551383972167969e+01 2.563281631469726562e+01 7.147086620330810547e+00 1.670192360877990723e+00 2.003537750244140625e+01 -8.784375786781311035e-01 6.255372524261474609e+00 5.701248168945312500e+00 -1.629758179187774658e-01 7.214096188545227051e-02 1.301145076751708984e+01
3.205462992191314697e-01 2.817316770553588867e+00 2.242421531677246094e+01 2.535037612915039062e+01 7.229389190673828125e+00 2.914920568466186523e+00 1.970234870910644531e+01 -9.181669354438781738e-01 6.161934852600097656e+00 5.601748466491699219e+00 -1.930253207683563232e-01 8.836739510297775269e-02 1.301145076751708984e+01
3.268128037452697754e-01 2.793153047561645508e+00 2.215748405456542969e+01 2.500646781921386719e+01 6.656133174896240234e+00 1.935019254684448242e+00 1.932045555114746094e+01 -1.004907250404357910e+00 6.077270984649658203e+00 5.461369514465332031e+00 -2.251629531383514404e-01 5.469560995697975159e-02 1.301145076751708984e+01
3.331238031387329102e-01 2.741988658905029297e+00 2.185984611511230469e+01 2.473143196105957031e+01 7.038950443267822266e+00 3.422772407531738281e+00 1.898593902587890625e+01 -1.016210079193115234e+00 5.944468975067138672e+00 5.294411659240722656e+00 -2.294781804084777832e-01 7.317667454481124878e-02 1.301145076751708984e+01
3.394046723842620850e-01 2.724044799804687500e+00 2.190241050720214844e+01 2.443968009948730469e+01 6.042202472686767578e+00 2.177169799804687500e+00 1.870912742614746094e+01 -1.136736512184143066e+00 5.919151306152343750e+00 5.192276954650878906e+00 -2.610320150852203369e-01 7.813521474599838257e-02 1.301145076751708984e+01
3.456391692161560059e-01 2.678788661956787109e+00 2.167101097106933594e+01 2.424721145629882812e+01 6.104668617248535156e+00 3.812942743301391602e+00 1.849496459960937500e+01 -1.176366329193115234e+00 5.815558433532714844e+00 5.105438232421875000e+00 -2.500907182693481445e-01 1.166489645838737488e-01 1.301145076751708984e+01
3.518808186054229736e-01 2.600374937057495117e+00 2.121939468383789062e+01 2.362301826477050781e+01 6.485322952270507812e+00 4.465691566467285156e+00 1.785921859741210938e+01 -1.125196814537048340e+00 5.619149208068847656e+00 4.853978157043457031e+00 -2.554189264774322510e-01 1.179706230759620667e-01 1.301145076751708984e+01
3.582032322883605957e-01 2.628099679946899414e+00 2.137632369995117188e+01 2.384546661376953125e+01 5.619055747985839844e+00 3.749089956283569336e+00 1.788465499877929688e+01 -1.331298708915710449e+00 5.664994239807128906e+00 4.831018447875976562e+00 -3.266387581825256348e-01 1.018712446093559265e-01 1.301145076751708984e+01
3.645117878913879395e-01 2.585364818572998047e+00 2.114544868469238281e+01 2.366239738464355469e+01 6.422301769256591797e+00 4.369195938110351562e+00 1.761412429809570312e+01 -1.231036663055419922e+00 5.548558712005615234e+00 4.764936447143554688e+00 -2.618241310119628906e-01 1.079494357109069824e-01 1.301145076751708984e+01
3.707640767097473145e-01 2.569739103317260742e+00 2.128772354125976562e+01 2.383634948730468750e+01 6.073766708374023438e+00 5.960961341857910156e+00 1.760182189941406250e+01 -1.418007493019104004e+00 5.537095546722412109e+00 4.721259593963623047e+00 -3.116766810417175293e-01 1.587029695510864258e-01 1.301145076751708984e+01
3.770540952682495117e-01 2.582129001617431641e+00 2.138276100158691406e+01 2.373817253112792969e+01 5.177809715270996094e+00 5.595836639404296875e+00 1.745505332946777344e+01 -1.600285887718200684e+00 5.563186168670654297e+00 4.648459434509277344e+00 -3.776992261409759521e-01 1.307266652584075928e-01 1.301145076751708984e+01
3.833588361740112305e-01 2.540234565734863281e+00 2.101446342468261719e+01 2.345653533935546875e+01 5.432938575744628906e+00 6.907486915588378906e+00 1.696687507629394531e+01 -1.640244960784912109e+00 5.422858238220214844e+00 4.482330322265625000e+00 -3.963387906551361084e-01 1.664100140333175659e-01 1.301145076751708984e+01
3.896513879299163818e-01 2.560800075531005859e+00 2.177149581909179688e+01 2.400855255126953125e+01 5.053981304168701172e+00 9.484713554382324219e+00 1.743215370178222656e+01 -1.770906686782836914e+00 5.529538154602050781e+00 4.532406806945800781e+00 -3.867151141166687012e-01 2.181415855884552002e-01 1.301145076751708984e+01
3.958770036697387695e-01 2.623862743377685547e+00 2.230530357360839844e+01 2.462768173217773438e+01 4.877183914184570312e+00 1.146640205383300781e+01 1.782587814331054688e+01 -1.944439768791198730e+00 5.649589061737060547e+00 4.644322872161865234e+00 -4.404526650905609131e-01 2.372097522020339966e-01 1.301145076751708984e+01
4.021010994911193848e-01 2.620660543441772461e+00 2.242608261108398438e+01 2.491587066650390625e+01 5.979307651519775391e+00 1.162214183807373047e+01 1.777884292602539062e+01 -1.872281670570373535e+00 5.638179302215576172e+00 4.566107749938964844e+00 -4.178617894649505615e-01 2.651137709617614746e-01 1.301145076751708984e+01
