# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 32
8.018244989216327667e-03 6.808130645751953125e+01 2.307233276367187500e+02 3.088971862792968750e+02 1.464038696289062500e+02 -5.079342346191406250e+02 2.658062438964843750e+02 1.676037597656250000e+01 1.228112411499023438e+02 1.429294891357421875e+02 1.312722873687744141e+01 -2.755106163024902344e+01 1.305020046234130859e+01
1.401655934751033783e-02 6.581085205078125000e+01 2.691358947753906250e+02 3.650998535156250000e+02 3.984390869140625000e+02 -2.541333312988281250e+02 3.119851074218750000e+02 5.595391082763671875e+01 1.313401794433593750e+02 1.531613922119140625e+02 2.884541702270507812e+01 -1.308443260192871094e+01 1.305020046234130859e+01
1.969251595437526703e-02 7.715653991699218750e+01 2.906328735351562500e+02 3.638575134277343750e+02 9.671673583984375000e+01 4.033670043945312500e+02 3.229907531738281250e+02 -1.946147918701171875e+00 1.469640502929687500e+02 1.643461303710937500e+02 1.203338027000427246e+00 2.046870613098144531e+01 1.305020046234130859e+01
2.551339380443096161e-02 5.812134170532226562e+01 2.324705657958984375e+02 3.051506347656250000e+02 2.709387207031250000e+02 2.890527343750000000e+02 2.645245971679687500e+02 3.134156990051269531e+01 1.140449523925781250e+02 1.305972290039062500e+02 1.735501289367675781e+01 1.202767276763916016e+01 1.305020046234130859e+01
3.202908113598823547e-02 4.431201934814453125e+01 1.839189758300781250e+02 2.401478729248046875e+02 2.139486846923828125e+02 -9.911979675292968750e+01 2.090637359619140625e+02 2.904274368286132812e+01 8.807044219970703125e+01 1.006067428588867188e+02 1.386378002166748047e+01 -5.177823543548583984e+00 1.305020046234130859e+01
3.846523538231849670e-02 3.604019546508789062e+01 1.459217681884765625e+02 1.884119567871093750e+02 1.478319549560546875e+02 8.763989257812500000e+01 1.646641998291015625e+02 1.761287117004394531e+01 7.023449707031250000e+01 7.958686065673828125e+01 7.726861476898193359e+00 2.785598278045654297e+00 1.305020046234130859e+01
4.443310573697090149e-02 3.549068832397460938e+01 1.501743774414062500e+02 1.923244171142578125e+02 1.301630859375000000e+02 5.577480316162109375e+01 1.686238250732421875e+02 1.447785854339599609e+01 7.083947753906250000e+01 8.016568756103515625e+01 7.262300968170166016e+00 1.696451306343078613e+00 1.305020046234130859e+01
5.042308941483497620e-02 3.077750587463378906e+01 1.317839202880859375e+02 1.644125366210937500e+02 7.046135711669921875e+01 2.497861671447753906e+01 1.460557861328125000e+02 5.967568874359130859e+00 6.159642791748046875e+01 6.878978729248046875e+01 3.087486267089843750e+00 1.104816198348999023e+00 1.305020046234130859e+01
5.690929666161537170e-02 2.707595062255859375e+01 1.166119537353515625e+02 1.442390441894531250e+02 4.499051666259765625e+01 -2.889925765991210938e+01 1.285804748535156250e+02 2.574175596237182617e+00 5.399181747436523438e+01 5.994611358642578125e+01 1.200914502143859863e+00 -1.216845393180847168e+00 1.305020046234130859e+01
6.341847032308578491e-02 2.617058753967285156e+01 1.132831344604492188e+02 1.417460021972656250e+02 6.264062500000000000e+01 2.500326919555664062e+01 1.254703140258789062e+02 5.127704620361328125e+00 5.226186370849609375e+01 5.834818649291992188e+01 2.839741230010986328e+00 5.627506375312805176e-01 1.305020046234130859e+01
6.949992477893829346e-02 2.316545867919921875e+01 1.027329559326171875e+02 1.277462539672851562e+02 5.500905609130859375e+01 2.648834228515625000e+01 1.132216796875000000e+02 4.259827613830566406e+00 4.641434478759765625e+01 5.162061691284179688e+01 2.161872386932373047e+00 1.200163245201110840e+00 1.305020046234130859e+01
7.558133453130722046e-02 2.096207809448242188e+01 9.442211914062500000e+01 1.163783645629882812e+02 5.049747085571289062e+01 -4.328983783721923828e+00 1.036190643310546875e+02 4.616216659545898438e+00 4.235480880737304688e+01 4.679685592651367188e+01 2.180535793304443359e+00 -2.856400609016418457e-01 1.305020046234130859e+01
8.196274191141128540e-02 1.967376708984375000e+01 8.783215332031250000e+01 1.066787872314453125e+02 4.025555801391601562e+01 -4.366375803947448730e-01 9.556632995605468750e+01 3.403959751129150391e+00 3.931639099121093750e+01 4.313387298583984375e+01 1.551003098487854004e+00 -7.909119874238967896e-02 1.305020046234130859e+01
8.830232173204421997e-02 1.713271713256835938e+01 7.800003051757812500e+01 9.692993927001953125e+01 4.671284103393554688e+01 1.646976661682128906e+01 8.559547424316406250e+01 3.940332651138305664e+00 3.434491348266601562e+01 3.806587982177734375e+01 1.888285994529724121e+00 4.266823232173919678e-01 1.305020046234130859e+01
9.435217082500457764e-02 1.555080699920654297e+01 7.268895721435546875e+01 8.813759613037109375e+01 2.576880455017089844e+01 2.078783512115478516e+00 7.863894653320312500e+01 1.273925065994262695e+00 3.133591270446777344e+01 3.425775909423828125e+01 5.105915665626525879e-01 1.344822533428668976e-02 1.305020046234130859e+01
1.005600690841674805e-01 1.368275547027587891e+01 6.487917327880859375e+01 7.866340637207031250e+01 2.760123443603515625e+01 -3.969506978988647461e+00 7.000042724609375000e+01 1.878937125205993652e+00 2.757417678833007812e+01 3.017002296447753906e+01 9.158452749252319336e-01 -1.703684478998184204e-01 1.305020046234130859e+01
1.070138886570930481e-01 1.311392021179199219e+01 6.272230529785156250e+01 7.663228607177734375e+01 2.640073394775390625e+01 8.569119453430175781e+00 6.774134826660156250e+01 1.359855294227600098e+00 2.657547760009765625e+01 2.907116127014160156e+01 6.668251156806945801e-01 1.719038933515548706e-01 1.305020046234130859e+01
1.134273484349250793e-01 1.159099197387695312e+01 5.738521575927734375e+01 6.960523986816406250e+01 2.323535919189453125e+01 1.132126927375793457e+00 6.157814407348632812e+01 1.077656149864196777e+00 2.363896942138671875e+01 2.576960182189941406e+01 7.277684807777404785e-01 -1.625677570700645447e-02 1.305020046234130859e+01
