# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 56
8.018244989216327667e-03 5.557011413574218750e+01 2.277436523437500000e+02 2.760570678710937500e+02 -4.061435317993164062e+01 -2.708184204101562500e+02 2.498431854248046875e+02 -1.479074478149414062e+01 1.102781600952148438e+02 1.210480880737304688e+02 -8.534428596496582031e+00 -8.421024322509765625e+00 1.305514526367187500e+01
1.401655934751033783e-02 6.662010192871093750e+01 2.630637512207031250e+02 3.303483886718750000e+02 8.783727264404296875e+01 4.171747207641601562e+01 2.932966613769531250e+02 2.255336046218872070e+00 1.299237670898437500e+02 1.453324584960937500e+02 8.426271677017211914e-01 1.130612134933471680e+00 1.305514526367187500e+01
1.969251595437526703e-02 4.601406860351562500e+01 1.867550506591796875e+02 2.342228240966796875e+02 4.131503677368164062e+01 -3.780771636962890625e+01 2.079316406250000000e+02 -1.896535396575927734e+00 8.976561737060546875e+01 1.010618820190429688e+02 3.636219799518585205e-01 -2.446809530258178711e+00 1.305514526367187500e+01
2.551339380443096161e-02 5.306917953491210938e+01 2.272666931152343750e+02 2.857405700683593750e+02 1.245284652709960938e+02 6.809465789794921875e+01 2.535339050292968750e+02 1.058094310760498047e+01 1.075563278198242188e+02 1.204371414184570312e+02 4.537019252777099609e+00 2.591406822204589844e+00 1.305514526367187500e+01
3.202908113598823547e-02 4.715480804443359375e+01 1.910545654296875000e+02 2.414919128417968750e+02 9.735906219482421875e+01 2.742471122741699219e+01 2.134873962402343750e+02 6.960504055023193359e+00 9.250488281250000000e+01 1.039237289428710938e+02 3.173497438430786133e+00 6.702038049697875977e-01 1.305514526367187500e+01
3.846523538231849670e-02 3.971699905395507812e+01 1.641517639160156250e+02 2.077898406982421875e+02 1.054085006713867188e+02 1.083116817474365234e+01 1.835747375488281250e+02 1.016222953796386719e+01 7.829147338867187500e+01 8.815755462646484375e+01 5.544154167175292969e+00 6.985631585121154785e-01 1.305514526367187500e+01
4.443310573697090149e-02 3.318099594116210938e+01 1.380215759277343750e+02 1.729710083007812500e+02 5.294426345825195312e+01 -4.789659500122070312e+01 1.535704498291015625e+02 3.099633693695068359e+00 6.542120361328125000e+01 7.337188720703125000e+01 2.053244829177856445e+00 -2.292209148406982422e+00 1.305514526367187500e+01
5.042308941483497620e-02 3.251586151123046875e+01 1.365265197753906250e+02 1.683997955322265625e+02 3.373364639282226562e+01 7.180572986602783203e+00 1.505788879394531250e+02 -5.128147006034851074e-01 6.450557708740234375e+01 7.156490325927734375e+01 -3.698752224445343018e-01 3.855846822261810303e-01 1.305514526367187500e+01
5.690929666161537170e-02 2.839849662780761719e+01 1.196203689575195312e+02 1.475289916992187500e+02 4.073267364501953125e+01 -3.353902053833007812e+01 1.318884887695312500e+02 2.035567283630371094e+00 5.596892166137695312e+01 6.212797927856445312e+01 1.046058058738708496e+00 -1.294749736785888672e+00 1.305514526367187500e+01
6.341847032308578491e-02 2.581123542785644531e+01 1.138840179443359375e+02 1.394972076416015625e+02 4.548020172119140625e+01 9.545750617980957031e+00 1.250387802124023438e+02 3.065384387969970703e+00 5.192172241210937500e+01 5.748260116577148438e+01 1.555203318595886230e+00 2.483900338411331177e-01 1.305514526367187500e+01
6.949992477893829346e-02 2.415166282653808594e+01 1.034861068725585938e+02 1.275159301757812500e+02 3.933691024780273438e+01 1.595104312896728516e+01 1.137467651367187500e+02 2.017642021179199219e+00 4.775426101684570312e+01 5.295199966430664062e+01 1.301840782165527344e+00 5.159329771995544434e-01 1.305514526367187500e+01
7.558133453130722046e-02 2.198270606994628906e+01 9.915991973876953125e+01 1.211937408447265625e+02 4.398100662231445312e+01 -2.165871047973632812e+01 1.085661697387695312e+02 3.608064413070678711e+00 4.447316741943359375e+01 4.913724136352539062e+01 1.842003464698791504e+00 -1.098976492881774902e+00 1.305514526367187500e+01
8.196274191141128540e-02 1.940987014770507812e+01 8.757271575927734375e+01 1.078100585937500000e+02 5.057378768920898438e+01 -1.461363196372985840e+00 9.602633666992187500e+01 5.040185928344726562e+00 3.904860687255859375e+01 4.315757751464843750e+01 2.330437898635864258e+00 -3.311072587966918945e-01 1.305514526367187500e+01
8.830232173204421997e-02 1.673706817626953125e+01 7.787120056152343750e+01 9.591235351562500000e+01 4.134901809692382812e+01 -7.543195247650146484e+00 8.518658447265625000e+01 3.657321691513061523e+00 3.387524795532226562e+01 3.744896316528320312e+01 1.504557490348815918e+00 -4.226954579353332520e-01 1.305514526367187500e+01
9.435217082500457764e-02 1.513972473144531250e+01 6.843795013427734375e+01 8.279132080078125000e+01 2.877593612670898438e+01 1.720939636230468750e+00 7.400925445556640625e+01 2.001854658126831055e+00 2.997821998596191406e+01 3.283860778808593750e+01 9.535500407218933105e-01 9.132422506809234619e-02 1.305514526367187500e+01
1.005600690841674805e-01 1.398282146453857422e+01 6.534586334228515625e+01 7.941790008544921875e+01 2.362389373779296875e+01 -2.476838827133178711e+00 7.078561401367187500e+01 1.206697106361389160e+00 2.804038429260253906e+01 3.073394966125488281e+01 6.416262984275817871e-01 -4.161686077713966370e-02 1.305514526367187500e+01
1.070138886570930481e-01 1.224473381042480469e+01 5.866769409179687500e+01 7.171762847900390625e+01 2.877700996398925781e+01 1.079012298583984375e+01 6.348726272583007812e+01 1.983613371849060059e+00 2.463823318481445312e+01 2.706935310363769531e+01 1.030644655227661133e+00 3.545442223548889160e-01 1.305514526367187500e+01
1.134273484349250793e-01 1.165329742431640625e+01 5.872521591186523438e+01 7.120116424560546875e+01 2.922111892700195312e+01 6.353091239929199219e+00 6.323529815673828125e+01 2.226322889328002930e+00 2.401856422424316406e+01 2.625996398925781250e+01 1.148048162460327148e+00 2.077911049127578735e-01 1.305514526367187500e+01
1.196089535951614380e-01 1.096300601959228516e+01 5.505205917358398438e+01 6.718644714355468750e+01 3.009265136718750000e+01 1.230786895751953125e+01 5.924486923217773438e+01 2.195477247238159180e+00 2.248089599609375000e+01 2.450221824645996094e+01 1.025224924087524414e+00 4.607118368148803711e-01 1.305514526367187500e+01
1.257804334163665771e-01 1.043122196197509766e+01 5.274214172363281250e+01 6.410636901855468750e+01 2.508755493164062500e+01 -1.366518020629882812e+00 5.657753372192382812e+01 1.701658964157104492e+00 2.139387321472167969e+01 2.333081054687500000e+01 8.645957708358764648e-01 -1.789851933717727661e-01 1.305514526367187500e+01
1.321490257978439331e-01 1.007753467559814453e+01 5.167998886108398438e+01 6.213433074951171875e+01 2.405098915100097656e+01 1.639268994331359863e+00 5.508241653442382812e+01 1.776511430740356445e+00 2.074774169921875000e+01 2.245567131042480469e+01 8.865604400634765625e-01 6.321902573108673096e-02 1.305514526367187500e+01
1.384563297033309937e-01 9.509675025939941406e+00 4.894551849365234375e+01 5.815974426269531250e+01 2.163124847412109375e+01 9.124897956848144531e+00 5.173782348632812500e+01 1.479225635528564453e+00 1.954020309448242188e+01 2.100559234619140625e+01 7.292712330818176270e-01 2.608421444892883301e-01 1.305514526367187500e+01
1.446497291326522827e-01 8.632977485656738281e+00 4.615307617187500000e+01 5.527820968627929688e+01 2.072067451477050781e+01 1.819513201713562012e+00 4.877322769165039062e+01 1.320274233818054199e+00 1.791708183288574219e+01 1.926614189147949219e+01 6.886982321739196777e-01 1.625181874260306358e-03 1.305514526367187500e+01
