# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 30
8.018244989216327667e-03 3.855094528198242188e+01 1.583817749023437500e+02 2.089713134765625000e+02 2.567497863769531250e+02 6.004539184570312500e+02 1.805178527832031250e+02 3.096556472778320312e+01 7.674795532226562500e+01 8.727921295166015625e+01 1.220423316955566406e+01 2.577017784118652344e+01 1.303758144378662109e+01
1.401655934751033783e-02 4.963287353515625000e+01 2.040627288818359375e+02 2.559556427001953125e+02 1.098888626098632812e+02 2.080722045898437500e+02 2.273078460693359375e+02 7.934604644775390625e+00 9.768917083740234375e+01 1.094293594360351562e+02 3.775721549987792969e+00 7.744076251983642578e+00 1.303758144378662109e+01
1.969251595437526703e-02 5.529264068603515625e+01 2.239530029296875000e+02 2.942921752929687500e+02 2.655029602050781250e+02 2.307115631103515625e+02 2.550652465820312500e+02 3.160541725158691406e+01 1.090832595825195312e+02 1.251045074462890625e+02 1.696096229553222656e+01 9.771138191223144531e+00 1.303758144378662109e+01
2.551339380443096161e-02 4.649091339111328125e+01 1.889040527343750000e+02 2.374085998535156250e+02 6.604830169677734375e+01 -5.861274337768554688e+01 2.106338958740234375e+02 2.374516010284423828e+00 9.177717590332031250e+01 1.028018035888671875e+02 1.980965733528137207e+00 -1.560760974884033203e+00 1.303758144378662109e+01
3.202908113598823547e-02 4.953991317749023438e+01 2.082007141113281250e+02 2.626644592285156250e+02 1.137367401123046875e+02 3.399140930175781250e+01 2.325800323486328125e+02 9.673480987548828125e+00 9.956363677978515625e+01 1.117733001708984375e+02 5.224422454833984375e+00 8.343493938446044922e-01 1.303758144378662109e+01
3.846523538231849670e-02 3.354992294311523438e+01 1.474761962890625000e+02 1.850951843261718750e+02 7.645134735107421875e+01 -7.988633728027343750e+01 1.642771301269531250e+02 7.187082767486572266e+00 6.794561004638671875e+01 7.635222625732421875e+01 3.940228462219238281e+00 -3.825674772262573242e+00 1.303758144378662109e+01
4.443310573697090149e-02 3.305763626098632812e+01 1.369813079833984375e+02 1.680559234619140625e+02 3.183407211303710938e+01 1.754584074020385742e+00 1.507623596191406250e+02 -7.238206863403320312e-01 6.486298370361328125e+01 7.183178710937500000e+01 -5.958502292633056641e-01 2.091360390186309814e-01 1.303758144378662109e+01
5.042308941483497620e-02 2.748109626770019531e+01 1.217084579467773438e+02 1.500757141113281250e+02 5.527036666870117188e+01 3.578187561035156250e+01 1.342299499511718750e+02 4.166407585144042969e+00 5.542804336547851562e+01 6.149805068969726562e+01 1.394741654396057129e+00 1.440550446510314941e+00 1.303758144378662109e+01
5.690929666161537170e-02 2.703060340881347656e+01 1.145822067260742188e+02 1.420026092529296875e+02 4.547883224487304688e+01 -2.483497619628906250e+01 1.265617752075195312e+02 2.874810457229614258e+00 5.339318847656250000e+01 5.946945953369140625e+01 1.567707180976867676e+00 -1.106287121772766113e+00 1.303758144378662109e+01
6.341847032308578491e-02 2.550868988037109375e+01 1.087877883911132812e+02 1.357763061523437500e+02 8.457878112792968750e+01 3.920181655883789062e+01 1.205041580200195312e+02 9.751011848449707031e+00 5.042104721069335938e+01 5.629556274414062500e+01 4.570411205291748047e+00 1.305755138397216797e+00 1.303758144378662109e+01
6.949992477893829346e-02 2.287225341796875000e+01 9.835137939453125000e+01 1.215291366577148438e+02 4.722769546508789062e+01 1.606447219848632812e+01 1.082858352661132812e+02 3.710698127746582031e+00 4.515015029907226562e+01 5.015348434448242188e+01 1.830574274063110352e+00 3.368020355701446533e-01 1.303758144378662109e+01
7.558133453130722046e-02 2.126276779174804688e+01 9.434498596191406250e+01 1.158684387207031250e+02 4.520405578613281250e+01 4.082884311676025391e+00 1.034809188842773438e+02 3.781625986099243164e+00 4.254331970214843750e+01 4.711033630371093750e+01 1.853678584098815918e+00 -1.511101960204541683e-03 1.303758144378662109e+01
8.196274191141128540e-02 1.888216781616210938e+01 8.672172546386718750e+01 1.053338317871093750e+02 4.269005203247070312e+01 7.687702655792236328e+00 9.456314086914062500e+01 4.106718540191650391e+00 3.830951309204101562e+01 4.217920303344726562e+01 2.131110191345214844e+00 2.152937054634094238e-01 1.303758144378662109e+01
8.830232173204421997e-02 1.717018699645996094e+01 8.012304687500000000e+01 9.900733184814453125e+01 4.258407974243164062e+01 -7.433339595794677734e+00 8.781217956542968750e+01 3.633730888366699219e+00 3.494599533081054688e+01 3.879257583618164062e+01 2.123229980468750000e+00 -4.815227389335632324e-01 1.303758144378662109e+01
9.435217082500457764e-02 1.523576068878173828e+01 7.055606079101562500e+01 8.623003387451171875e+01 3.492514419555664062e+01 7.958527088165283203e+00 7.673644256591796875e+01 2.778154134750366211e+00 3.055620193481445312e+01 3.367316818237304688e+01 1.301654338836669922e+00 2.150936573743820190e-01 1.303758144378662109e+01
1.005600690841674805e-01 1.356135845184326172e+01 6.686611175537109375e+01 8.155181121826171875e+01 2.878754234313964844e+01 -1.660736799240112305e+00 7.249201202392578125e+01 1.771280884742736816e+00 2.797803878784179688e+01 3.074743843078613281e+01 9.256389141082763672e-01 -2.570638358592987061e-01 1.303758144378662109e+01
1.070138886570930481e-01 1.238075160980224609e+01 6.026998138427734375e+01 7.275783538818359375e+01 2.605407714843750000e+01 7.129436492919921875e+00 6.487071228027343750e+01 1.772862434387207031e+00 2.522839164733886719e+01 2.754698181152343750e+01 9.753890633583068848e-01 2.294732183218002319e-01 1.303758144378662109e+01
1.134273484349250793e-01 1.164766311645507812e+01 5.734385299682617188e+01 7.041802215576171875e+01 3.093935203552246094e+01 9.113799095153808594e+00 6.209020233154296875e+01 2.259364604949951172e+00 2.371558189392089844e+01 2.611266326904296875e+01 1.251122355461120605e+00 1.902280598878860474e-01 1.303758144378662109e+01
1.196089535951614380e-01 1.099216651916503906e+01 5.453099822998046875e+01 6.692410278320312500e+01 3.055461692810058594e+01 9.748426437377929688e+00 5.889298629760742188e+01 2.261175870895385742e+00 2.236270523071289062e+01 2.448622131347656250e+01 1.030387520790100098e+00 2.907541692256927490e-01 1.303758144378662109e+01
1.257804334163665771e-01 1.053512763977050781e+01 5.305999755859375000e+01 6.370344161987304688e+01 2.654569435119628906e+01 8.430632591247558594e+00 5.661903381347656250e+01 2.164510965347290039e+00 2.150141525268554688e+01 2.325436782836914062e+01 9.260861277580261230e-01 1.727496534585952759e-01 1.303758144378662109e+01
1.321490257978439331e-01 9.976365089416503906e+00 5.059036636352539062e+01 6.113488006591796875e+01 2.826998329162597656e+01 4.567606925964355469e+00 5.392485046386718750e+01 2.410011768341064453e+00 2.036949348449707031e+01 2.208501815795898438e+01 1.231488108634948730e+00 1.464947462081909180e-01 1.303758144378662109e+01
1.384563297033309937e-01 9.487146377563476562e+00 5.029209518432617188e+01 5.983643341064453125e+01 2.203966331481933594e+01 9.893309593200683594e+00 5.320229721069335938e+01 1.469898700714111328e+00 1.975821304321289062e+01 2.122179794311523438e+01 6.826307177543640137e-01 3.221069872379302979e-01 1.303758144378662109e+01
1.446497291326522827e-01 8.808898925781250000e+00 4.682565307617187500e+01 5.618114089965820312e+01 1.797065734863281250e+01 4.520426094532012939e-01 4.948616790771484375e+01 5.862032771110534668e-01 1.823074531555175781e+01 1.959143447875976562e+01 4.112655222415924072e-01 -1.067821010947227478e-01 1.303758144378662109e+01
1.508535146713256836e-01 8.100010871887207031e+00 4.367772674560546875e+01 5.159767913818359375e+01 1.589491748809814453e+01 1.783954262733459473e+00 4.554138565063476562e+01 5.711182951927185059e-01 1.682396888732910156e+01 1.783586502075195312e+01 3.431042134761810303e-01 -7.233645766973495483e-02 1.303758144378662109e+01
1.571729034185409546e-01 7.535875320434570312e+00 4.162322235107421875e+01 4.998272705078125000e+01 1.815497970581054688e+01 2.728504419326782227e+00 4.371289062500000000e+01 9.092333316802978516e-01 1.575261783599853516e+01 1.687047004699707031e+01 4.890469312667846680e-01 5.955941230058670044e-02 1.303758144378662109e+01
1.635417938232421875e-01 7.018732070922851562e+00 3.963645935058593750e+01 4.754655838012695312e+01 1.581974983215332031e+01 8.834814429283142090e-01 4.142897033691406250e+01 4.542271792888641357e-01 1.460607719421386719e+01 1.561645793914794922e+01 2.441889345645904541e-01 1.004104875028133392e-02 1.303758144378662109e+01
1.698256134986877441e-01 6.615181446075439453e+00 3.813050842285156250e+01 4.548580169677734375e+01 1.909365081787109375e+01 5.681198120117187500e+00 3.969585418701171875e+01 1.177723526954650879e+00 1.386431884765625000e+01 1.470327568054199219e+01 5.488749742507934570e-01 9.813159704208374023e-02 1.303758144378662109e+01
