# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 121
8.018244989216327667e-03 5.792751312255859375e+01 2.619328308105468750e+02 3.136625366210937500e+02 -4.569905090332031250e+01 3.140993041992187500e+02 2.851730957031250000e+02 -2.193423271179199219e+01 1.200804061889648438e+02 1.316003112792968750e+02 -9.422058105468750000e+00 1.262666702270507812e+01 1.286993217468261719e+01
1.401655934751033783e-02 6.372303009033203125e+01 2.352979125976562500e+02 3.309052734375000000e+02 4.773024597167968750e+02 -8.242280578613281250e+01 2.777064208984375000e+02 6.906045532226562500e+01 1.200504150390625000e+02 1.421670989990234375e+02 3.484268569946289062e+01 -6.506978034973144531e+00 1.286993217468261719e+01
1.969251595437526703e-02 8.012196350097656250e+01 3.148924865722656250e+02 3.877176818847656250e+02 3.783388900756835938e+01 2.644707336425781250e+02 3.474633789062500000e+02 -1.078976058959960938e+01 1.568090820312500000e+02 1.738433837890625000e+02 -3.908604621887207031e+00 1.283257579803466797e+01 1.286993217468261719e+01
2.551339380443096161e-02 6.349105834960937500e+01 2.393356018066406250e+02 2.986278381347656250e+02 9.740917205810546875e+01 9.433508300781250000e+01 2.659262695312500000e+02 5.140506744384765625e+00 1.208022003173828125e+02 1.347357330322265625e+02 1.838738560676574707e+00 4.451719760894775391e+00 1.286993217468261719e+01
3.202908113598823547e-02 4.911746215820312500e+01 1.953000488281250000e+02 2.459068298339843750e+02 1.048014144897460938e+02 1.021256351470947266e+01 2.179393005371093750e+02 9.009037971496582031e+00 9.526329803466796875e+01 1.068263854980468750e+02 4.230275154113769531e+00 -2.586405575275421143e-01 1.286993217468261719e+01
3.846523538231849670e-02 4.547240829467773438e+01 1.719664764404296875e+02 2.208852844238281250e+02 1.248252182006835938e+02 -9.303816795349121094e+00 1.935990753173828125e+02 1.277270126342773438e+01 8.623214721679687500e+01 9.769884490966796875e+01 7.081260204315185547e+00 -6.367378234863281250e-01 1.286993217468261719e+01
4.443310573697090149e-02 3.708552551269531250e+01 1.409360809326171875e+02 1.753593597412109375e+02 4.431347656250000000e+01 6.568700313568115234e+00 1.560508117675781250e+02 7.749865055084228516e-01 6.977960205078125000e+01 7.774318695068359375e+01 4.240032434463500977e-01 3.021991550922393799e-01 1.286993217468261719e+01
5.042308941483497620e-02 3.450128173828125000e+01 1.371377563476562500e+02 1.725642547607421875e+02 6.221513748168945312e+01 2.974448013305664062e+01 1.525703735351562500e+02 3.483756065368652344e+00 6.661470031738281250e+01 7.469953155517578125e+01 2.060857057571411133e+00 1.398432374000549316e+00 1.286993217468261719e+01
5.690929666161537170e-02 3.078937530517578125e+01 1.227287292480468750e+02 1.504419708251953125e+02 4.149206542968750000e+01 -3.670875930786132812e+01 1.348064117431640625e+02 2.223117828369140625e+00 5.904510498046875000e+01 6.534787750244140625e+01 1.047584533691406250e+00 -1.652715444564819336e+00 1.286993217468261719e+01
6.341847032308578491e-02 2.806293678283691406e+01 1.130133895874023438e+02 1.416315307617187500e+02 7.845436096191406250e+01 5.205212402343750000e+01 1.253446121215820312e+02 8.119647026062011719e+00 5.389885330200195312e+01 6.021580505371093750e+01 3.937168359756469727e+00 2.041409492492675781e+00 1.286993217468261719e+01
6.949992477893829346e-02 2.509382247924804688e+01 1.003935699462890625e+02 1.272712631225585938e+02 7.363744354248046875e+01 -2.522934198379516602e+00 1.117148590087890625e+02 7.631540775299072266e+00 4.798924636840820312e+01 5.395930862426757812e+01 4.053787231445312500e+00 -3.902731239795684814e-01 1.286993217468261719e+01
7.558133453130722046e-02 2.434386253356933594e+01 1.021860961914062500e+02 1.250714416503906250e+02 5.006117248535156250e+01 3.025325298309326172e+00 1.118008422851562500e+02 4.379363059997558594e+00 4.740745162963867188e+01 5.228933715820312500e+01 1.897515058517456055e+00 6.821014732122421265e-02 1.286993217468261719e+01
8.196274191141128540e-02 2.108243942260742188e+01 9.064418029785156250e+01 1.108332977294921875e+02 3.984749984741210938e+01 -9.664761543273925781e+00 9.886431121826171875e+01 2.765698909759521484e+00 4.146248626708984375e+01 4.565175247192382812e+01 1.308660745620727539e+00 -5.639766454696655273e-01 1.286993217468261719e+01
8.830232173204421997e-02 1.908448600769042969e+01 8.060057830810546875e+01 9.907750701904296875e+01 3.973728179931640625e+01 2.120787811279296875e+01 8.795323181152343750e+01 2.917531967163085938e+00 3.695523834228515625e+01 4.073649978637695312e+01 1.458906412124633789e+00 7.918813824653625488e-01 1.286993217468261719e+01
9.435217082500457764e-02 1.610733032226562500e+01 7.127468872070312500e+01 8.637971496582031250e+01 2.999710083007812500e+01 9.910639524459838867e-01 7.709920501708984375e+01 2.005610227584838867e+00 3.161677360534667969e+01 3.454856109619140625e+01 8.698330521583557129e-01 6.672189384698867798e-02 1.286993217468261719e+01
1.005600690841674805e-01 1.383993721008300781e+01 6.133897399902343750e+01 7.641066741943359375e+01 2.725131988525390625e+01 -8.577454090118408203e-01 6.699801635742187500e+01 1.302197337150573730e+00 2.693838119506835938e+01 2.978952217102050781e+01 7.517838478088378906e-01 -1.143242791295051575e-01 1.286993217468261719e+01
1.070138886570930481e-01 1.358494663238525391e+01 6.153958129882812500e+01 7.537046051025390625e+01 3.371162796020507812e+01 1.926939606666564941e+00 6.654615783691406250e+01 2.725577116012573242e+00 2.665728378295898438e+01 2.931318283081054688e+01 1.460187435150146484e+00 3.115634061396121979e-02 1.286993217468261719e+01
