# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 139
8.018244989216327667e-03 3.151851463317871094e+01 1.273240280151367188e+02 1.867359771728515625e+02 3.609728698730468750e+02 3.737652540206909180e+00 1.536458587646484375e+02 5.444730377197265625e+01 6.193340682983398438e+01 7.512133026123046875e+01 2.725185203552246094e+01 -3.367883443832397461e+00 1.298588466644287109e+01
1.401655934751033783e-02 7.359178161621093750e+01 2.815550231933593750e+02 3.621323242187500000e+02 2.228405456542968750e+02 -8.664910793304443359e-01 3.178769226074218750e+02 2.540083885192871094e+01 1.417958679199218750e+02 1.599160308837890625e+02 9.713335037231445312e+00 -1.700052857398986816e+00 1.298588466644287109e+01
1.969251595437526703e-02 6.066318511962890625e+01 2.336338348388671875e+02 3.136293640136718750e+02 3.159173278808593750e+02 -4.576066589355468750e+01 2.693891601562500000e+02 4.274156570434570312e+01 1.165390548706054688e+02 1.348129882812500000e+02 2.128360557556152344e+01 -3.709436893463134766e+00 1.298588466644287109e+01
2.551339380443096161e-02 5.147314453125000000e+01 2.099062805175781250e+02 2.631963806152343750e+02 1.200014495849609375e+02 -7.542143344879150391e+00 2.339203186035156250e+02 1.162327480316162109e+01 1.015322036743164062e+02 1.133921203613281250e+02 4.209767818450927734e+00 3.200595378875732422e-01 1.298588466644287109e+01
3.202908113598823547e-02 4.273435211181640625e+01 1.716322479248046875e+02 2.153863677978515625e+02 6.948708343505859375e+01 5.458715438842773438e+00 1.911053466796875000e+02 3.431933403015136719e+00 8.314337921142578125e+01 9.328900146484375000e+01 2.594399452209472656e+00 3.167150914669036865e-01 1.298588466644287109e+01
3.846523538231849670e-02 3.828615188598632812e+01 1.608514556884765625e+02 2.075019836425781250e+02 1.341185607910156250e+02 -3.541745758056640625e+01 1.816090087890625000e+02 1.538629627227783203e+01 7.627067565917968750e+01 8.647977447509765625e+01 7.163211345672607422e+00 -2.489782810211181641e+00 1.298588466644287109e+01
4.443310573697090149e-02 3.247617340087890625e+01 1.371882629394531250e+02 1.711403045654296875e+02 7.094120788574218750e+01 9.652965545654296875e+00 1.522075500488281250e+02 5.734220981597900391e+00 6.445528411865234375e+01 7.201785278320312500e+01 2.774779796600341797e+00 -1.244464442133903503e-01 1.298588466644287109e+01
5.042308941483497620e-02 2.831011962890625000e+01 1.216232376098632812e+02 1.525226135253906250e+02 7.867433166503906250e+01 4.439855575561523438e+01 1.352187194824218750e+02 7.619857788085937500e+00 5.667520904541015625e+01 6.337405395507812500e+01 3.480718374252319336e+00 1.939406633377075195e+00 1.298588466644287109e+01
5.690929666161537170e-02 2.588455581665039062e+01 1.145962982177734375e+02 1.419475402832031250e+02 5.088888931274414062e+01 2.387363910675048828e+00 1.265002517700195312e+02 3.463768720626831055e+00 5.233699798583984375e+01 5.824670791625976562e+01 2.066065549850463867e+00 2.681120298802852631e-02 1.298588466644287109e+01
6.341847032308578491e-02 2.624283599853515625e+01 1.137318801879882812e+02 1.410386047363281250e+02 5.146190643310546875e+01 2.418127059936523438e+01 1.255357742309570312e+02 3.508848667144775391e+00 5.256632232666015625e+01 5.843777847290039062e+01 1.693075776100158691e+00 6.021380424499511719e-01 1.298588466644287109e+01
6.949992477893829346e-02 2.435867309570312500e+01 1.052269821166992188e+02 1.292754364013671875e+02 5.542450714111328125e+01 -1.350165748596191406e+01 1.155919113159179688e+02 5.352188110351562500e+00 4.842176055908203125e+01 5.364781951904296875e+01 2.640175580978393555e+00 -6.092423796653747559e-01 1.298588466644287109e+01
7.558133453130722046e-02 2.216865730285644531e+01 9.810453033447265625e+01 1.207000579833984375e+02 3.266537857055664062e+01 -3.056815338134765625e+01 1.076587142944335938e+02 1.420753240585327148e+00 4.449492263793945312e+01 4.926364517211914062e+01 8.865786194801330566e-01 -1.490378260612487793e+00 1.298588466644287109e+01
8.196274191141128540e-02 1.859582710266113281e+01 8.366835784912109375e+01 1.018794097900390625e+02 3.499781799316406250e+01 -2.757287263870239258e+00 9.114408874511718750e+01 2.416734933853149414e+00 3.726491546630859375e+01 4.095350646972656250e+01 1.260987520217895508e+00 -1.676581948995590210e-01 1.298588466644287109e+01
8.830232173204421997e-02 1.631072998046875000e+01 7.532079315185546875e+01 9.207019042968750000e+01 3.459131622314453125e+01 -1.063853740692138672e+01 8.207431793212890625e+01 2.868778944015502930e+00 3.304826354980468750e+01 3.638689422607421875e+01 1.446710467338562012e+00 -4.778987169265747070e-01 1.298588466644287109e+01
9.435217082500457764e-02 1.430850696563720703e+01 6.729468536376953125e+01 8.270236206054687500e+01 3.206334304809570312e+01 4.904315173625946045e-01 7.334696197509765625e+01 2.407768011093139648e+00 2.888288497924804688e+01 3.191784095764160156e+01 1.319713592529296875e+00 2.198366215452551842e-03 1.298588466644287109e+01
1.005600690841674805e-01 1.327884483337402344e+01 6.431371307373046875e+01 7.865570068359375000e+01 2.843653488159179688e+01 -5.104988098144531250e+00 6.984993743896484375e+01 2.024049043655395508e+00 2.717630195617675781e+01 2.988181495666503906e+01 1.072841525077819824e+00 -2.070587277412414551e-01 1.298588466644287109e+01
1.070138886570930481e-01 1.261292457580566406e+01 6.027027893066406250e+01 7.363146209716796875e+01 2.831013107299804688e+01 1.248858928680419922e+01 6.520925903320312500e+01 1.955497384071350098e+00 2.555061912536621094e+01 2.802406120300292969e+01 1.001875758171081543e+00 5.321998596191406250e-01 1.298588466644287109e+01
1.134273484349250793e-01 1.179200553894042969e+01 5.706884765625000000e+01 6.864459991455078125e+01 2.168551826477050781e+01 5.890627384185791016e+00 6.110979080200195312e+01 9.704480171203613281e-01 2.383702468872070312e+01 2.585639190673828125e+01 5.188089013099670410e-01 2.159886062145233154e-01 1.298588466644287109e+01
1.196089535951614380e-01 1.123938655853271484e+01 5.652791213989257812e+01 6.849275207519531250e+01 2.200397300720214844e+01 -3.615267038345336914e+00 6.065539169311523438e+01 1.105856657028198242e+00 2.312790107727050781e+01 2.527549362182617188e+01 4.980770051479339600e-01 -3.167161643505096436e-01 1.298588466644287109e+01
