# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 150
8.018244989216327667e-03 6.165760803222656250e+01 2.306521606445312500e+02 2.977669372558593750e+02 6.324560546875000000e+01 -5.019874572753906250e+02 2.609506225585937500e+02 3.239481687545776367e+00 1.174087982177734375e+02 1.343576965332031250e+02 5.834709644317626953e+00 -2.484059333801269531e+01 1.288741683959960938e+01
1.401655934751033783e-02 8.155575561523437500e+01 2.761881408691406250e+02 3.382894592285156250e+02 -2.198000717163085938e+01 2.433665161132812500e+02 3.038630676269531250e+02 -1.947979736328125000e+01 1.480772857666015625e+02 1.632551879882812500e+02 -1.142359256744384766e+01 1.413442420959472656e+01 1.288741683959960938e+01
1.969251595437526703e-02 6.845384979248046875e+01 2.682837829589843750e+02 3.507443237304687500e+02 2.480348510742187500e+02 2.042756195068359375e+02 3.048109436035156250e+02 2.632891273498535156e+01 1.326047058105468750e+02 1.518292999267578125e+02 1.576569557189941406e+01 5.918137550354003906e+00 1.288741683959960938e+01
2.551339380443096161e-02 5.404837799072265625e+01 2.074946746826171875e+02 2.671723327636718750e+02 1.598465728759765625e+02 -5.013810634613037109e+00 2.340624694824218750e+02 1.681343269348144531e+01 1.034158172607421875e+02 1.175881729125976562e+02 1.041091251373291016e+01 2.715080082416534424e-01 1.288741683959960938e+01
3.202908113598823547e-02 5.536877441406250000e+01 2.118533172607421875e+02 2.646367187500000000e+02 7.184297943115234375e+01 -2.608774375915527344e+01 2.355764160156250000e+02 3.010286331176757812e+00 1.060896224975585938e+02 1.183829879760742188e+02 1.401234626770019531e+00 -7.012553811073303223e-01 1.288741683959960938e+01
3.846523538231849670e-02 4.663050079345703125e+01 1.735383758544921875e+02 2.224843750000000000e+02 9.393406677246093750e+01 -7.748649597167968750e+01 1.952923431396484375e+02 7.961678028106689453e+00 8.782033538818359375e+01 9.924781036376953125e+01 4.049553871154785156e+00 -3.680587768554687500e+00 1.288741683959960938e+01
4.443310573697090149e-02 3.845645141601562500e+01 1.535165863037109375e+02 1.906091308593750000e+02 5.653158187866210938e+01 -1.582196617126464844e+01 1.699546661376953125e+02 2.823553562164306641e+00 7.439002227783203125e+01 8.271123504638671875e+01 1.054628252983093262e+00 -1.091261208057403564e-02 1.288741683959960938e+01
5.042308941483497620e-02 3.131286048889160156e+01 1.258987808227539062e+02 1.588114318847656250e+02 7.471891021728515625e+01 3.846623992919921875e+01 1.402793121337890625e+02 6.440738201141357422e+00 6.063109207153320312e+01 6.806922912597656250e+01 3.441250324249267578e+00 1.241958379745483398e+00 1.288741683959960938e+01
5.690929666161537170e-02 2.862441444396972656e+01 1.139276733398437500e+02 1.404613342285156250e+02 4.366669845581054688e+01 -7.925563812255859375e+00 1.253972396850585938e+02 2.499104022979736328e+00 5.475714874267578125e+01 6.081559371948242188e+01 1.350616097450256348e+00 -2.803648710250854492e-01 1.288741683959960938e+01
6.341847032308578491e-02 2.779282379150390625e+01 1.130129013061523438e+02 1.397395935058593750e+02 6.219619369506835938e+01 3.027625656127929688e+01 1.245151901245117188e+02 5.850486278533935547e+00 5.370907592773437500e+01 5.967388534545898438e+01 2.803727865219116211e+00 1.196159362792968750e+00 1.288741683959960938e+01
