# k, P_{cc}, P_{hh,r}, P_{hh,0}, P_{hh,2}, P_{hh,4}, P_{h0,hr}, P_{h2,hr}, P_{hc,r}, P_{hc,0}, P_{hc,2}, P_{hc,4}, P_pSN
#  Realization 64
8.018244989216327667e-03 3.652351379394531250e+01 1.329424896240234375e+02 1.829073638916015625e+02 2.015781860351562500e+02 -2.809485244750976562e+01 1.550688781738281250e+02 2.713693809509277344e+01 6.766737365722656250e+01 7.980072021484375000e+01 1.571378612518310547e+01 -3.704077959060668945e+00 1.286286926269531250e+01
1.401655934751033783e-02 5.915779495239257812e+01 2.075335845947265625e+02 2.719470825195312500e+02 1.305324554443359375e+02 -2.331203613281250000e+02 2.363259277343750000e+02 1.320145034790039062e+01 1.079665374755859375e+02 1.239530563354492188e+02 8.614984512329101562e+00 -1.243957901000976562e+01 1.286286926269531250e+01
1.969251595437526703e-02 7.537063598632812500e+01 2.890851440429687500e+02 3.917379455566406250e+02 4.627411193847656250e+02 3.890545959472656250e+02 3.343325500488281250e+02 5.981144332885742188e+01 1.455008087158203125e+02 1.691641693115234375e+02 3.177279281616210938e+01 1.554149532318115234e+01 1.286286926269531250e+01
2.551339380443096161e-02 6.714360046386718750e+01 2.458999023437500000e+02 3.123927612304687500e+02 9.532144165039062500e+01 -3.338608169555664062e+01 2.755818786621093750e+02 4.155260562896728516e+00 1.258427276611328125e+02 1.415235748291015625e+02 1.798960924148559570e+00 -1.123598575592041016e+00 1.286286926269531250e+01
3.202908113598823547e-02 5.698927688598632812e+01 2.173433074951171875e+02 2.723362121582031250e+02 8.152816009521484375e+01 1.138669133186340332e+00 2.419999084472656250e+02 4.093844413757324219e+00 1.089863204956054688e+02 1.217033767700195312e+02 1.018189787864685059e+00 2.460105530917644501e-02 1.286286926269531250e+01
3.846523538231849670e-02 3.874365615844726562e+01 1.502579956054687500e+02 1.910126037597656250e+02 1.207061233520507812e+02 1.353597259521484375e+01 1.683577270507812500e+02 1.388525772094726562e+01 7.373853302001953125e+01 8.332878112792968750e+01 7.248501777648925781e+00 5.528141856193542480e-01 1.286286926269531250e+01
4.443310573697090149e-02 3.820090484619140625e+01 1.523976135253906250e+02 1.913379058837890625e+02 9.028173828125000000e+01 -3.453552007675170898e+00 1.696016235351562500e+02 8.589915275573730469e+00 7.383773040771484375e+01 8.276594543457031250e+01 4.481411457061767578e+00 -6.224491000175476074e-01 1.286286926269531250e+01
5.042308941483497620e-02 2.954886436462402344e+01 1.194127349853515625e+02 1.487805023193359375e+02 4.598172378540039062e+01 -7.905135631561279297e+00 1.323084564208984375e+02 2.386854410171508789e+00 5.708497238159179688e+01 6.366773223876953125e+01 1.073797345161437988e+00 -7.264279723167419434e-01 1.286286926269531250e+01
5.690929666161537170e-02 2.966271591186523438e+01 1.156667480468750000e+02 1.433512420654296875e+02 4.186647796630859375e+01 -3.010476875305175781e+01 1.276704559326171875e+02 1.960320115089416504e+00 5.624500274658203125e+01 6.254743957519531250e+01 6.413995623588562012e-01 -1.470953583717346191e+00 1.286286926269531250e+01
6.341847032308578491e-02 2.649941825866699219e+01 1.103715209960937500e+02 1.378217010498046875e+02 7.124853515625000000e+01 4.929683685302734375e+01 1.221354370117187500e+02 6.864704608917236328e+00 5.191058731079101562e+01 5.794837951660156250e+01 3.461339235305786133e+00 2.071983337402343750e+00 1.286286926269531250e+01
