# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 0
8.018244989216327667e-03 5.096730041503906250e+01 7.066146850585937500e+01 8.035695648193359375e+01
1.401655934751033783e-02 6.853847503662109375e+01 9.846633911132812500e+01 1.165733566284179688e+02
1.969251595437526703e-02 6.186597442626953125e+01 8.868400573730468750e+01 1.062882537841796875e+02
2.551339380443096161e-02 5.112197494506835938e+01 7.112084960937500000e+01 8.348426055908203125e+01
3.202908113598823547e-02 4.717517471313476562e+01 6.500386810302734375e+01 7.606923675537109375e+01
3.846523538231849670e-02 3.824431228637695312e+01 5.374298477172851562e+01 6.284826278686523438e+01
4.443310573697090149e-02 3.353300094604492188e+01 4.606586456298828125e+01 5.389139938354492188e+01
5.042308941483497620e-02 2.968000984191894531e+01 4.159117126464843750e+01 4.846398162841796875e+01
5.690929666161537170e-02 2.368715095520019531e+01 3.320902633666992188e+01 3.886867904663085938e+01
6.341847032308578491e-02 2.435323715209960938e+01 3.390308380126953125e+01 3.921973419189453125e+01
6.949992477893829346e-02 2.263178253173828125e+01 3.171470832824707031e+01 3.684955215454101562e+01
7.558133453130722046e-02 2.002386093139648438e+01 2.795538520812988281e+01 3.246295928955078125e+01
8.196274191141128540e-02 1.847713088989257812e+01 2.592423629760742188e+01 2.972013854980468750e+01
8.830232173204421997e-02 1.679215240478515625e+01 2.341326522827148438e+01 2.687995338439941406e+01
9.435217082500457764e-02 1.427092933654785156e+01 2.007776641845703125e+01 2.342741966247558594e+01
1.005600690841674805e-01 1.257716751098632812e+01 1.758727264404296875e+01 2.023114013671875000e+01
1.070138886570930481e-01 1.170594882965087891e+01 1.623189735412597656e+01 1.855167770385742188e+01
1.134273484349250793e-01 1.086489868164062500e+01 1.518654441833496094e+01 1.739911842346191406e+01
1.196089535951614380e-01 1.037178993225097656e+01 1.456855106353759766e+01 1.648829078674316406e+01
1.257804334163665771e-01 9.927414894104003906e+00 1.392018699645996094e+01 1.578917694091796875e+01
1.321490257978439331e-01 9.393486022949218750e+00 1.318009090423583984e+01 1.488089561462402344e+01
1.384563297033309937e-01 8.498838424682617188e+00 1.191032600402832031e+01 1.338614559173583984e+01
1.446497291326522827e-01 8.173336029052734375e+00 1.136171913146972656e+01 1.272589588165283203e+01
1.508535146713256836e-01 7.637195587158203125e+00 1.063394641876220703e+01 1.196771907806396484e+01
