# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 16
8.018244989216327667e-03 5.913351058959960938e+01 7.338186645507812500e+01 8.501438903808593750e+01
1.401655934751033783e-02 4.995375061035156250e+01 6.950556945800781250e+01 8.029582214355468750e+01
1.969251595437526703e-02 5.879161453247070312e+01 7.815349578857421875e+01 9.166906738281250000e+01
2.551339380443096161e-02 5.642031097412109375e+01 7.421419525146484375e+01 8.981485748291015625e+01
3.202908113598823547e-02 3.778062820434570312e+01 5.116116714477539062e+01 6.091752624511718750e+01
3.846523538231849670e-02 4.432370758056640625e+01 5.993412017822265625e+01 7.098387145996093750e+01
4.443310573697090149e-02 3.450640487670898438e+01 4.576995849609375000e+01 5.421899795532226562e+01
5.042308941483497620e-02 3.256423568725585938e+01 4.407707214355468750e+01 5.143771362304687500e+01
5.690929666161537170e-02 2.984032249450683594e+01 3.962119293212890625e+01 4.639889526367187500e+01
6.341847032308578491e-02 2.403036880493164062e+01 3.208176040649414062e+01 3.736179733276367188e+01
6.949992477893829346e-02 2.270584487915039062e+01 3.047612762451171875e+01 3.567284393310546875e+01
7.558133453130722046e-02 2.075262451171875000e+01 2.727462959289550781e+01 3.161565971374511719e+01
8.196274191141128540e-02 1.961086463928222656e+01 2.624935913085937500e+01 3.064290428161621094e+01
8.830232173204421997e-02 1.652233505249023438e+01 2.188609504699707031e+01 2.545364189147949219e+01
9.435217082500457764e-02 1.476962852478027344e+01 1.979521942138671875e+01 2.293630599975585938e+01
1.005600690841674805e-01 1.343468666076660156e+01 1.783067321777343750e+01 2.059152030944824219e+01
1.070138886570930481e-01 1.222463798522949219e+01 1.627395248413085938e+01 1.893392562866210938e+01
1.134273484349250793e-01 1.188314723968505859e+01 1.590158653259277344e+01 1.823613166809082031e+01
1.196089535951614380e-01 1.099040317535400391e+01 1.467801284790039062e+01 1.678441619873046875e+01
1.257804334163665771e-01 1.062582588195800781e+01 1.409445095062255859e+01 1.604570770263671875e+01
1.321490257978439331e-01 9.778347969055175781e+00 1.318993854522705078e+01 1.485233974456787109e+01
