# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 2
8.018244989216327667e-03 3.173196029663085938e+01 4.350527191162109375e+01 5.145447158813476562e+01
1.401655934751033783e-02 4.713259887695312500e+01 6.133084487915039062e+01 7.346721649169921875e+01
1.969251595437526703e-02 4.940313339233398438e+01 6.676217651367187500e+01 7.881678009033203125e+01
2.551339380443096161e-02 5.556997680664062500e+01 7.355310821533203125e+01 8.999132537841796875e+01
3.202908113598823547e-02 5.143628692626953125e+01 6.953639221191406250e+01 8.277382659912109375e+01
3.846523538231849670e-02 4.115806961059570312e+01 5.481143951416015625e+01 6.464418029785156250e+01
4.443310573697090149e-02 3.376262664794921875e+01 4.456567764282226562e+01 5.225383377075195312e+01
5.042308941483497620e-02 3.187932586669921875e+01 4.265507507324218750e+01 5.015326309204101562e+01
5.690929666161537170e-02 2.648196411132812500e+01 3.524872207641601562e+01 4.143889236450195312e+01
6.341847032308578491e-02 2.639261245727539062e+01 3.566590499877929688e+01 4.188597106933593750e+01
6.949992477893829346e-02 2.326888465881347656e+01 3.154212379455566406e+01 3.685637664794921875e+01
7.558133453130722046e-02 2.263829421997070312e+01 3.045060157775878906e+01 3.527814102172851562e+01
8.196274191141128540e-02 1.884567260742187500e+01 2.507947921752929688e+01 2.912512207031250000e+01
8.830232173204421997e-02 1.703269004821777344e+01 2.279493904113769531e+01 2.629337692260742188e+01
9.435217082500457764e-02 1.450083255767822266e+01 1.955766487121582031e+01 2.266450691223144531e+01
1.005600690841674805e-01 1.352391719818115234e+01 1.809174537658691406e+01 2.093308067321777344e+01
1.070138886570930481e-01 1.220144367218017578e+01 1.636065101623535156e+01 1.889229583740234375e+01
1.134273484349250793e-01 1.166316890716552734e+01 1.559269618988037109e+01 1.797867965698242188e+01
1.196089535951614380e-01 1.094437980651855469e+01 1.458592605590820312e+01 1.673493766784667969e+01
1.257804334163665771e-01 1.054911899566650391e+01 1.409453010559082031e+01 1.597466087341308594e+01
1.321490257978439331e-01 1.009194660186767578e+01 1.366163635253906250e+01 1.542701339721679688e+01
1.384563297033309937e-01 9.210685729980468750e+00 1.232785987854003906e+01 1.391458702087402344e+01
1.446497291326522827e-01 8.628555297851562500e+00 1.141710662841796875e+01 1.279629611968994141e+01
1.508535146713256836e-01 8.023322105407714844e+00 1.060224723815917969e+01 1.191706085205078125e+01
1.571729034185409546e-01 7.707324504852294922e+00 1.016820335388183594e+01 1.145082092285156250e+01
1.635417938232421875e-01 6.983305931091308594e+00 9.224759101867675781e+00 1.035298633575439453e+01
1.698256134986877441e-01 6.656089782714843750e+00 8.721738815307617188e+00 9.767327308654785156e+00
1.761013567447662354e-01 6.242478847503662109e+00 8.297067642211914062e+00 9.203132629394531250e+00
1.823998540639877319e-01 6.135870933532714844e+00 8.114723205566406250e+00 8.931648254394531250e+00
1.886507123708724976e-01 5.891691207885742188e+00 7.799150943756103516e+00 8.461055755615234375e+00
1.949081569910049438e-01 5.513626575469970703e+00 7.227128028869628906e+00 7.866266727447509766e+00
2.011425346136093140e-01 5.277212619781494141e+00 6.900854587554931641e+00 7.485255241394042969e+00
2.073954045772552490e-01 5.043223381042480469e+00 6.592813014984130859e+00 7.139981269836425781e+00
2.137389332056045532e-01 4.960004806518554688e+00 6.498890876770019531e+00 6.937510967254638672e+00
2.200330942869186401e-01 4.698300361633300781e+00 6.169532775878906250e+00 6.591093063354492188e+00
2.262930423021316528e-01 4.380599498748779297e+00 5.731654644012451172e+00 6.117780685424804688e+00
2.325985133647918701e-01 4.180853366851806641e+00 5.483461856842041016e+00 5.774429798126220703e+00
2.388891130685806274e-01 4.172520637512207031e+00 5.425486564636230469e+00 5.666922092437744141e+00
2.451218813657760620e-01 3.880024433135986328e+00 5.068682193756103516e+00 5.262524604797363281e+00
2.513737380504608154e-01 3.819861412048339844e+00 4.958940029144287109e+00 5.099059581756591797e+00
2.577070593833923340e-01 3.685681343078613281e+00 4.814125537872314453e+00 4.920947551727294922e+00
2.640204429626464844e-01 3.609755039215087891e+00 4.649241924285888672e+00 4.735702514648437500e+00
2.702898085117340088e-01 3.505069971084594727e+00 4.503450393676757812e+00 4.567446231842041016e+00
2.765615284442901611e-01 3.362782478332519531e+00 4.333229541778564453e+00 4.365824699401855469e+00
2.828698754310607910e-01 3.224439620971679688e+00 4.140778064727783203e+00 4.168380737304687500e+00
2.891486585140228271e-01 3.159822225570678711e+00 4.038877487182617188e+00 4.009536743164062500e+00
2.953523397445678711e-01 3.069735527038574219e+00 3.923290491104125977e+00 3.890152454376220703e+00
3.016075491905212402e-01 2.979895591735839844e+00 3.777766942977905273e+00 3.704260826110839844e+00
3.079382479190826416e-01 2.874069452285766602e+00 3.670844078063964844e+00 3.579959392547607422e+00
3.142760396003723145e-01 2.829132318496704102e+00 3.576534748077392578e+00 3.451221942901611328e+00
3.205462992191314697e-01 2.759353399276733398e+00 3.525965929031372070e+00 3.364243745803833008e+00
3.268128037452697754e-01 2.703293323516845703e+00 3.436391830444335938e+00 3.264386892318725586e+00
