# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 24
8.018244989216327667e-03 3.175781440734863281e+01 4.106420898437500000e+01 4.690559387207031250e+01
1.401655934751033783e-02 5.316115570068359375e+01 7.068502807617187500e+01 8.245880126953125000e+01
1.969251595437526703e-02 5.268923187255859375e+01 7.081626129150390625e+01 8.295214843750000000e+01
2.551339380443096161e-02 6.229424667358398438e+01 8.370121765136718750e+01 9.922788238525390625e+01
3.202908113598823547e-02 4.759502792358398438e+01 6.356807327270507812e+01 7.525261688232421875e+01
3.846523538231849670e-02 3.876708602905273438e+01 5.091508102416992188e+01 6.043234252929687500e+01
4.443310573697090149e-02 3.374387359619140625e+01 4.511473846435546875e+01 5.294480514526367188e+01
5.042308941483497620e-02 2.860563850402832031e+01 3.839898681640625000e+01 4.463186264038085938e+01
5.690929666161537170e-02 2.837366104125976562e+01 3.764216995239257812e+01 4.462242126464843750e+01
6.341847032308578491e-02 2.505408096313476562e+01 3.347304153442382812e+01 3.900730895996093750e+01
6.949992477893829346e-02 2.256509590148925781e+01 3.004800796508789062e+01 3.502801513671875000e+01
7.558133453130722046e-02 2.151516151428222656e+01 2.896552658081054688e+01 3.371418762207031250e+01
8.196274191141128540e-02 1.925540924072265625e+01 2.566432571411132812e+01 2.986160278320312500e+01
8.830232173204421997e-02 1.753628158569335938e+01 2.342425727844238281e+01 2.707166671752929688e+01
9.435217082500457764e-02 1.515423870086669922e+01 2.035541343688964844e+01 2.376737785339355469e+01
1.005600690841674805e-01 1.375859832763671875e+01 1.832624053955078125e+01 2.128229713439941406e+01
1.070138886570930481e-01 1.255142974853515625e+01 1.669321250915527344e+01 1.921519279479980469e+01
1.134273484349250793e-01 1.139287090301513672e+01 1.513851261138916016e+01 1.746347236633300781e+01
1.196089535951614380e-01 1.130282878875732422e+01 1.507570362091064453e+01 1.716863059997558594e+01
1.257804334163665771e-01 1.086121273040771484e+01 1.457332801818847656e+01 1.671805763244628906e+01
1.321490257978439331e-01 9.924083709716796875e+00 1.330959606170654297e+01 1.508987236022949219e+01
1.384563297033309937e-01 9.018184661865234375e+00 1.194988918304443359e+01 1.352686882019042969e+01
1.446497291326522827e-01 8.758810043334960938e+00 1.165054893493652344e+01 1.317917919158935547e+01
1.508535146713256836e-01 8.428187370300292969e+00 1.122459602355957031e+01 1.259390068054199219e+01
1.571729034185409546e-01 7.558218955993652344e+00 1.001088523864746094e+01 1.129811859130859375e+01
1.635417938232421875e-01 7.102900505065917969e+00 9.372239112854003906e+00 1.049911499023437500e+01
1.698256134986877441e-01 6.773490905761718750e+00 8.892288208007812500e+00 9.970798492431640625e+00
1.761013567447662354e-01 6.248113155364990234e+00 8.199809074401855469e+00 9.115757942199707031e+00
1.823998540639877319e-01 6.014842510223388672e+00 7.946948051452636719e+00 8.826500892639160156e+00
1.886507123708724976e-01 5.845200061798095703e+00 7.687987804412841797e+00 8.500582695007324219e+00
1.949081569910049438e-01 5.597537517547607422e+00 7.422520160675048828e+00 8.112191200256347656e+00
2.011425346136093140e-01 5.432672023773193359e+00 7.192430019378662109e+00 7.793929100036621094e+00
2.073954045772552490e-01 5.150023937225341797e+00 6.800662994384765625e+00 7.305632591247558594e+00
2.137389332056045532e-01 4.799962997436523438e+00 6.256155014038085938e+00 6.697564125061035156e+00
2.200330942869186401e-01 4.655574321746826172e+00 6.105902671813964844e+00 6.559006214141845703e+00
2.262930423021316528e-01 4.358421325683593750e+00 5.688549995422363281e+00 6.102836608886718750e+00
2.325985133647918701e-01 4.277548313140869141e+00 5.577109813690185547e+00 5.924320220947265625e+00
2.388891130685806274e-01 4.137183189392089844e+00 5.343384265899658203e+00 5.663908481597900391e+00
2.451218813657760620e-01 3.963318347930908203e+00 5.128325939178466797e+00 5.339032649993896484e+00
2.513737380504608154e-01 3.936661005020141602e+00 5.075131416320800781e+00 5.332975864410400391e+00
2.577070593833923340e-01 3.754834651947021484e+00 4.848585128784179688e+00 5.039316177368164062e+00
2.640204429626464844e-01 3.570787906646728516e+00 4.603787899017333984e+00 4.749519824981689453e+00
2.702898085117340088e-01 3.518256664276123047e+00 4.510095119476318359e+00 4.641427993774414062e+00
2.765615284442901611e-01 3.345997810363769531e+00 4.296578884124755859e+00 4.381220340728759766e+00
2.828698754310607910e-01 3.268478155136108398e+00 4.174285888671875000e+00 4.202976226806640625e+00
2.891486585140228271e-01 3.124581098556518555e+00 4.000242233276367188e+00 4.019769668579101562e+00
2.953523397445678711e-01 3.066460609436035156e+00 3.906540632247924805e+00 3.898064374923706055e+00
3.016075491905212402e-01 2.954223394393920898e+00 3.782406806945800781e+00 3.743652820587158203e+00
3.079382479190826416e-01 2.919795274734497070e+00 3.711823940277099609e+00 3.626766443252563477e+00
3.142760396003723145e-01 2.849640369415283203e+00 3.603982448577880859e+00 3.528988838195800781e+00
3.205462992191314697e-01 2.754265308380126953e+00 3.480980873107910156e+00 3.378031253814697266e+00
3.268128037452697754e-01 2.675957441329956055e+00 3.379904270172119141e+00 3.261209487915039062e+00
3.331238031387329102e-01 2.589158535003662109e+00 3.261881113052368164e+00 3.097627162933349609e+00
3.394046723842620850e-01 2.516846656799316406e+00 3.176707506179809570e+00 2.997959613800048828e+00
3.456391692161560059e-01 2.494132995605468750e+00 3.155435562133789062e+00 2.964884757995605469e+00
3.518808186054229736e-01 2.404151916503906250e+00 2.992048025131225586e+00 2.778882503509521484e+00
3.582032322883605957e-01 2.366163730621337891e+00 2.949445486068725586e+00 2.716512918472290039e+00
3.645117878913879395e-01 2.324495553970336914e+00 2.895065069198608398e+00 2.643454790115356445e+00
3.707640767097473145e-01 2.260415315628051758e+00 2.823141813278198242e+00 2.553171396255493164e+00
3.770540952682495117e-01 2.216694831848144531e+00 2.751506328582763672e+00 2.473173379898071289e+00
3.833588361740112305e-01 2.184048891067504883e+00 2.706423044204711914e+00 2.397339820861816406e+00
3.896513879299163818e-01 2.087517261505126953e+00 2.584935188293457031e+00 2.270514249801635742e+00
3.958770036697387695e-01 2.067232370376586914e+00 2.567252397537231445e+00 2.234619379043579102e+00
4.021126329898834229e-01 2.018507480621337891e+00 2.477379322052001953e+00 2.136591434478759766e+00
4.084537327289581299e-01 2.000092029571533203e+00 2.469463348388671875e+00 2.127064943313598633e+00
