# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 26
8.018244989216327667e-03 4.406016159057617188e+01 5.563034439086914062e+01 6.689143371582031250e+01
1.401655934751033783e-02 6.350931167602539062e+01 8.625029754638671875e+01 1.047368698120117188e+02
1.969251595437526703e-02 5.480714797973632812e+01 7.771826934814453125e+01 8.867629241943359375e+01
2.551339380443096161e-02 4.482695007324218750e+01 6.364613723754882812e+01 7.597619628906250000e+01
3.202908113598823547e-02 4.545625686645507812e+01 6.346880722045898438e+01 7.503089904785156250e+01
3.846523538231849670e-02 4.048990631103515625e+01 5.635071182250976562e+01 6.629578399658203125e+01
4.443310573697090149e-02 3.141377639770507812e+01 4.415265655517578125e+01 5.174663925170898438e+01
5.042308941483497620e-02 2.519942855834960938e+01 3.517478561401367188e+01 4.119273757934570312e+01
5.690929666161537170e-02 2.648001289367675781e+01 3.751673507690429688e+01 4.403531646728515625e+01
6.341847032308578491e-02 2.339220237731933594e+01 3.295467758178710938e+01 3.817574691772460938e+01
6.949992477893829346e-02 2.058772468566894531e+01 2.885879325866699219e+01 3.344461822509765625e+01
7.558133453130722046e-02 2.170186424255371094e+01 3.025792121887207031e+01 3.498854446411132812e+01
8.196274191141128540e-02 1.870797729492187500e+01 2.616399574279785156e+01 3.027989768981933594e+01
8.830232173204421997e-02 1.502091407775878906e+01 2.120900726318359375e+01 2.438191413879394531e+01
9.435217082500457764e-02 1.465228462219238281e+01 2.068945503234863281e+01 2.374199676513671875e+01
1.005600690841674805e-01 1.295284366607666016e+01 1.818666839599609375e+01 2.090010833740234375e+01
1.070138886570930481e-01 1.212602424621582031e+01 1.692085266113281250e+01 1.941519546508789062e+01
1.134273484349250793e-01 1.099946403503417969e+01 1.553931331634521484e+01 1.772523117065429688e+01
1.196089535951614380e-01 1.058555412292480469e+01 1.477203369140625000e+01 1.686722183227539062e+01
1.257804334163665771e-01 9.709133148193359375e+00 1.369198703765869141e+01 1.552455997467041016e+01
1.321490257978439331e-01 9.221796989440917969e+00 1.289145946502685547e+01 1.449611091613769531e+01
1.384563297033309937e-01 8.887451171875000000e+00 1.248581695556640625e+01 1.395769309997558594e+01
1.446497291326522827e-01 8.155087471008300781e+00 1.137142181396484375e+01 1.277135086059570312e+01
1.508535146713256836e-01 7.762468338012695312e+00 1.086978816986083984e+01 1.221553802490234375e+01
1.571729034185409546e-01 7.209782123565673828e+00 1.006975173950195312e+01 1.126412010192871094e+01
1.635417938232421875e-01 6.444009780883789062e+00 9.027069091796875000e+00 1.006038379669189453e+01
1.698256134986877441e-01 6.246813297271728516e+00 8.684963226318359375e+00 9.607913970947265625e+00
1.761013567447662354e-01 5.931676864624023438e+00 8.260413169860839844e+00 9.110943794250488281e+00
1.823998540639877319e-01 5.760417461395263672e+00 8.017594337463378906e+00 8.808800697326660156e+00
1.886507123708724976e-01 5.319488048553466797e+00 7.408804416656494141e+00 8.055760383605957031e+00
1.949081569910049438e-01 5.362617969512939453e+00 7.368291854858398438e+00 8.060604095458984375e+00
2.011425346136093140e-01 5.102566242218017578e+00 7.020355701446533203e+00 7.636344909667968750e+00
2.073954045772552490e-01 4.834186553955078125e+00 6.682518005371093750e+00 7.198440074920654297e+00
