# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 22
8.018244989216327667e-03 3.539031219482421875e+01 4.304257965087890625e+01 5.341316604614257812e+01
1.401655934751033783e-02 3.911880111694335938e+01 5.327505874633789062e+01 6.354092788696289062e+01
1.969251595437526703e-02 6.594483184814453125e+01 8.614878082275390625e+01 1.057277603149414062e+02
2.551339380443096161e-02 5.471208572387695312e+01 7.486952209472656250e+01 8.722890472412109375e+01
3.202908113598823547e-02 4.035721969604492188e+01 5.392483901977539062e+01 6.448252105712890625e+01
3.846523538231849670e-02 3.970638275146484375e+01 5.296743392944335938e+01 6.198401260375976562e+01
4.443310573697090149e-02 3.127640533447265625e+01 4.122882080078125000e+01 4.850907135009765625e+01
5.042308941483497620e-02 3.380904769897460938e+01 4.504128646850585938e+01 5.364448547363281250e+01
5.690929666161537170e-02 2.934337806701660156e+01 3.918857574462890625e+01 4.625041961669921875e+01
6.341847032308578491e-02 2.588593292236328125e+01 3.453279495239257812e+01 4.061026763916015625e+01
6.949992477893829346e-02 2.217918586730957031e+01 2.959794425964355469e+01 3.432624435424804688e+01
7.558133453130722046e-02 2.231887626647949219e+01 2.992906570434570312e+01 3.477690887451171875e+01
8.196274191141128540e-02 1.975769996643066406e+01 2.624312400817871094e+01 3.056840324401855469e+01
8.830232173204421997e-02 1.728707885742187500e+01 2.308173179626464844e+01 2.650437164306640625e+01
9.435217082500457764e-02 1.555713367462158203e+01 2.087714385986328125e+01 2.400288963317871094e+01
1.005600690841674805e-01 1.396985816955566406e+01 1.863465118408203125e+01 2.161020469665527344e+01
1.070138886570930481e-01 1.259063053131103516e+01 1.682832527160644531e+01 1.946866607666015625e+01
1.134273484349250793e-01 1.131859588623046875e+01 1.502069854736328125e+01 1.733780288696289062e+01
1.196089535951614380e-01 1.080562973022460938e+01 1.443144035339355469e+01 1.659448051452636719e+01
1.257804334163665771e-01 1.028314304351806641e+01 1.367493915557861328e+01 1.553753566741943359e+01
1.321490257978439331e-01 9.719018936157226562e+00 1.295040607452392578e+01 1.476703166961669922e+01
1.384563297033309937e-01 9.445907592773437500e+00 1.259363365173339844e+01 1.418324089050292969e+01
1.446497291326522827e-01 8.820802688598632812e+00 1.175480556488037109e+01 1.317948436737060547e+01
1.508535146713256836e-01 8.164227485656738281e+00 1.074662303924560547e+01 1.205572795867919922e+01
1.571729034185409546e-01 7.310766220092773438e+00 9.788032531738281250e+00 1.096302604675292969e+01
1.635417938232421875e-01 7.311541080474853516e+00 9.641111373901367188e+00 1.083569717407226562e+01
1.698256134986877441e-01 6.674899578094482422e+00 8.845038414001464844e+00 9.763701438903808594e+00
1.761013567447662354e-01 6.365823745727539062e+00 8.363184928894042969e+00 9.259492874145507812e+00
1.823998540639877319e-01 6.081406116485595703e+00 8.046313285827636719e+00 8.891209602355957031e+00
1.886507123708724976e-01 5.831854343414306641e+00 7.607155799865722656e+00 8.326447486877441406e+00
1.949081569910049438e-01 5.695378780364990234e+00 7.509336948394775391e+00 8.169986724853515625e+00
2.011425346136093140e-01 5.501071453094482422e+00 7.219069004058837891e+00 7.839935302734375000e+00
2.073954045772552490e-01 5.192165374755859375e+00 6.768508911132812500e+00 7.308269977569580078e+00
2.137389332056045532e-01 4.809780120849609375e+00 6.304820537567138672e+00 6.782464027404785156e+00
2.200330942869186401e-01 4.713699340820312500e+00 6.096951961517333984e+00 6.514810085296630859e+00
2.262930423021316528e-01 4.494485378265380859e+00 5.879709720611572266e+00 6.246685504913330078e+00
2.325985133647918701e-01 4.302346229553222656e+00 5.613242149353027344e+00 5.961603164672851562e+00
2.388891130685806274e-01 4.079401969909667969e+00 5.269626140594482422e+00 5.582507610321044922e+00
2.451218813657760620e-01 4.029917716979980469e+00 5.189410686492919922e+00 5.434805393218994141e+00
2.513737380504608154e-01 3.886705398559570312e+00 5.032344818115234375e+00 5.219514846801757812e+00
2.577070593833923340e-01 3.760111808776855469e+00 4.842511653900146484e+00 4.980042934417724609e+00
2.640204429626464844e-01 3.580055952072143555e+00 4.582980632781982422e+00 4.698928833007812500e+00
2.702898085117340088e-01 3.507218122482299805e+00 4.484323501586914062e+00 4.603331565856933594e+00
2.765615284442901611e-01 3.347560644149780273e+00 4.317659378051757812e+00 4.399409770965576172e+00
2.828698754310607910e-01 3.282918691635131836e+00 4.213771820068359375e+00 4.228263378143310547e+00
2.891486585140228271e-01 3.169395685195922852e+00 4.051399707794189453e+00 4.043742656707763672e+00
2.953523397445678711e-01 3.067275762557983398e+00 3.908028602600097656e+00 3.848019361495971680e+00
3.016075491905212402e-01 3.017053842544555664e+00 3.826164484024047852e+00 3.766162157058715820e+00
3.079382479190826416e-01 2.956617832183837891e+00 3.774763584136962891e+00 3.674097299575805664e+00
3.142760396003723145e-01 2.795522212982177734e+00 3.554314374923706055e+00 3.444501638412475586e+00
3.205462992191314697e-01 2.741445779800415039e+00 3.490938901901245117e+00 3.349360704421997070e+00
3.268128037452697754e-01 2.674222946166992188e+00 3.393503427505493164e+00 3.221174240112304688e+00
3.331238031387329102e-01 2.619897365570068359e+00 3.320817470550537109e+00 3.127540588378906250e+00
