# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 5
8.018244989216327667e-03 5.380429458618164062e+01 7.360789489746093750e+01 8.885629272460937500e+01
1.401655934751033783e-02 5.922197341918945312e+01 7.833663177490234375e+01 9.200729370117187500e+01
1.969251595437526703e-02 5.564533996582031250e+01 7.468484497070312500e+01 9.030078125000000000e+01
2.551339380443096161e-02 5.662120437622070312e+01 7.418605041503906250e+01 8.595448303222656250e+01
3.202908113598823547e-02 3.717803955078125000e+01 4.894676208496093750e+01 5.822918701171875000e+01
3.846523538231849670e-02 3.624374771118164062e+01 4.734569931030273438e+01 5.672428131103515625e+01
4.443310573697090149e-02 3.082800292968750000e+01 4.122406387329101562e+01 4.797528076171875000e+01
5.042308941483497620e-02 2.958283996582031250e+01 3.994692993164062500e+01 4.662928009033203125e+01
5.690929666161537170e-02 2.961416244506835938e+01 3.963501358032226562e+01 4.649574661254882812e+01
6.341847032308578491e-02 2.470046424865722656e+01 3.317502975463867188e+01 3.853192520141601562e+01
6.949992477893829346e-02 2.343214988708496094e+01 3.171793174743652344e+01 3.699641418457031250e+01
7.558133453130722046e-02 2.163497734069824219e+01 2.890596199035644531e+01 3.388408660888671875e+01
8.196274191141128540e-02 1.962453651428222656e+01 2.658801078796386719e+01 3.078779792785644531e+01
8.830232173204421997e-02 1.758697319030761719e+01 2.357995414733886719e+01 2.743324661254882812e+01
9.435217082500457764e-02 1.508004188537597656e+01 2.008770370483398438e+01 2.327230262756347656e+01
1.005600690841674805e-01 1.373405170440673828e+01 1.854116821289062500e+01 2.138225364685058594e+01
1.070138886570930481e-01 1.191942501068115234e+01 1.588875961303710938e+01 1.815645217895507812e+01
1.134273484349250793e-01 1.183443641662597656e+01 1.570432567596435547e+01 1.820650482177734375e+01
1.196089535951614380e-01 1.075568199157714844e+01 1.434684467315673828e+01 1.638343811035156250e+01
1.257804334163665771e-01 1.005981826782226562e+01 1.325912570953369141e+01 1.519682025909423828e+01
1.321490257978439331e-01 1.007840633392333984e+01 1.334864711761474609e+01 1.511694812774658203e+01
1.384563297033309937e-01 9.330552101135253906e+00 1.246739387512207031e+01 1.403478050231933594e+01
1.446497291326522827e-01 8.813751220703125000e+00 1.181659126281738281e+01 1.326865482330322266e+01
1.508535146713256836e-01 8.046109199523925781e+00 1.072869396209716797e+01 1.202896118164062500e+01
1.571729034185409546e-01 7.521650314331054688e+00 1.001547718048095703e+01 1.126025104522705078e+01
1.635417938232421875e-01 7.242557525634765625e+00 9.593161582946777344e+00 1.073064804077148438e+01
1.698256134986877441e-01 6.762262344360351562e+00 8.917744636535644531e+00 9.882107734680175781e+00
1.761013567447662354e-01 6.387322425842285156e+00 8.449234008789062500e+00 9.321173667907714844e+00
1.823998540639877319e-01 6.077161312103271484e+00 8.016583442687988281e+00 8.802818298339843750e+00
1.886507123708724976e-01 5.802695751190185547e+00 7.676685333251953125e+00 8.391954421997070312e+00
1.949081569910049438e-01 5.692934989929199219e+00 7.491301536560058594e+00 8.150678634643554688e+00
2.011425346136093140e-01 5.375750541687011719e+00 7.068045616149902344e+00 7.646952629089355469e+00
2.073954045772552490e-01 5.236278057098388672e+00 6.863690853118896484e+00 7.388860702514648438e+00
2.137389332056045532e-01 4.996205806732177734e+00 6.499054431915283203e+00 6.988415718078613281e+00
2.200330942869186401e-01 4.691659927368164062e+00 6.100758075714111328e+00 6.510841369628906250e+00
2.262930423021316528e-01 4.414895057678222656e+00 5.772300720214843750e+00 6.135705471038818359e+00
2.325985133647918701e-01 4.331651210784912109e+00 5.597098350524902344e+00 5.907467842102050781e+00
2.388891130685806274e-01 4.111415863037109375e+00 5.380806922912597656e+00 5.645066261291503906e+00
2.451218813657760620e-01 3.967535018920898438e+00 5.117866039276123047e+00 5.361781597137451172e+00
2.513737380504608154e-01 3.834548950195312500e+00 4.948193550109863281e+00 5.132237911224365234e+00
2.577070593833923340e-01 3.686836957931518555e+00 4.792675018310546875e+00 4.933704376220703125e+00
2.640204429626464844e-01 3.583355665206909180e+00 4.629457950592041016e+00 4.711216926574707031e+00
