# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 13
8.018244989216327667e-03 2.929780578613281250e+01 4.496279525756835938e+01 5.156746673583984375e+01
1.401655934751033783e-02 3.539428329467773438e+01 4.953451156616210938e+01 5.928433227539062500e+01
1.969251595437526703e-02 5.280580139160156250e+01 7.151605987548828125e+01 8.551496124267578125e+01
2.551339380443096161e-02 4.835442352294921875e+01 6.785949707031250000e+01 7.975749969482421875e+01
3.202908113598823547e-02 4.039787292480468750e+01 5.647906494140625000e+01 6.622081756591796875e+01
3.846523538231849670e-02 3.798679351806640625e+01 5.261629486083984375e+01 6.212646102905273438e+01
4.443310573697090149e-02 3.238970184326171875e+01 4.505078887939453125e+01 5.299221801757812500e+01
5.042308941483497620e-02 3.051715469360351562e+01 4.272974395751953125e+01 5.023003768920898438e+01
5.690929666161537170e-02 2.523021125793457031e+01 3.519267654418945312e+01 4.113894271850585938e+01
6.341847032308578491e-02 2.446205520629882812e+01 3.397799682617187500e+01 3.950508499145507812e+01
6.949992477893829346e-02 2.314795875549316406e+01 3.250379943847656250e+01 3.769016265869140625e+01
7.558133453130722046e-02 1.927882194519042969e+01 2.702210235595703125e+01 3.154420852661132812e+01
8.196274191141128540e-02 1.834519386291503906e+01 2.584805870056152344e+01 2.970488739013671875e+01
8.830232173204421997e-02 1.622350311279296875e+01 2.273848152160644531e+01 2.643651580810546875e+01
9.435217082500457764e-02 1.467304801940917969e+01 2.049001693725585938e+01 2.346628570556640625e+01
1.005600690841674805e-01 1.352427291870117188e+01 1.891927909851074219e+01 2.177680206298828125e+01
1.070138886570930481e-01 1.187317943572998047e+01 1.672302627563476562e+01 1.925591278076171875e+01
1.134273484349250793e-01 1.088625621795654297e+01 1.544763374328613281e+01 1.772568321228027344e+01
1.196089535951614380e-01 1.059809780120849609e+01 1.495019817352294922e+01 1.713381385803222656e+01
1.257804334163665771e-01 9.907725334167480469e+00 1.375080680847167969e+01 1.557829666137695312e+01
1.321490257978439331e-01 9.079438209533691406e+00 1.275748443603515625e+01 1.438485145568847656e+01
1.384563297033309937e-01 8.703329086303710938e+00 1.204237747192382812e+01 1.356617546081542969e+01
1.446497291326522827e-01 8.137660026550292969e+00 1.132198619842529297e+01 1.269824123382568359e+01
1.508535146713256836e-01 7.748733043670654297e+00 1.078504276275634766e+01 1.208557605743408203e+01
1.571729034185409546e-01 7.030350685119628906e+00 9.795101165771484375e+00 1.095446395874023438e+01
1.635417938232421875e-01 6.571286201477050781e+00 9.240670204162597656e+00 1.034768104553222656e+01
1.698256134986877441e-01 6.298723220825195312e+00 8.724153518676757812e+00 9.743081092834472656e+00
1.761013567447662354e-01 5.881301879882812500e+00 8.182394981384277344e+00 9.043848991394042969e+00
1.823998540639877319e-01 5.511798381805419922e+00 7.658389091491699219e+00 8.451606750488281250e+00
1.886507123708724976e-01 5.481571197509765625e+00 7.654926300048828125e+00 8.373036384582519531e+00
1.949081569910049438e-01 5.231383323669433594e+00 7.224479675292968750e+00 7.898553848266601562e+00
2.011425346136093140e-01 4.979316711425781250e+00 6.883491992950439453e+00 7.506746768951416016e+00
2.073954045772552490e-01 4.700115680694580078e+00 6.485330581665039062e+00 7.017519474029541016e+00
2.137389332056045532e-01 4.461922645568847656e+00 6.167247772216796875e+00 6.694721221923828125e+00
2.200330942869186401e-01 4.430533409118652344e+00 6.142579078674316406e+00 6.572638034820556641e+00
2.262930423021316528e-01 4.130251884460449219e+00 5.639067649841308594e+00 6.058827877044677734e+00
2.325985133647918701e-01 3.995640277862548828e+00 5.530229568481445312e+00 5.861928462982177734e+00
2.388891130685806274e-01 3.791206359863281250e+00 5.208409786224365234e+00 5.532448291778564453e+00
2.451218813657760620e-01 3.602143049240112305e+00 4.948506355285644531e+00 5.201155662536621094e+00
2.513737380504608154e-01 3.593399524688720703e+00 4.893741607666015625e+00 5.141135692596435547e+00
2.577070593833923340e-01 3.384458541870117188e+00 4.605491161346435547e+00 4.796539783477783203e+00
2.640204429626464844e-01 3.338242530822753906e+00 4.566017627716064453e+00 4.724661350250244141e+00
2.702898085117340088e-01 3.260365247726440430e+00 4.451354503631591797e+00 4.552382469177246094e+00
2.765615284442901611e-01 3.099324226379394531e+00 4.221539497375488281e+00 4.303059101104736328e+00
2.828698754310607910e-01 2.992278575897216797e+00 4.056945800781250000e+00 4.143750190734863281e+00
2.891486585140228271e-01 2.900925636291503906e+00 3.931135177612304688e+00 3.976577997207641602e+00
2.953523397445678711e-01 2.816184997558593750e+00 3.807828903198242188e+00 3.813962697982788086e+00
3.016075491905212402e-01 2.753634691238403320e+00 3.717813968658447266e+00 3.700860738754272461e+00
3.079382479190826416e-01 2.666465997695922852e+00 3.610549211502075195e+00 3.567419767379760742e+00
3.142760396003723145e-01 2.589219570159912109e+00 3.497157573699951172e+00 3.423518180847167969e+00
3.205462992191314697e-01 2.497724056243896484e+00 3.359187126159667969e+00 3.277576923370361328e+00
3.268128037452697754e-01 2.455379962921142578e+00 3.310793638229370117e+00 3.187933444976806641e+00
3.331238031387329102e-01 2.355422496795654297e+00 3.168688774108886719e+00 3.044577598571777344e+00
3.394046723842620850e-01 2.354851722717285156e+00 3.168593883514404297e+00 3.011800527572631836e+00
3.456391692161560059e-01 2.298782110214233398e+00 3.062469244003295898e+00 2.898856401443481445e+00
3.518808186054229736e-01 2.203010559082031250e+00 2.947794437408447266e+00 2.751582622528076172e+00
3.582032322883605957e-01 2.162675142288208008e+00 2.907863378524780273e+00 2.727908134460449219e+00
3.645117878913879395e-01 2.112606763839721680e+00 2.812310457229614258e+00 2.579475164413452148e+00
3.707640767097473145e-01 2.062927961349487305e+00 2.744923114776611328e+00 2.527063131332397461e+00
3.770540952682495117e-01 2.001190662384033203e+00 2.658332824707031250e+00 2.388326644897460938e+00
3.833588361740112305e-01 1.972974777221679688e+00 2.626570701599121094e+00 2.351005554199218750e+00
3.896513879299163818e-01 1.944058179855346680e+00 2.585618495941162109e+00 2.300966739654541016e+00
3.958770036697387695e-01 1.893100142478942871e+00 2.505756616592407227e+00 2.208776473999023438e+00
4.021126329898834229e-01 1.862025499343872070e+00 2.469045639038085938e+00 2.169318437576293945e+00
4.084537327289581299e-01 1.832805514335632324e+00 2.421845674514770508e+00 2.090503931045532227e+00
4.147696197032928467e-01 1.770914673805236816e+00 2.346987009048461914e+00 2.018061637878417969e+00
4.210544228553771973e-01 1.743544578552246094e+00 2.306166648864746094e+00 1.981141448020935059e+00
4.273288547992706299e-01 1.716498732566833496e+00 2.254919052124023438e+00 1.922815799713134766e+00
4.336213767528533936e-01 1.684323906898498535e+00 2.217516183853149414e+00 1.846615314483642578e+00
4.399181902408599854e-01 1.642514228820800781e+00 2.158132553100585938e+00 1.794553995132446289e+00
4.461484551429748535e-01 1.610427618026733398e+00 2.093731164932250977e+00 1.736823916435241699e+00
4.524188637733459473e-01 1.593217372894287109e+00 2.087409496307373047e+00 1.723812818527221680e+00
4.587154984474182129e-01 1.567936182022094727e+00 2.040391921997070312e+00 1.647629857063293457e+00
4.650256633758544922e-01 1.538442373275756836e+00 2.000068426132202148e+00 1.608907818794250488e+00
4.713141322135925293e-01 1.525008797645568848e+00 1.990612626075744629e+00 1.578028202056884766e+00
4.775804579257965088e-01 1.490898132324218750e+00 1.932504653930664062e+00 1.513692855834960938e+00
4.838812351226806641e-01 1.464051604270935059e+00 1.900362491607666016e+00 1.478765845298767090e+00
4.901502430438995361e-01 1.440852165222167969e+00 1.865749955177307129e+00 1.434351801872253418e+00
4.963996410369873047e-01 1.425104618072509766e+00 1.850504994392395020e+00 1.428366899490356445e+00
