# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 6
8.018244989216327667e-03 5.256934738159179688e+01 7.508834075927734375e+01 9.260953521728515625e+01
1.401655934751033783e-02 6.025252532958984375e+01 8.627960968017578125e+01 9.966034698486328125e+01
1.969251595437526703e-02 6.361432266235351562e+01 8.866099548339843750e+01 1.051624603271484375e+02
2.551339380443096161e-02 4.104822158813476562e+01 5.816362762451171875e+01 6.772106170654296875e+01
3.202908113598823547e-02 4.224458312988281250e+01 5.855016708374023438e+01 6.941395568847656250e+01
3.846523538231849670e-02 3.620715713500976562e+01 5.126055908203125000e+01 5.978393936157226562e+01
4.443310573697090149e-02 3.190777778625488281e+01 4.468569946289062500e+01 5.201173019409179688e+01
5.042308941483497620e-02 2.681082534790039062e+01 3.770203018188476562e+01 4.423834228515625000e+01
5.690929666161537170e-02 2.604649734497070312e+01 3.616949844360351562e+01 4.236519622802734375e+01
6.341847032308578491e-02 2.403645515441894531e+01 3.393479156494140625e+01 3.935905075073242188e+01
6.949992477893829346e-02 2.169260215759277344e+01 3.041387176513671875e+01 3.520925140380859375e+01
7.558133453130722046e-02 2.116348838806152344e+01 2.962679862976074219e+01 3.430958175659179688e+01
8.196274191141128540e-02 1.856624794006347656e+01 2.592582321166992188e+01 3.027097129821777344e+01
8.830232173204421997e-02 1.537316036224365234e+01 2.138184738159179688e+01 2.463649940490722656e+01
9.435217082500457764e-02 1.387761402130126953e+01 1.927857780456542969e+01 2.225975990295410156e+01
1.005600690841674805e-01 1.329970073699951172e+01 1.862191963195800781e+01 2.136804199218750000e+01
1.070138886570930481e-01 1.225602149963378906e+01 1.718154716491699219e+01 1.979652023315429688e+01
1.134273484349250793e-01 1.135292530059814453e+01 1.595622253417968750e+01 1.824767303466796875e+01
1.196089535951614380e-01 1.057769680023193359e+01 1.469748115539550781e+01 1.675236701965332031e+01
1.257804334163665771e-01 9.878903388977050781e+00 1.384993362426757812e+01 1.570859622955322266e+01
