# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 23
8.018244989216327667e-03 3.474710845947265625e+01 3.944947433471679688e+01 4.467105102539062500e+01
1.401655934751033783e-02 5.639094161987304688e+01 7.696442413330078125e+01 8.977357482910156250e+01
1.969251595437526703e-02 5.563223648071289062e+01 7.627722930908203125e+01 9.053450775146484375e+01
2.551339380443096161e-02 5.588565826416015625e+01 7.305501556396484375e+01 8.727233886718750000e+01
3.202908113598823547e-02 4.039472198486328125e+01 5.269545364379882812e+01 6.264059829711914062e+01
3.846523538231849670e-02 3.738190078735351562e+01 5.063311386108398438e+01 5.973653793334960938e+01
4.443310573697090149e-02 3.672870254516601562e+01 4.860646820068359375e+01 5.709498596191406250e+01
5.042308941483497620e-02 2.993984031677246094e+01 4.030211639404296875e+01 4.711581039428710938e+01
5.690929666161537170e-02 2.448957443237304688e+01 3.254685974121093750e+01 3.775349426269531250e+01
6.341847032308578491e-02 2.512895965576171875e+01 3.335094451904296875e+01 3.906800460815429688e+01
6.949992477893829346e-02 2.507538223266601562e+01 3.338562011718750000e+01 3.933873748779296875e+01
7.558133453130722046e-02 2.095168495178222656e+01 2.818982124328613281e+01 3.294078063964843750e+01
8.196274191141128540e-02 1.951093101501464844e+01 2.626402282714843750e+01 3.054395484924316406e+01
8.830232173204421997e-02 1.793973159790039062e+01 2.410654830932617188e+01 2.772356605529785156e+01
9.435217082500457764e-02 1.446117496490478516e+01 1.937271881103515625e+01 2.251128196716308594e+01
1.005600690841674805e-01 1.357204151153564453e+01 1.817572593688964844e+01 2.112508392333984375e+01
1.070138886570930481e-01 1.312075424194335938e+01 1.754396247863769531e+01 2.025994873046875000e+01
1.134273484349250793e-01 1.141000080108642578e+01 1.520337486267089844e+01 1.759548187255859375e+01
1.196089535951614380e-01 1.131520080566406250e+01 1.502850532531738281e+01 1.709808731079101562e+01
1.257804334163665771e-01 1.059981155395507812e+01 1.408377647399902344e+01 1.614780426025390625e+01
1.321490257978439331e-01 9.864864349365234375e+00 1.312730216979980469e+01 1.493013572692871094e+01
1.384563297033309937e-01 9.532371520996093750e+00 1.263378429412841797e+01 1.431512069702148438e+01
1.446497291326522827e-01 8.784220695495605469e+00 1.162322139739990234e+01 1.305742645263671875e+01
1.508535146713256836e-01 8.290053367614746094e+00 1.099123954772949219e+01 1.241896247863769531e+01
1.571729034185409546e-01 7.596464633941650391e+00 1.002671146392822266e+01 1.130272293090820312e+01
1.635417938232421875e-01 7.008837699890136719e+00 9.186228752136230469e+00 1.032898235321044922e+01
1.698256134986877441e-01 6.708794116973876953e+00 8.878611564636230469e+00 9.904206275939941406e+00
1.761013567447662354e-01 6.426748275756835938e+00 8.426269531250000000e+00 9.409008979797363281e+00
1.823998540639877319e-01 6.009315490722656250e+00 7.915095806121826172e+00 8.727702140808105469e+00
1.886507123708724976e-01 5.905168056488037109e+00 7.792468547821044922e+00 8.556124687194824219e+00
1.949081569910049438e-01 5.620104789733886719e+00 7.401800155639648438e+00 8.109070777893066406e+00
2.011425346136093140e-01 5.389675617218017578e+00 7.091561794281005859e+00 7.708638191223144531e+00
2.073954045772552490e-01 5.215571880340576172e+00 6.788816928863525391e+00 7.388162612915039062e+00
2.137389332056045532e-01 4.883174419403076172e+00 6.390264511108398438e+00 6.884092330932617188e+00
2.200330942869186401e-01 4.622147083282470703e+00 6.037763118743896484e+00 6.478410243988037109e+00
2.262930423021316528e-01 4.487015247344970703e+00 5.856664180755615234e+00 6.235964298248291016e+00
2.325985133647918701e-01 4.231929779052734375e+00 5.484187602996826172e+00 5.830436229705810547e+00
2.388891130685806274e-01 4.123312950134277344e+00 5.353257656097412109e+00 5.694071292877197266e+00
2.451218813657760620e-01 4.040966033935546875e+00 5.274926662445068359e+00 5.540178775787353516e+00
2.513737380504608154e-01 3.885764360427856445e+00 5.054150104522705078e+00 5.265190124511718750e+00
2.577070593833923340e-01 3.713834285736083984e+00 4.758953571319580078e+00 4.954415798187255859e+00
2.640204429626464844e-01 3.613175153732299805e+00 4.644151687622070312e+00 4.832131385803222656e+00
2.702898085117340088e-01 3.499293804168701172e+00 4.480366706848144531e+00 4.583300113677978516e+00
2.765615284442901611e-01 3.377822637557983398e+00 4.340814113616943359e+00 4.397015094757080078e+00
2.828698754310607910e-01 3.222817659378051758e+00 4.099875450134277344e+00 4.159813404083251953e+00
2.891486585140228271e-01 3.134230136871337891e+00 3.985714912414550781e+00 3.990128755569458008e+00
2.953523397445678711e-01 2.989667415618896484e+00 3.835699796676635742e+00 3.796934604644775391e+00
3.016075491905212402e-01 2.920362472534179688e+00 3.706835269927978516e+00 3.651816606521606445e+00
3.079382479190826416e-01 2.924639701843261719e+00 3.690148115158081055e+00 3.616797685623168945e+00
3.142760396003723145e-01 2.799826145172119141e+00 3.543576955795288086e+00 3.443979501724243164e+00
3.205462992191314697e-01 2.793035030364990234e+00 3.536450386047363281e+00 3.434323549270629883e+00
3.268128037452697754e-01 2.679074525833129883e+00 3.362919092178344727e+00 3.218321561813354492e+00
3.331238031387329102e-01 2.622436285018920898e+00 3.303407430648803711e+00 3.119182586669921875e+00
