# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 22
8.018244989216327667e-03 3.489603424072265625e+01 4.402669906616210938e+01 5.418723297119140625e+01
1.401655934751033783e-02 3.811049270629882812e+01 5.392095565795898438e+01 6.389160537719726562e+01
1.969251595437526703e-02 6.386379623413085938e+01 8.777399444580078125e+01 1.066489639282226562e+02
2.551339380443096161e-02 5.262730407714843750e+01 7.516720581054687500e+01 8.704076385498046875e+01
3.202908113598823547e-02 3.862038803100585938e+01 5.376236343383789062e+01 6.382558822631835938e+01
3.846523538231849670e-02 3.782815551757812500e+01 5.268212127685546875e+01 6.124861907958984375e+01
4.443310573697090149e-02 2.973447036743164062e+01 4.093957138061523438e+01 4.784867858886718750e+01
5.042308941483497620e-02 3.208807373046875000e+01 4.468220520019531250e+01 5.281128311157226562e+01
5.690929666161537170e-02 2.784189224243164062e+01 3.894227981567382812e+01 4.562281417846679688e+01
6.341847032308578491e-02 2.455437660217285156e+01 3.432055664062500000e+01 4.007949829101562500e+01
6.949992477893829346e-02 2.102492713928222656e+01 2.931661605834960938e+01 3.378821182250976562e+01
7.558133453130722046e-02 2.111007308959960938e+01 2.971232414245605469e+01 3.430643463134765625e+01
8.196274191141128540e-02 1.865832710266113281e+01 2.601969528198242188e+01 3.011322593688964844e+01
8.830232173204421997e-02 1.628626251220703125e+01 2.280724906921386719e+01 2.603248023986816406e+01
9.435217082500457764e-02 1.463270854949951172e+01 2.053842353820800781e+01 2.348992538452148438e+01
1.005600690841674805e-01 1.312172508239746094e+01 1.836109352111816406e+01 2.118592262268066406e+01
1.070138886570930481e-01 1.182798385620117188e+01 1.661308670043945312e+01 1.911133956909179688e+01
1.134273484349250793e-01 1.063739109039306641e+01 1.480390644073486328e+01 1.699344253540039062e+01
1.196089535951614380e-01 1.015997505187988281e+01 1.422188282012939453e+01 1.625866699218750000e+01
1.257804334163665771e-01 9.672259330749511719e+00 1.352613735198974609e+01 1.529725360870361328e+01
1.321490257978439331e-01 9.133259773254394531e+00 1.276037883758544922e+01 1.446967697143554688e+01
1.384563297033309937e-01 8.867933273315429688e+00 1.239462184906005859e+01 1.391042327880859375e+01
1.446497291326522827e-01 8.263629913330078125e+00 1.154991054534912109e+01 1.291714096069335938e+01
