# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 20
8.018244989216327667e-03 2.797314071655273438e+01 3.454313278198242188e+01 4.309583663940429688e+01
1.401655934751033783e-02 5.871911239624023438e+01 7.551984405517578125e+01 8.881889343261718750e+01
1.969251595437526703e-02 5.848017120361328125e+01 7.870537567138671875e+01 9.747775268554687500e+01
2.551339380443096161e-02 5.606673812866210938e+01 7.470408630371093750e+01 8.987127685546875000e+01
3.202908113598823547e-02 4.383977508544921875e+01 5.878065490722656250e+01 6.909113311767578125e+01
3.846523538231849670e-02 3.286158370971679688e+01 4.365466690063476562e+01 5.127870559692382812e+01
4.443310573697090149e-02 3.447695159912109375e+01 4.675128555297851562e+01 5.496702194213867188e+01
5.042308941483497620e-02 2.800171470642089844e+01 3.736003875732421875e+01 4.408634185791015625e+01
5.690929666161537170e-02 2.815088653564453125e+01 3.801755905151367188e+01 4.455776977539062500e+01
6.341847032308578491e-02 2.607091522216796875e+01 3.551788330078125000e+01 4.111181259155273438e+01
6.949992477893829346e-02 2.356550216674804688e+01 3.143763160705566406e+01 3.655725097656250000e+01
7.558133453130722046e-02 2.176092910766601562e+01 2.928856658935546875e+01 3.424777984619140625e+01
8.196274191141128540e-02 1.889251708984375000e+01 2.519078826904296875e+01 2.931540489196777344e+01
8.830232173204421997e-02 1.757436180114746094e+01 2.381034469604492188e+01 2.762774848937988281e+01
9.435217082500457764e-02 1.495334911346435547e+01 2.017633628845214844e+01 2.366656112670898438e+01
1.005600690841674805e-01 1.319232177734375000e+01 1.760715103149414062e+01 2.045686149597167969e+01
1.070138886570930481e-01 1.327414417266845703e+01 1.784440994262695312e+01 2.058048629760742188e+01
1.134273484349250793e-01 1.187299823760986328e+01 1.585139656066894531e+01 1.821000862121582031e+01
1.196089535951614380e-01 1.093682098388671875e+01 1.472750854492187500e+01 1.676781463623046875e+01
1.257804334163665771e-01 1.050083160400390625e+01 1.411755752563476562e+01 1.614432144165039062e+01
1.321490257978439331e-01 1.001623249053955078e+01 1.345120429992675781e+01 1.520870304107666016e+01
1.384563297033309937e-01 9.470273017883300781e+00 1.264464664459228516e+01 1.426997566223144531e+01
1.446497291326522827e-01 8.502331733703613281e+00 1.139262008666992188e+01 1.282762527465820312e+01
1.508535146713256836e-01 8.170585632324218750e+00 1.089261054992675781e+01 1.221010112762451172e+01
1.571729034185409546e-01 7.738115310668945312e+00 1.033872795104980469e+01 1.168566703796386719e+01
1.635417938232421875e-01 7.068093299865722656e+00 9.373101234436035156e+00 1.055415821075439453e+01
1.698256134986877441e-01 6.332636833190917969e+00 8.377492904663085938e+00 9.295884132385253906e+00
1.761013567447662354e-01 6.269699573516845703e+00 8.263290405273437500e+00 9.183216094970703125e+00
