# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 30
8.018244989216327667e-03 4.155697631835937500e+01 5.690367507934570312e+01 7.098181915283203125e+01
1.401655934751033783e-02 5.246062469482421875e+01 7.076646423339843750e+01 8.275473022460937500e+01
1.969251595437526703e-02 4.944488906860351562e+01 6.645672607421875000e+01 8.089034271240234375e+01
2.551339380443096161e-02 5.488080596923828125e+01 7.141647338867187500e+01 8.428202819824218750e+01
3.202908113598823547e-02 5.909226226806640625e+01 7.946584320068359375e+01 9.363896942138671875e+01
3.846523538231849670e-02 4.226013565063476562e+01 5.737197875976562500e+01 6.738735198974609375e+01
4.443310573697090149e-02 3.355097961425781250e+01 4.526752471923828125e+01 5.419395828247070312e+01
5.042308941483497620e-02 2.736269569396972656e+01 3.713607788085937500e+01 4.340644836425781250e+01
5.690929666161537170e-02 2.760885620117187500e+01 3.731373977661132812e+01 4.357332229614257812e+01
6.341847032308578491e-02 2.568914604187011719e+01 3.417942047119140625e+01 3.992853927612304688e+01
6.949992477893829346e-02 2.163489151000976562e+01 2.910693740844726562e+01 3.399540710449218750e+01
7.558133453130722046e-02 2.057488250732421875e+01 2.727758789062500000e+01 3.189395332336425781e+01
8.196274191141128540e-02 1.943131637573242188e+01 2.618015670776367188e+01 3.019301795959472656e+01
8.830232173204421997e-02 1.734245681762695312e+01 2.306296157836914062e+01 2.638606262207031250e+01
9.435217082500457764e-02 1.570056629180908203e+01 2.094787406921386719e+01 2.431739044189453125e+01
1.005600690841674805e-01 1.369799709320068359e+01 1.819026565551757812e+01 2.107107734680175781e+01
1.070138886570930481e-01 1.267121219635009766e+01 1.699476242065429688e+01 1.957904434204101562e+01
1.134273484349250793e-01 1.194250583648681641e+01 1.615244102478027344e+01 1.861873435974121094e+01
1.196089535951614380e-01 1.142568778991699219e+01 1.528198528289794922e+01 1.745671844482421875e+01
1.257804334163665771e-01 1.078216648101806641e+01 1.442316436767578125e+01 1.645207595825195312e+01
1.321490257978439331e-01 1.041967964172363281e+01 1.385060310363769531e+01 1.568748664855957031e+01
1.384563297033309937e-01 9.305209159851074219e+00 1.226564502716064453e+01 1.383535671234130859e+01
1.446497291326522827e-01 8.620697021484375000e+00 1.145557689666748047e+01 1.289033508300781250e+01
1.508535146713256836e-01 8.016459465026855469e+00 1.066943264007568359e+01 1.202277374267578125e+01
1.571729034185409546e-01 7.588468074798583984e+00 9.977533340454101562e+00 1.125594139099121094e+01
1.635417938232421875e-01 6.969135761260986328e+00 9.204323768615722656e+00 1.038455390930175781e+01
1.698256134986877441e-01 6.768951416015625000e+00 8.888387680053710938e+00 9.912083625793457031e+00
1.761013567447662354e-01 6.323415756225585938e+00 8.340623855590820312e+00 9.207098007202148438e+00
1.823998540639877319e-01 6.212152481079101562e+00 8.171329498291015625e+00 9.006786346435546875e+00
1.886507123708724976e-01 5.793942928314208984e+00 7.601286411285400391e+00 8.348573684692382812e+00
1.949081569910049438e-01 5.618151664733886719e+00 7.344860553741455078e+00 8.037381172180175781e+00
2.011425346136093140e-01 5.370954513549804688e+00 7.017642021179199219e+00 7.593396186828613281e+00
2.073954045772552490e-01 5.169473171234130859e+00 6.762843608856201172e+00 7.263448715209960938e+00
2.137389332056045532e-01 4.904733180999755859e+00 6.357136249542236328e+00 6.882240772247314453e+00
2.200330942869186401e-01 4.630007743835449219e+00 6.077923297882080078e+00 6.530403614044189453e+00
2.262930423021316528e-01 4.498317718505859375e+00 5.881846427917480469e+00 6.278928279876708984e+00
2.325985133647918701e-01 4.330426692962646484e+00 5.593623161315917969e+00 5.923907279968261719e+00
2.388891130685806274e-01 4.080703735351562500e+00 5.297656536102294922e+00 5.578385353088378906e+00
2.451218813657760620e-01 4.056639194488525391e+00 5.267353057861328125e+00 5.500211715698242188e+00
2.513737380504608154e-01 3.899125337600708008e+00 5.017005443572998047e+00 5.218328475952148438e+00
2.577070593833923340e-01 3.700968503952026367e+00 4.757402896881103516e+00 4.884838581085205078e+00
2.640204429626464844e-01 3.564422845840454102e+00 4.592409610748291016e+00 4.696631431579589844e+00
2.702898085117340088e-01 3.530071258544921875e+00 4.537290096282958984e+00 4.585208415985107422e+00
2.765615284442901611e-01 3.411890268325805664e+00 4.360837936401367188e+00 4.412935256958007812e+00
2.828698754310607910e-01 3.254583597183227539e+00 4.157917022705078125e+00 4.194149017333984375e+00
2.891486585140228271e-01 3.154469728469848633e+00 4.010797500610351562e+00 3.974991559982299805e+00
2.953523397445678711e-01 3.027454853057861328e+00 3.849318504333496094e+00 3.785790443420410156e+00
3.016075491905212402e-01 2.987354040145874023e+00 3.806035757064819336e+00 3.726999759674072266e+00
3.079382479190826416e-01 2.940045356750488281e+00 3.746561527252197266e+00 3.628730058670043945e+00
3.142760396003723145e-01 2.814758062362670898e+00 3.571533679962158203e+00 3.439127683639526367e+00
3.205462992191314697e-01 2.728948831558227539e+00 3.446693897247314453e+00 3.299310922622680664e+00
3.268128037452697754e-01 2.674492359161376953e+00 3.393639564514160156e+00 3.223404645919799805e+00
3.331238031387329102e-01 2.599834203720092773e+00 3.271264791488647461e+00 3.067100763320922852e+00
3.394046723842620850e-01 2.506174802780151367e+00 3.134657621383666992e+00 2.945346117019653320e+00
3.456391692161560059e-01 2.508106231689453125e+00 3.139093637466430664e+00 2.912152290344238281e+00
3.518808186054229736e-01 2.411963224411010742e+00 3.011107921600341797e+00 2.763067960739135742e+00
3.582032322883605957e-01 2.345057010650634766e+00 2.920480251312255859e+00 2.645751953125000000e+00
3.645117878913879395e-01 2.337088584899902344e+00 2.915967702865600586e+00 2.609886407852172852e+00
3.707640767097473145e-01 2.227497339248657227e+00 2.758873462677001953e+00 2.446120262145996094e+00
3.770540952682495117e-01 2.215706825256347656e+00 2.752047538757324219e+00 2.427396774291992188e+00
3.833588361740112305e-01 2.175558805465698242e+00 2.688091039657592773e+00 2.336148977279663086e+00
3.896513879299163818e-01 2.103283643722534180e+00 2.578817844390869141e+00 2.246617317199707031e+00
3.958770036697387695e-01 2.078889608383178711e+00 2.548904180526733398e+00 2.197028636932373047e+00
4.021126329898834229e-01 2.025430917739868164e+00 2.488520383834838867e+00 2.121309041976928711e+00
4.084537327289581299e-01 1.971688747406005859e+00 2.403994321823120117e+00 2.032107114791870117e+00
4.147696197032928467e-01 1.955477595329284668e+00 2.395962715148925781e+00 2.001274824142456055e+00
4.210544228553771973e-01 1.928217530250549316e+00 2.350646734237670898e+00 1.926571011543273926e+00
4.273288547992706299e-01 1.899759292602539062e+00 2.311121463775634766e+00 1.901347279548645020e+00
4.336213767528533936e-01 1.854076027870178223e+00 2.253676891326904297e+00 1.822047948837280273e+00
4.399181902408599854e-01 1.812577247619628906e+00 2.187465190887451172e+00 1.756741762161254883e+00
4.461484551429748535e-01 1.789767980575561523e+00 2.174419641494750977e+00 1.717332720756530762e+00
4.524188637733459473e-01 1.731327891349792480e+00 2.113636016845703125e+00 1.658574938774108887e+00
4.587154984474182129e-01 1.726778507232666016e+00 2.090021848678588867e+00 1.603991508483886719e+00
4.650256633758544922e-01 1.700555682182312012e+00 2.052937269210815430e+00 1.582731008529663086e+00
4.713141322135925293e-01 1.653778791427612305e+00 1.979488492012023926e+00 1.501442670822143555e+00
4.775804579257965088e-01 1.642133831977844238e+00 1.969302058219909668e+00 1.482071995735168457e+00
4.838812351226806641e-01 1.613053798675537109e+00 1.949694037437438965e+00 1.455690264701843262e+00
4.901502430438995361e-01 1.606041908264160156e+00 1.923439979553222656e+00 1.427461743354797363e+00
4.963996410369873047e-01 1.551553249359130859e+00 1.853305339813232422e+00 1.356864809989929199e+00
5.026662349700927734e-01 1.530769824981689453e+00 1.831524133682250977e+00 1.329413414001464844e+00
5.089647173881530762e-01 1.520192265510559082e+00 1.818474054336547852e+00 1.287629365921020508e+00
5.152750611305236816e-01 1.498663783073425293e+00 1.785188794136047363e+00 1.267466425895690918e+00
5.215665102005004883e-01 1.471007704734802246e+00 1.744659781455993652e+00 1.230777025222778320e+00
5.278289914131164551e-01 1.456876039505004883e+00 1.730390071868896484e+00 1.182677984237670898e+00
5.341163873672485352e-01 1.434168219566345215e+00 1.689614653587341309e+00 1.162948846817016602e+00
5.404307842254638672e-01 1.408616304397583008e+00 1.670629501342773438e+00 1.130218982696533203e+00
5.466980934143066406e-01 1.400765299797058105e+00 1.643022656440734863e+00 1.111773014068603516e+00
5.529599189758300781e-01 1.375017046928405762e+00 1.615623831748962402e+00 1.064594745635986328e+00
5.592443943023681641e-01 1.357606053352355957e+00 1.592576980590820312e+00 1.045100569725036621e+00
5.655549764633178711e-01 1.352058291435241699e+00 1.592774629592895508e+00 1.040454745292663574e+00
5.718548893928527832e-01 1.333373546600341797e+00 1.561472415924072266e+00 1.003325581550598145e+00
5.781230330467224121e-01 1.304308056831359863e+00 1.534685969352722168e+00 9.711638092994689941e-01
5.844058990478515625e-01 1.295154213905334473e+00 1.523592114448547363e+00 9.646036028861999512e-01
5.906696915626525879e-01 1.280493259429931641e+00 1.498228430747985840e+00 9.281979203224182129e-01
5.969164371490478516e-01 1.266568422317504883e+00 1.481953024864196777e+00 9.060414433479309082e-01
6.031712889671325684e-01 1.242143869400024414e+00 1.452260255813598633e+00 8.931013941764831543e-01
6.094692349433898926e-01 1.232015013694763184e+00 1.440377473831176758e+00 8.679189682006835938e-01
6.158122420310974121e-01 1.214171051979064941e+00 1.422011256217956543e+00 8.490979671478271484e-01
6.221026778221130371e-01 1.207336664199829102e+00 1.406606316566467285e+00 8.371586799621582031e-01
6.283664703369140625e-01 1.194878339767456055e+00 1.379086613655090332e+00 8.041492700576782227e-01
6.346465945243835449e-01 1.181283712387084961e+00 1.374965906143188477e+00 8.011773228645324707e-01
6.409400701522827148e-01 1.165954828262329102e+00 1.353347539901733398e+00 7.800107002258300781e-01
6.472375988960266113e-01 1.151353001594543457e+00 1.336245298385620117e+00 7.594647407531738281e-01
6.534771919250488281e-01 1.132184863090515137e+00 1.313513040542602539e+00 7.327921390533447266e-01
6.597641706466674805e-01 1.133557200431823730e+00 1.314438462257385254e+00 7.371676564216613770e-01
