# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 1
8.018244989216327667e-03 5.510438156127929688e+01 7.016387176513671875e+01 8.610514068603515625e+01
1.401655934751033783e-02 5.388148498535156250e+01 7.098545837402343750e+01 8.212207031250000000e+01
1.969251595437526703e-02 3.985313034057617188e+01 5.292581558227539062e+01 6.269018173217773438e+01
2.551339380443096161e-02 5.964346694946289062e+01 7.968755340576171875e+01 9.707985687255859375e+01
3.202908113598823547e-02 4.743338775634765625e+01 6.286669921875000000e+01 7.538134002685546875e+01
3.846523538231849670e-02 4.030074691772460938e+01 5.383523941040039062e+01 6.351443862915039062e+01
4.443310573697090149e-02 3.524964141845703125e+01 4.749032211303710938e+01 5.662260818481445312e+01
5.042308941483497620e-02 2.967843627929687500e+01 3.899560165405273438e+01 4.588652038574218750e+01
5.690929666161537170e-02 2.862741470336914062e+01 3.851367187500000000e+01 4.538274765014648438e+01
6.341847032308578491e-02 2.595188522338867188e+01 3.459195327758789062e+01 4.042574691772460938e+01
6.949992477893829346e-02 2.441489982604980469e+01 3.320024108886718750e+01 3.861525726318359375e+01
7.558133453130722046e-02 2.157635307312011719e+01 2.906408882141113281e+01 3.383808135986328125e+01
8.196274191141128540e-02 1.971548652648925781e+01 2.639292335510253906e+01 3.075795364379882812e+01
8.830232173204421997e-02 1.682308959960937500e+01 2.261423110961914062e+01 2.623375701904296875e+01
9.435217082500457764e-02 1.601213455200195312e+01 2.122938537597656250e+01 2.448695564270019531e+01
1.005600690841674805e-01 1.449603939056396484e+01 1.913805770874023438e+01 2.214149093627929688e+01
1.070138886570930481e-01 1.302391433715820312e+01 1.745861625671386719e+01 2.014139175415039062e+01
1.134273484349250793e-01 1.160279464721679688e+01 1.546984863281250000e+01 1.776390075683593750e+01
1.196089535951614380e-01 1.120212554931640625e+01 1.494215011596679688e+01 1.724124717712402344e+01
1.257804334163665771e-01 1.072977161407470703e+01 1.437977695465087891e+01 1.631597518920898438e+01
1.321490257978439331e-01 1.038700103759765625e+01 1.373893928527832031e+01 1.567188549041748047e+01
1.384563297033309937e-01 9.461262702941894531e+00 1.256268024444580078e+01 1.427315139770507812e+01
1.446497291326522827e-01 8.984447479248046875e+00 1.200773429870605469e+01 1.357950210571289062e+01
1.508535146713256836e-01 8.237125396728515625e+00 1.105554389953613281e+01 1.240989017486572266e+01
1.571729034185409546e-01 7.423178195953369141e+00 9.853210449218750000e+00 1.109825706481933594e+01
1.635417938232421875e-01 7.058756828308105469e+00 9.298225402832031250e+00 1.042047882080078125e+01
1.698256134986877441e-01 6.557448863983154297e+00 8.601651191711425781e+00 9.571330070495605469e+00
1.761013567447662354e-01 6.374056816101074219e+00 8.453658103942871094e+00 9.356164932250976562e+00
1.823998540639877319e-01 6.101948261260986328e+00 8.004940032958984375e+00 8.817445755004882812e+00
1.886507123708724976e-01 5.929425716400146484e+00 7.846412181854248047e+00 8.566057205200195312e+00
1.949081569910049438e-01 5.630355358123779297e+00 7.420245647430419922e+00 8.080744743347167969e+00
2.011425346136093140e-01 5.294353008270263672e+00 6.867612838745117188e+00 7.429110527038574219e+00
2.073954045772552490e-01 5.171256065368652344e+00 6.768419265747070312e+00 7.262031555175781250e+00
2.137389332056045532e-01 4.870058059692382812e+00 6.344387531280517578e+00 6.790850639343261719e+00
2.200330942869186401e-01 4.687313079833984375e+00 6.109034061431884766e+00 6.571282863616943359e+00
2.262930423021316528e-01 4.377120971679687500e+00 5.676514625549316406e+00 6.049798488616943359e+00
2.325985133647918701e-01 4.278587818145751953e+00 5.531146526336669922e+00 5.866132736206054688e+00
2.388891130685806274e-01 4.132821559906005859e+00 5.366705417633056641e+00 5.628547668457031250e+00
2.451218813657760620e-01 3.998398780822753906e+00 5.177515506744384766e+00 5.411854743957519531e+00
2.513737380504608154e-01 3.921787500381469727e+00 5.065052986145019531e+00 5.255048274993896484e+00
2.577070593833923340e-01 3.805205583572387695e+00 4.910260677337646484e+00 5.029530525207519531e+00
2.640204429626464844e-01 3.594923019409179688e+00 4.616345882415771484e+00 4.688460826873779297e+00
2.702898085117340088e-01 3.479476213455200195e+00 4.421779155731201172e+00 4.485146522521972656e+00
2.765615284442901611e-01 3.393607139587402344e+00 4.340722084045410156e+00 4.371699333190917969e+00
2.828698754310607910e-01 3.249460697174072266e+00 4.155539035797119141e+00 4.185211658477783203e+00
2.891486585140228271e-01 3.150234460830688477e+00 4.002618312835693359e+00 3.968904256820678711e+00
2.953523397445678711e-01 3.107556104660034180e+00 3.964604377746582031e+00 3.927625656127929688e+00
3.016075491905212402e-01 2.992471456527709961e+00 3.818641185760498047e+00 3.725866317749023438e+00
3.079382479190826416e-01 2.895825624465942383e+00 3.674563884735107422e+00 3.533888816833496094e+00
3.142760396003723145e-01 2.790985822677612305e+00 3.542809486389160156e+00 3.412473440170288086e+00
3.205462992191314697e-01 2.762826919555664062e+00 3.508210897445678711e+00 3.332224607467651367e+00
3.268128037452697754e-01 2.657128095626831055e+00 3.361025094985961914e+00 3.175578594207763672e+00
3.331238031387329102e-01 2.619723558425903320e+00 3.294852018356323242e+00 3.094793319702148438e+00
3.394046723842620850e-01 2.550640583038330078e+00 3.207719326019287109e+00 2.965417146682739258e+00
3.456391692161560059e-01 2.486085891723632812e+00 3.096749067306518555e+00 2.862345933914184570e+00
3.518808186054229736e-01 2.420499801635742188e+00 3.033692121505737305e+00 2.763599872589111328e+00
3.582032322883605957e-01 2.368819952011108398e+00 2.951550722122192383e+00 2.687371492385864258e+00
3.645117878913879395e-01 2.297904014587402344e+00 2.855829238891601562e+00 2.565778255462646484e+00
3.707640767097473145e-01 2.272059440612792969e+00 2.820487737655639648e+00 2.499598026275634766e+00
3.770540952682495117e-01 2.187394618988037109e+00 2.700471639633178711e+00 2.366394758224487305e+00
3.833588361740112305e-01 2.164726972579956055e+00 2.701510906219482422e+00 2.345027208328247070e+00
3.896513879299163818e-01 2.114350318908691406e+00 2.612824916839599609e+00 2.271530389785766602e+00
3.958770036697387695e-01 2.061036825180053711e+00 2.544476032257080078e+00 2.158764362335205078e+00
4.021126329898834229e-01 2.046971797943115234e+00 2.516628742218017578e+00 2.129415988922119141e+00
4.084537327289581299e-01 1.983780980110168457e+00 2.445389509201049805e+00 2.058755874633789062e+00
4.147696197032928467e-01 1.975835561752319336e+00 2.437415122985839844e+00 2.020254850387573242e+00
4.210544228553771973e-01 1.913614988327026367e+00 2.340551853179931641e+00 1.923251152038574219e+00
4.273288547992706299e-01 1.871876001358032227e+00 2.287955999374389648e+00 1.846799731254577637e+00
4.336213767528533936e-01 1.862744808197021484e+00 2.266990661621093750e+00 1.837067842483520508e+00
4.399181902408599854e-01 1.835286974906921387e+00 2.226377010345458984e+00 1.764573454856872559e+00
4.461484551429748535e-01 1.771783828735351562e+00 2.158851623535156250e+00 1.694617509841918945e+00
4.524188637733459473e-01 1.764045953750610352e+00 2.154420614242553711e+00 1.676126003265380859e+00
4.587154984474182129e-01 1.723197340965270996e+00 2.091114044189453125e+00 1.599193811416625977e+00
4.650256633758544922e-01 1.693356275558471680e+00 2.044026851654052734e+00 1.553948283195495605e+00
4.713141322135925293e-01 1.667642116546630859e+00 2.018284082412719727e+00 1.510219335556030273e+00
4.775804579257965088e-01 1.638511180877685547e+00 1.963924765586853027e+00 1.459589719772338867e+00
