# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 17
8.018244989216327667e-03 5.981039428710937500e+01 8.394915008544921875e+01 9.537480926513671875e+01
1.401655934751033783e-02 7.707530975341796875e+01 1.053243942260742188e+02 1.308265380859375000e+02
1.969251595437526703e-02 4.831655883789062500e+01 6.580349731445312500e+01 7.799674224853515625e+01
2.551339380443096161e-02 4.821190643310546875e+01 6.765135192871093750e+01 8.091403198242187500e+01
3.202908113598823547e-02 4.890511322021484375e+01 6.747135162353515625e+01 7.790577697753906250e+01
3.846523538231849670e-02 3.838924407958984375e+01 5.337619400024414062e+01 6.244719314575195312e+01
4.443310573697090149e-02 3.399315261840820312e+01 4.756143188476562500e+01 5.519235610961914062e+01
5.042308941483497620e-02 2.865749359130859375e+01 4.058160400390625000e+01 4.728774642944335938e+01
5.690929666161537170e-02 2.683141136169433594e+01 3.765124893188476562e+01 4.385046005249023438e+01
6.341847032308578491e-02 2.415791702270507812e+01 3.366658782958984375e+01 3.893859863281250000e+01
6.949992477893829346e-02 2.392019271850585938e+01 3.357641983032226562e+01 3.917644119262695312e+01
7.558133453130722046e-02 2.045297813415527344e+01 2.834659194946289062e+01 3.286754989624023438e+01
8.196274191141128540e-02 1.847692489624023438e+01 2.586019134521484375e+01 2.999335098266601562e+01
8.830232173204421997e-02 1.632958602905273438e+01 2.320291137695312500e+01 2.669067573547363281e+01
9.435217082500457764e-02 1.477622127532958984e+01 2.063607788085937500e+01 2.380135154724121094e+01
1.005600690841674805e-01 1.257702732086181641e+01 1.761840438842773438e+01 2.016696166992187500e+01
1.070138886570930481e-01 1.151759624481201172e+01 1.610357475280761719e+01 1.846930503845214844e+01
1.134273484349250793e-01 1.084545707702636719e+01 1.512899303436279297e+01 1.733245468139648438e+01
1.196089535951614380e-01 1.071506214141845703e+01 1.489557266235351562e+01 1.698925399780273438e+01
1.257804334163665771e-01 9.863892555236816406e+00 1.391317653656005859e+01 1.580907249450683594e+01
1.321490257978439331e-01 9.298601150512695312e+00 1.306217193603515625e+01 1.462056255340576172e+01
1.384563297033309937e-01 8.936831474304199219e+00 1.236503505706787109e+01 1.384616661071777344e+01
1.446497291326522827e-01 8.262719154357910156e+00 1.145496845245361328e+01 1.280658817291259766e+01
1.508535146713256836e-01 7.719660282135009766e+00 1.076411247253417969e+01 1.201607322692871094e+01
1.571729034185409546e-01 6.957150459289550781e+00 9.618820190429687500e+00 1.079558849334716797e+01
1.635417938232421875e-01 6.633128166198730469e+00 9.134466171264648438e+00 1.008053016662597656e+01
1.698256134986877441e-01 6.157695770263671875e+00 8.525951385498046875e+00 9.482482910156250000e+00
1.761013567447662354e-01 5.903574466705322266e+00 8.136847496032714844e+00 8.974847793579101562e+00
1.823998540639877319e-01 5.645504951477050781e+00 7.798247814178466797e+00 8.562059402465820312e+00
