# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 15
8.018244989216327667e-03 3.981546020507812500e+01 5.396514511108398438e+01 6.808677673339843750e+01
1.401655934751033783e-02 5.376569747924804688e+01 7.298526763916015625e+01 8.948160552978515625e+01
1.969251595437526703e-02 4.605777359008789062e+01 6.147871398925781250e+01 7.272824096679687500e+01
2.551339380443096161e-02 5.073221969604492188e+01 6.847852325439453125e+01 8.124916839599609375e+01
3.202908113598823547e-02 5.054222869873046875e+01 6.813685607910156250e+01 8.082891082763671875e+01
3.846523538231849670e-02 3.745891952514648438e+01 4.954347610473632812e+01 5.872217941284179688e+01
4.443310573697090149e-02 3.526548767089843750e+01 4.669387054443359375e+01 5.560386657714843750e+01
5.042308941483497620e-02 3.182923316955566406e+01 4.240134811401367188e+01 5.039874267578125000e+01
5.690929666161537170e-02 2.712938880920410156e+01 3.649675750732421875e+01 4.276482391357421875e+01
6.341847032308578491e-02 2.652807807922363281e+01 3.536810684204101562e+01 4.159472274780273438e+01
6.949992477893829346e-02 2.253143119812011719e+01 2.993034172058105469e+01 3.512961959838867188e+01
7.558133453130722046e-02 2.230536651611328125e+01 2.973831558227539062e+01 3.441404724121093750e+01
8.196274191141128540e-02 1.885055351257324219e+01 2.552846527099609375e+01 2.954290008544921875e+01
8.830232173204421997e-02 1.746527862548828125e+01 2.355345535278320312e+01 2.716753005981445312e+01
9.435217082500457764e-02 1.518247318267822266e+01 2.027400970458984375e+01 2.356898880004882812e+01
1.005600690841674805e-01 1.365276145935058594e+01 1.832483100891113281e+01 2.090264129638671875e+01
1.070138886570930481e-01 1.272103595733642578e+01 1.687688446044921875e+01 1.953892326354980469e+01
1.134273484349250793e-01 1.170232582092285156e+01 1.561856460571289062e+01 1.794452285766601562e+01
1.196089535951614380e-01 1.140674495697021484e+01 1.518224430084228516e+01 1.758099365234375000e+01
1.257804334163665771e-01 1.069787120819091797e+01 1.438342761993408203e+01 1.638567733764648438e+01
1.321490257978439331e-01 9.688253402709960938e+00 1.290354633331298828e+01 1.470562362670898438e+01
1.384563297033309937e-01 9.342705726623535156e+00 1.244764518737792969e+01 1.400069522857666016e+01
1.446497291326522827e-01 8.809789657592773438e+00 1.165706920623779297e+01 1.303098678588867188e+01
1.508535146713256836e-01 8.268119812011718750e+00 1.099316978454589844e+01 1.236881160736083984e+01
1.571729034185409546e-01 7.663589954376220703e+00 1.007606124877929688e+01 1.136559009552001953e+01
1.635417938232421875e-01 7.044470787048339844e+00 9.396096229553222656e+00 1.052834606170654297e+01
1.698256134986877441e-01 6.666053771972656250e+00 8.746882438659667969e+00 9.746069908142089844e+00
1.761013567447662354e-01 6.378810405731201172e+00 8.347323417663574219e+00 9.308844566345214844e+00
1.823998540639877319e-01 6.191835403442382812e+00 8.192451477050781250e+00 9.060187339782714844e+00
1.886507123708724976e-01 5.732059478759765625e+00 7.515031814575195312e+00 8.302612304687500000e+00
1.949081569910049438e-01 5.638019561767578125e+00 7.413242340087890625e+00 8.077413558959960938e+00
2.011425346136093140e-01 5.475069046020507812e+00 7.163556575775146484e+00 7.795497417449951172e+00
