# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 29
8.018244989216327667e-03 5.235545349121093750e+01 7.275193786621093750e+01 8.419617462158203125e+01
1.401655934751033783e-02 5.046365737915039062e+01 7.005162048339843750e+01 8.194902801513671875e+01
1.969251595437526703e-02 5.089422225952148438e+01 6.832069396972656250e+01 8.112057495117187500e+01
2.551339380443096161e-02 5.738935470581054688e+01 7.985317993164062500e+01 9.442218780517578125e+01
3.202908113598823547e-02 4.250761795043945312e+01 5.898490524291992188e+01 6.928695678710937500e+01
3.846523538231849670e-02 3.765486526489257812e+01 5.300818252563476562e+01 6.298198699951171875e+01
4.443310573697090149e-02 3.143163681030273438e+01 4.357374954223632812e+01 5.141496658325195312e+01
5.042308941483497620e-02 2.719054603576660156e+01 3.777042007446289062e+01 4.473236465454101562e+01
5.690929666161537170e-02 2.544964027404785156e+01 3.597907638549804688e+01 4.179800415039062500e+01
6.341847032308578491e-02 2.291879272460937500e+01 3.250724792480468750e+01 3.754892349243164062e+01
6.949992477893829346e-02 2.284910774230957031e+01 3.221330642700195312e+01 3.735916900634765625e+01
7.558133453130722046e-02 2.134772300720214844e+01 3.014450645446777344e+01 3.473644638061523438e+01
8.196274191141128540e-02 1.781977653503417969e+01 2.533090209960937500e+01 2.933312988281250000e+01
8.830232173204421997e-02 1.651255798339843750e+01 2.301254272460937500e+01 2.643437385559082031e+01
9.435217082500457764e-02 1.459797096252441406e+01 2.079606056213378906e+01 2.391252326965332031e+01
1.005600690841674805e-01 1.229367828369140625e+01 1.745693016052246094e+01 2.002934646606445312e+01
1.070138886570930481e-01 1.167639160156250000e+01 1.652931404113769531e+01 1.902525711059570312e+01
1.134273484349250793e-01 1.118438625335693359e+01 1.572218227386474609e+01 1.803956794738769531e+01
1.196089535951614380e-01 1.006874275207519531e+01 1.413368225097656250e+01 1.614035224914550781e+01
1.257804334163665771e-01 1.010157871246337891e+01 1.410230445861816406e+01 1.595317077636718750e+01
1.321490257978439331e-01 9.278696060180664062e+00 1.305065631866455078e+01 1.478317642211914062e+01
1.384563297033309937e-01 8.759732246398925781e+00 1.235557937622070312e+01 1.389626502990722656e+01
1.446497291326522827e-01 8.363883018493652344e+00 1.171967983245849609e+01 1.317109680175781250e+01
1.508535146713256836e-01 7.518718719482421875e+00 1.056085968017578125e+01 1.183715915679931641e+01
1.571729034185409546e-01 7.030501365661621094e+00 9.802265167236328125e+00 1.096364593505859375e+01
1.635417938232421875e-01 6.501203060150146484e+00 9.086947441101074219e+00 1.009019851684570312e+01
1.698256134986877441e-01 6.303393840789794922e+00 8.770259857177734375e+00 9.786329269409179688e+00
1.761013567447662354e-01 5.921696662902832031e+00 8.299609184265136719e+00 9.156502723693847656e+00
1.823998540639877319e-01 5.674436092376708984e+00 7.846626758575439453e+00 8.603731155395507812e+00
1.886507123708724976e-01 5.442012310028076172e+00 7.553680896759033203e+00 8.269145011901855469e+00
1.949081569910049438e-01 5.129120826721191406e+00 7.135096073150634766e+00 7.789482593536376953e+00
2.011425346136093140e-01 5.172782897949218750e+00 7.158686637878417969e+00 7.802169799804687500e+00
2.073954045772552490e-01 4.830480575561523438e+00 6.726393699645996094e+00 7.310763359069824219e+00
2.137389332056045532e-01 4.498323917388916016e+00 6.187147140502929688e+00 6.617388248443603516e+00
2.200330942869186401e-01 4.322934150695800781e+00 5.961849212646484375e+00 6.385578632354736328e+00
2.262930423021316528e-01 4.132297515869140625e+00 5.703380584716796875e+00 6.107080936431884766e+00
2.325985133647918701e-01 3.977631568908691406e+00 5.495194911956787109e+00 5.835516929626464844e+00
2.388891130685806274e-01 3.747800827026367188e+00 5.165672302246093750e+00 5.438863277435302734e+00
2.451218813657760620e-01 3.655523061752319336e+00 5.013005733489990234e+00 5.247153282165527344e+00
2.513737380504608154e-01 3.590488910675048828e+00 4.932823181152343750e+00 5.135616302490234375e+00
2.577070593833923340e-01 3.390358686447143555e+00 4.624907016754150391e+00 4.820842266082763672e+00
2.640204429626464844e-01 3.403365135192871094e+00 4.673942565917968750e+00 4.780719757080078125e+00
2.702898085117340088e-01 3.231465339660644531e+00 4.404534339904785156e+00 4.503949642181396484e+00
2.765615284442901611e-01 3.116150140762329102e+00 4.233408451080322266e+00 4.310876846313476562e+00
2.828698754310607910e-01 2.976642608642578125e+00 4.070548534393310547e+00 4.100630760192871094e+00
2.891486585140228271e-01 2.935029268264770508e+00 3.984672784805297852e+00 3.998106241226196289e+00
2.953523397445678711e-01 2.843326568603515625e+00 3.859551906585693359e+00 3.836838483810424805e+00
3.016075491905212402e-01 2.792418956756591797e+00 3.789081573486328125e+00 3.748874187469482422e+00
3.079382479190826416e-01 2.661476850509643555e+00 3.630235433578491211e+00 3.537431716918945312e+00
3.142760396003723145e-01 2.570459127426147461e+00 3.505441188812255859e+00 3.411559581756591797e+00
3.205462992191314697e-01 2.548031568527221680e+00 3.435064315795898438e+00 3.307557582855224609e+00
3.268128037452697754e-01 2.466902017593383789e+00 3.327374219894409180e+00 3.204961061477661133e+00
3.331238031387329102e-01 2.380295991897583008e+00 3.219639778137207031e+00 3.044057369232177734e+00
3.394046723842620850e-01 2.310967206954956055e+00 3.113199234008789062e+00 2.947489023208618164e+00
3.456391692161560059e-01 2.268502235412597656e+00 3.057118892669677734e+00 2.838602304458618164e+00
3.518808186054229736e-01 2.216594934463500977e+00 2.986389160156250000e+00 2.788804054260253906e+00
3.582032322883605957e-01 2.153756380081176758e+00 2.883082389831542969e+00 2.664905786514282227e+00
3.645117878913879395e-01 2.107608079910278320e+00 2.803662300109863281e+00 2.542423725128173828e+00
3.707640767097473145e-01 2.057947874069213867e+00 2.755929946899414062e+00 2.496208429336547852e+00
3.770540952682495117e-01 2.034778594970703125e+00 2.711814165115356445e+00 2.420089721679687500e+00
3.833588361740112305e-01 1.985552191734313965e+00 2.653256654739379883e+00 2.358003377914428711e+00
3.896513879299163818e-01 1.935507655143737793e+00 2.573685646057128906e+00 2.251136779785156250e+00
3.958770036697387695e-01 1.910202741622924805e+00 2.528007984161376953e+00 2.201430082321166992e+00
4.021126329898834229e-01 1.854418754577636719e+00 2.450968265533447266e+00 2.104404211044311523e+00
4.084537327289581299e-01 1.820071220397949219e+00 2.404838085174560547e+00 2.063466310501098633e+00
4.147696197032928467e-01 1.773970007896423340e+00 2.320007801055908203e+00 1.985259175300598145e+00
4.210544228553771973e-01 1.727032542228698730e+00 2.280724763870239258e+00 1.918927907943725586e+00
4.273288547992706299e-01 1.725305080413818359e+00 2.271288394927978516e+00 1.901929616928100586e+00
4.336213767528533936e-01 1.700400352478027344e+00 2.222577095031738281e+00 1.835593461990356445e+00
4.399181902408599854e-01 1.652420878410339355e+00 2.163277864456176758e+00 1.767006874084472656e+00
4.461484551429748535e-01 1.642370939254760742e+00 2.158665657043457031e+00 1.758942484855651855e+00
4.524188637733459473e-01 1.604903459548950195e+00 2.101900815963745117e+00 1.686976790428161621e+00
4.587154984474182129e-01 1.558120846748352051e+00 2.032624244689941406e+00 1.622165918350219727e+00
4.650256633758544922e-01 1.529584288597106934e+00 2.002274274826049805e+00 1.585680961608886719e+00
4.713141322135925293e-01 1.522537231445312500e+00 1.988227605819702148e+00 1.549246191978454590e+00
4.775804579257965088e-01 1.477896571159362793e+00 1.918564796447753906e+00 1.482749223709106445e+00
4.838812351226806641e-01 1.463082551956176758e+00 1.902215719223022461e+00 1.465128302574157715e+00
4.901502430438995361e-01 1.440541982650756836e+00 1.872634053230285645e+00 1.427443981170654297e+00
4.963996410369873047e-01 1.420711994171142578e+00 1.834373474121093750e+00 1.379479646682739258e+00
5.026662349700927734e-01 1.406972408294677734e+00 1.815597295761108398e+00 1.338611841201782227e+00
5.089647173881530762e-01 1.383725523948669434e+00 1.781155467033386230e+00 1.318864345550537109e+00
5.152750611305236816e-01 1.359856367111206055e+00 1.746746301651000977e+00 1.272929787635803223e+00
5.215665102005004883e-01 1.327876687049865723e+00 1.711331605911254883e+00 1.227913498878479004e+00
5.278289914131164551e-01 1.321599841117858887e+00 1.702060580253601074e+00 1.204395532608032227e+00
5.341163873672485352e-01 1.299106597900390625e+00 1.664259195327758789e+00 1.171748280525207520e+00
5.404307842254638672e-01 1.290270090103149414e+00 1.650184750556945801e+00 1.158321022987365723e+00
5.466980934143066406e-01 1.260445117950439453e+00 1.613413333892822266e+00 1.109435439109802246e+00
5.529599189758300781e-01 1.243057727813720703e+00 1.586240053176879883e+00 1.098071455955505371e+00
5.592443943023681641e-01 1.238064885139465332e+00 1.582052350044250488e+00 1.070727229118347168e+00
5.655549764633178711e-01 1.208503007888793945e+00 1.545600652694702148e+00 1.032665133476257324e+00
5.718548893928527832e-01 1.201701879501342773e+00 1.533344864845275879e+00 1.030358076095581055e+00
5.781230330467224121e-01 1.183615922927856445e+00 1.510340213775634766e+00 9.935861229896545410e-01
5.844058990478515625e-01 1.169381737709045410e+00 1.488977670669555664e+00 9.740804433822631836e-01
5.906696915626525879e-01 1.147861123085021973e+00 1.460462927818298340e+00 9.288098812103271484e-01
5.969164371490478516e-01 1.135488629341125488e+00 1.439554691314697266e+00 9.175321459770202637e-01
6.031712889671325684e-01 1.122583985328674316e+00 1.430788040161132812e+00 9.005327224731445312e-01
6.094692349433898926e-01 1.120814919471740723e+00 1.429149508476257324e+00 8.855332136154174805e-01
6.158122420310974121e-01 1.095665216445922852e+00 1.390981554985046387e+00 8.606947660446166992e-01
6.221026778221130371e-01 1.087488293647766113e+00 1.379438281059265137e+00 8.470373749732971191e-01
6.283664703369140625e-01 1.080915212631225586e+00 1.370388150215148926e+00 8.391836881637573242e-01
6.346465945243835449e-01 1.062292575836181641e+00 1.345147728919982910e+00 8.149585127830505371e-01
6.409400701522827148e-01 1.049704313278198242e+00 1.324895858764648438e+00 7.898050546646118164e-01
6.472375988960266113e-01 1.041955113410949707e+00 1.321443438529968262e+00 7.838473916053771973e-01
6.534771919250488281e-01 1.025577068328857422e+00 1.299812912940979004e+00 7.526769638061523438e-01
6.597641706466674805e-01 1.014407753944396973e+00 1.276345968246459961e+00 7.365396022796630859e-01
6.660755872726440430e-01 1.006895542144775391e+00 1.274942994117736816e+00 7.310675978660583496e-01
6.723406314849853516e-01 9.964185953140258789e-01 1.254480600357055664e+00 7.092812657356262207e-01
6.786084175109863281e-01 9.888893365859985352e-01 1.248565912246704102e+00 6.935764551162719727e-01
6.849139928817749023e-01 9.796303510665893555e-01 1.229973554611206055e+00 6.913300752639770508e-01
6.912255883216857910e-01 9.649307727813720703e-01 1.210652232170104980e+00 6.655176877975463867e-01
6.974714994430541992e-01 9.547392129898071289e-01 1.190405249595642090e+00 6.506107449531555176e-01
7.037312388420104980e-01 9.445751309394836426e-01 1.176326155662536621e+00 6.280080080032348633e-01
7.100222706794738770e-01 9.352592825889587402e-01 1.171143531799316406e+00 6.213299632072448730e-01
7.163255810737609863e-01 9.269924759864807129e-01 1.157654047012329102e+00 6.103404760360717773e-01
7.226014137268066406e-01 9.224420785903930664e-01 1.149096488952636719e+00 5.998827219009399414e-01
7.288721799850463867e-01 9.091414213180541992e-01 1.132150650024414062e+00 5.893058180809020996e-01
7.351884245872497559e-01 8.993025422096252441e-01 1.129439353942871094e+00 5.813131332397460938e-01
7.414690256118774414e-01 8.854775428771972656e-01 1.103861331939697266e+00 5.655125379562377930e-01
7.477109432220458984e-01 8.833833932876586914e-01 1.100072503089904785e+00 5.602040886878967285e-01
7.539890408515930176e-01 8.739466667175292969e-01 1.091811299324035645e+00 5.510234832763671875e-01
7.602919936180114746e-01 8.693221807479858398e-01 1.089467287063598633e+00 5.407228469848632812e-01
7.665897607803344727e-01 8.625040650367736816e-01 1.080459952354431152e+00 5.323568582534790039e-01
7.728743553161621094e-01 8.526026010513305664e-01 1.061677336692810059e+00 5.166165828704833984e-01
7.791499495506286621e-01 8.351113200187683105e-01 1.035306453704833984e+00 5.049590468406677246e-01
7.854521274566650391e-01 8.415335416793823242e-01 1.046434402465820312e+00 5.096633434295654297e-01
7.917414903640747070e-01 8.307099938392639160e-01 1.031804084777832031e+00 4.902888536453247070e-01
7.979945540428161621e-01 8.210809826850891113e-01 1.025479197502136230e+00 4.873886704444885254e-01
8.042516112327575684e-01 8.163319230079650879e-01 1.017269015312194824e+00 4.774654209613800049e-01
