# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 25
8.018244989216327667e-03 6.958373260498046875e+01 9.987298583984375000e+01 1.236250076293945312e+02
1.401655934751033783e-02 5.620569992065429688e+01 8.007730865478515625e+01 9.350360870361328125e+01
1.969251595437526703e-02 4.849800872802734375e+01 6.656700134277343750e+01 7.676693725585937500e+01
2.551339380443096161e-02 4.773889160156250000e+01 6.678704833984375000e+01 8.003867340087890625e+01
3.202908113598823547e-02 4.375730133056640625e+01 6.067232131958007812e+01 7.016252899169921875e+01
3.846523538231849670e-02 3.585881042480468750e+01 4.986205673217773438e+01 5.826907348632812500e+01
4.443310573697090149e-02 3.262182998657226562e+01 4.651894378662109375e+01 5.447088241577148438e+01
5.042308941483497620e-02 2.727976989746093750e+01 3.881100463867187500e+01 4.502993392944335938e+01
5.690929666161537170e-02 2.586527061462402344e+01 3.628399658203125000e+01 4.228633499145507812e+01
6.341847032308578491e-02 2.485689926147460938e+01 3.481079101562500000e+01 4.049089813232421875e+01
6.949992477893829346e-02 2.295930862426757812e+01 3.172692489624023438e+01 3.719526672363281250e+01
7.558133453130722046e-02 1.966901779174804688e+01 2.770308685302734375e+01 3.205875778198242188e+01
8.196274191141128540e-02 1.758523941040039062e+01 2.461389541625976562e+01 2.840624809265136719e+01
8.830232173204421997e-02 1.610176467895507812e+01 2.253700065612792969e+01 2.581525611877441406e+01
9.435217082500457764e-02 1.470510673522949219e+01 2.055150604248046875e+01 2.362904930114746094e+01
1.005600690841674805e-01 1.311850929260253906e+01 1.840086936950683594e+01 2.116986465454101562e+01
1.070138886570930481e-01 1.198356056213378906e+01 1.686101341247558594e+01 1.930443954467773438e+01
1.134273484349250793e-01 1.081009387969970703e+01 1.512875461578369141e+01 1.730363655090332031e+01
1.196089535951614380e-01 1.099462985992431641e+01 1.537529087066650391e+01 1.758631134033203125e+01
1.257804334163665771e-01 1.027890872955322266e+01 1.453255748748779297e+01 1.645238113403320312e+01
1.321490257978439331e-01 9.439392089843750000e+00 1.314481067657470703e+01 1.494896316528320312e+01
1.384563297033309937e-01 8.834248542785644531e+00 1.243100738525390625e+01 1.406838512420654297e+01
1.446497291326522827e-01 8.338652610778808594e+00 1.166622257232666016e+01 1.312363815307617188e+01
1.508535146713256836e-01 7.544322013854980469e+00 1.053731536865234375e+01 1.169575595855712891e+01
1.571729034185409546e-01 6.951655864715576172e+00 9.790857315063476562e+00 1.101507377624511719e+01
1.635417938232421875e-01 6.600668907165527344e+00 9.176781654357910156e+00 1.019753265380859375e+01
1.698256134986877441e-01 6.143939971923828125e+00 8.604108810424804688e+00 9.544738769531250000e+00
1.761013567447662354e-01 5.962765693664550781e+00 8.282094955444335938e+00 9.191086769104003906e+00
1.823998540639877319e-01 5.608944892883300781e+00 7.749656677246093750e+00 8.557303428649902344e+00
1.886507123708724976e-01 5.318234443664550781e+00 7.400533676147460938e+00 8.078819274902343750e+00
1.949081569910049438e-01 5.230455398559570312e+00 7.257704734802246094e+00 7.884153842926025391e+00
2.011425346136093140e-01 5.023588180541992188e+00 7.014245033264160156e+00 7.500637531280517578e+00
2.073954045772552490e-01 4.808825492858886719e+00 6.680530548095703125e+00 7.166766643524169922e+00
2.137389332056045532e-01 4.548517227172851562e+00 6.255513668060302734e+00 6.681908130645751953e+00
2.200330942869186401e-01 4.282763957977294922e+00 5.942212581634521484e+00 6.311051368713378906e+00
2.262930423021316528e-01 4.115010261535644531e+00 5.673159599304199219e+00 6.000503063201904297e+00
2.325985133647918701e-01 4.068587779998779297e+00 5.575050830841064453e+00 5.919608116149902344e+00
2.388891130685806274e-01 3.828314304351806641e+00 5.291512966156005859e+00 5.572167873382568359e+00
2.451218813657760620e-01 3.678581476211547852e+00 5.078098297119140625e+00 5.295001029968261719e+00
2.513737380504608154e-01 3.589233875274658203e+00 4.958826541900634766e+00 5.124700069427490234e+00
2.577070593833923340e-01 3.490196466445922852e+00 4.797557830810546875e+00 4.925873756408691406e+00
2.640204429626464844e-01 3.338922500610351562e+00 4.571468353271484375e+00 4.669749736785888672e+00
2.702898085117340088e-01 3.227138280868530273e+00 4.398233413696289062e+00 4.501291751861572266e+00
2.765615284442901611e-01 3.125955820083618164e+00 4.272005558013916016e+00 4.268875122070312500e+00
2.828698754310607910e-01 2.963232278823852539e+00 4.035629272460937500e+00 4.064601898193359375e+00
2.891486585140228271e-01 2.881805896759033203e+00 3.916140794754028320e+00 3.906177043914794922e+00
2.953523397445678711e-01 2.783103942871093750e+00 3.779034137725830078e+00 3.727634906768798828e+00
3.016075491905212402e-01 2.759299516677856445e+00 3.768202066421508789e+00 3.697037220001220703e+00
3.079382479190826416e-01 2.705587625503540039e+00 3.676287651062011719e+00 3.569514274597167969e+00
3.142760396003723145e-01 2.645606756210327148e+00 3.582782030105590820e+00 3.452602624893188477e+00
3.205462992191314697e-01 2.517882823944091797e+00 3.403775215148925781e+00 3.275757789611816406e+00
3.268128037452697754e-01 2.454150915145874023e+00 3.324773550033569336e+00 3.170525789260864258e+00
3.331238031387329102e-01 2.369935512542724609e+00 3.172413349151611328e+00 2.995224237442016602e+00
3.394046723842620850e-01 2.305598497390747070e+00 3.089910745620727539e+00 2.898965120315551758e+00
3.456391692161560059e-01 2.253901958465576172e+00 3.052199840545654297e+00 2.821103334426879883e+00
3.518808186054229736e-01 2.214574813842773438e+00 2.962494373321533203e+00 2.748227357864379883e+00
3.582032322883605957e-01 2.161561489105224609e+00 2.905948162078857422e+00 2.652093172073364258e+00
3.645117878913879395e-01 2.115911483764648438e+00 2.837104320526123047e+00 2.579602241516113281e+00
3.707640767097473145e-01 2.070031642913818359e+00 2.759853839874267578e+00 2.493226289749145508e+00
3.770540952682495117e-01 2.025605201721191406e+00 2.716960191726684570e+00 2.424803733825683594e+00
3.833588361740112305e-01 1.972206950187683105e+00 2.631584167480468750e+00 2.327108860015869141e+00
3.896513879299163818e-01 1.942119121551513672e+00 2.584042310714721680e+00 2.248399972915649414e+00
3.958770036697387695e-01 1.913179636001586914e+00 2.535933256149291992e+00 2.193099260330200195e+00
4.021126329898834229e-01 1.840599417686462402e+00 2.448213338851928711e+00 2.110280990600585938e+00
4.084537327289581299e-01 1.830616354942321777e+00 2.433346033096313477e+00 2.072404861450195312e+00
4.147696197032928467e-01 1.786379575729370117e+00 2.361412286758422852e+00 1.992457747459411621e+00
4.210544228553771973e-01 1.748163819313049316e+00 2.303868532180786133e+00 1.920075416564941406e+00
4.273288547992706299e-01 1.701374173164367676e+00 2.242012739181518555e+00 1.836912631988525391e+00
4.336213767528533936e-01 1.664390563964843750e+00 2.194236755371093750e+00 1.804756760597229004e+00
4.399181902408599854e-01 1.647460699081420898e+00 2.169888973236083984e+00 1.749186754226684570e+00
4.461484551429748535e-01 1.621187090873718262e+00 2.127892732620239258e+00 1.709322094917297363e+00
4.524188637733459473e-01 1.588924169540405273e+00 2.098646163940429688e+00 1.663128018379211426e+00
4.587154984474182129e-01 1.558333277702331543e+00 2.062371492385864258e+00 1.625590443611145020e+00
4.650256633758544922e-01 1.540813684463500977e+00 2.015595674514770508e+00 1.566925168037414551e+00
4.713141322135925293e-01 1.503421306610107422e+00 1.952057003974914551e+00 1.509582400321960449e+00
4.775804579257965088e-01 1.488933801651000977e+00 1.933819770812988281e+00 1.477601647377014160e+00
4.838812351226806641e-01 1.475139498710632324e+00 1.909880638122558594e+00 1.441500186920166016e+00
4.901502430438995361e-01 1.450002431869506836e+00 1.870952844619750977e+00 1.409301280975341797e+00
4.963996410369873047e-01 1.419448733329772949e+00 1.849466562271118164e+00 1.361440777778625488e+00
5.026662349700927734e-01 1.407961010932922363e+00 1.816915154457092285e+00 1.330560207366943359e+00
5.089647173881530762e-01 1.380173444747924805e+00 1.792105555534362793e+00 1.303112745285034180e+00
5.152750611305236816e-01 1.354165792465209961e+00 1.755612969398498535e+00 1.253369212150573730e+00
5.215665102005004883e-01 1.346862912178039551e+00 1.733738899230957031e+00 1.240711808204650879e+00
5.278289914131164551e-01 1.310807108879089355e+00 1.692899227142333984e+00 1.201250791549682617e+00
5.341163873672485352e-01 1.286723613739013672e+00 1.655594825744628906e+00 1.151288390159606934e+00
5.404307842254638672e-01 1.285303831100463867e+00 1.643371582031250000e+00 1.143994331359863281e+00
5.466980934143066406e-01 1.259560704231262207e+00 1.619005203247070312e+00 1.104237675666809082e+00
5.529599189758300781e-01 1.247811079025268555e+00 1.607076644897460938e+00 1.088866114616394043e+00
5.592443943023681641e-01 1.231503844261169434e+00 1.577432870864868164e+00 1.057417869567871094e+00
5.655549764633178711e-01 1.205547213554382324e+00 1.550405979156494141e+00 1.031035780906677246e+00
5.718548893928527832e-01 1.193894624710083008e+00 1.524272799491882324e+00 1.004123449325561523e+00
5.781230330467224121e-01 1.176676869392395020e+00 1.506668686866760254e+00 9.834589958190917969e-01
5.844058990478515625e-01 1.161262631416320801e+00 1.490401506423950195e+00 9.610585570335388184e-01
5.906696915626525879e-01 1.152656674385070801e+00 1.477327466011047363e+00 9.342645406723022461e-01
5.969164371490478516e-01 1.139926314353942871e+00 1.452422022819519043e+00 9.192923903465270996e-01
6.031712889671325684e-01 1.123496413230895996e+00 1.431819200515747070e+00 9.050003886222839355e-01
6.094692349433898926e-01 1.110113263130187988e+00 1.415210604667663574e+00 8.776238560676574707e-01
6.158122420310974121e-01 1.090503931045532227e+00 1.393321752548217773e+00 8.488882184028625488e-01
6.221026778221130371e-01 1.090149998664855957e+00 1.391007184982299805e+00 8.462891578674316406e-01
6.283664703369140625e-01 1.073218226432800293e+00 1.361929178237915039e+00 8.094368577003479004e-01
6.346465945243835449e-01 1.056255936622619629e+00 1.344074964523315430e+00 7.945898175239562988e-01
6.409400701522827148e-01 1.046459555625915527e+00 1.325379371643066406e+00 7.851573824882507324e-01
6.472375988960266113e-01 1.025826692581176758e+00 1.293412089347839355e+00 7.494676113128662109e-01
6.534771919250488281e-01 1.027337789535522461e+00 1.304938077926635742e+00 7.494527697563171387e-01
6.597641706466674805e-01 1.008407354354858398e+00 1.265289664268493652e+00 7.225342392921447754e-01
6.660755872726440430e-01 1.006445288658142090e+00 1.269034743309020996e+00 7.186506390571594238e-01
6.723406314849853516e-01 9.904177188873291016e-01 1.260916113853454590e+00 7.035461664199829102e-01
6.786084175109863281e-01 9.831237196922302246e-01 1.239239931106567383e+00 6.874782443046569824e-01
6.849139928817749023e-01 9.693320989608764648e-01 1.215639948844909668e+00 6.723617911338806152e-01
6.912255883216857910e-01 9.615014791488647461e-01 1.216842174530029297e+00 6.628426909446716309e-01
6.974714994430541992e-01 9.540144801139831543e-01 1.199795365333557129e+00 6.452899575233459473e-01
7.037312388420104980e-01 9.388391971588134766e-01 1.184370756149291992e+00 6.315602660179138184e-01
7.100222706794738770e-01 9.348276853561401367e-01 1.176347374916076660e+00 6.225916147232055664e-01
7.163255810737609863e-01 9.219761490821838379e-01 1.160935044288635254e+00 6.081256866455078125e-01
7.226014137268066406e-01 9.164965152740478516e-01 1.148790359497070312e+00 5.959063172340393066e-01
7.288721799850463867e-01 9.046792984008789062e-01 1.138900160789489746e+00 5.799005627632141113e-01
7.351884245872497559e-01 8.968744874000549316e-01 1.130542159080505371e+00 5.799960494041442871e-01
7.414690256118774414e-01 8.891675472259521484e-01 1.111992359161376953e+00 5.605297088623046875e-01
7.477109432220458984e-01 8.771356344223022461e-01 1.100622534751892090e+00 5.529279112815856934e-01
7.539890408515930176e-01 8.747226595878601074e-01 1.098779201507568359e+00 5.441074967384338379e-01
7.602919936180114746e-01 8.647044897079467773e-01 1.081063389778137207e+00 5.342938899993896484e-01
7.665897607803344727e-01 8.584231138229370117e-01 1.073083043098449707e+00 5.230762958526611328e-01
7.728743553161621094e-01 8.456208705902099609e-01 1.057707548141479492e+00 5.167365670204162598e-01
7.791499495506286621e-01 8.405135869979858398e-01 1.051233530044555664e+00 4.982961118221282959e-01
7.854521274566650391e-01 8.327547311782836914e-01 1.040185093879699707e+00 4.970951974391937256e-01
7.917414903640747070e-01 8.294940590858459473e-01 1.034923791885375977e+00 4.868907928466796875e-01
7.979945540428161621e-01 8.191911578178405762e-01 1.026900887489318848e+00 4.720195829868316650e-01
8.042516112327575684e-01 8.127229213714599609e-01 1.016540884971618652e+00 4.769714772701263428e-01
