# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 10
8.018244989216327667e-03 5.080812454223632812e+01 6.868412780761718750e+01 8.581584167480468750e+01
1.401655934751033783e-02 5.755607604980468750e+01 7.841011810302734375e+01 9.426892852783203125e+01
1.969251595437526703e-02 5.949314498901367188e+01 8.151970672607421875e+01 9.826182556152343750e+01
2.551339380443096161e-02 5.236420440673828125e+01 7.283138275146484375e+01 8.572547912597656250e+01
3.202908113598823547e-02 4.832703399658203125e+01 6.754055786132812500e+01 7.964788055419921875e+01
3.846523538231849670e-02 3.536911010742187500e+01 4.928987503051757812e+01 5.786904144287109375e+01
4.443310573697090149e-02 3.012277221679687500e+01 4.302390670776367188e+01 4.997239685058593750e+01
5.042308941483497620e-02 2.754779815673828125e+01 3.826198577880859375e+01 4.470758056640625000e+01
5.690929666161537170e-02 2.759678840637207031e+01 3.876569366455078125e+01 4.526274871826171875e+01
6.341847032308578491e-02 2.563988113403320312e+01 3.579140472412109375e+01 4.140071868896484375e+01
6.949992477893829346e-02 2.205044174194335938e+01 3.124480438232421875e+01 3.589386749267578125e+01
7.558133453130722046e-02 2.023739242553710938e+01 2.802967643737792969e+01 3.223073577880859375e+01
8.196274191141128540e-02 1.871820449829101562e+01 2.609631156921386719e+01 3.007620620727539062e+01
8.830232173204421997e-02 1.671345138549804688e+01 2.342798995971679688e+01 2.699460220336914062e+01
9.435217082500457764e-02 1.491912078857421875e+01 2.086253166198730469e+01 2.409289741516113281e+01
1.005600690841674805e-01 1.255736827850341797e+01 1.759362983703613281e+01 2.034199333190917969e+01
1.070138886570930481e-01 1.218071460723876953e+01 1.708858299255371094e+01 1.961227416992187500e+01
1.134273484349250793e-01 1.079751300811767578e+01 1.518562030792236328e+01 1.741478347778320312e+01
1.196089535951614380e-01 1.016223812103271484e+01 1.426299381256103516e+01 1.624753379821777344e+01
1.257804334163665771e-01 1.006404876708984375e+01 1.408537960052490234e+01 1.601417541503906250e+01
1.321490257978439331e-01 9.613033294677734375e+00 1.351887416839599609e+01 1.517220020294189453e+01
1.384563297033309937e-01 8.971560478210449219e+00 1.261233139038085938e+01 1.412885570526123047e+01
1.446497291326522827e-01 8.262922286987304688e+00 1.156566905975341797e+01 1.304070281982421875e+01
1.508535146713256836e-01 7.416717052459716797e+00 1.033109951019287109e+01 1.157870388031005859e+01
1.571729034185409546e-01 6.934929847717285156e+00 9.654196739196777344e+00 1.076433467864990234e+01
1.635417938232421875e-01 6.450222969055175781e+00 8.929828643798828125e+00 9.943898200988769531e+00
1.698256134986877441e-01 6.276484966278076172e+00 8.682525634765625000e+00 9.658641815185546875e+00
1.761013567447662354e-01 6.028919696807861328e+00 8.406517028808593750e+00 9.248616218566894531e+00
1.823998540639877319e-01 5.623394966125488281e+00 7.799981117248535156e+00 8.564952850341796875e+00
1.886507123708724976e-01 5.408168792724609375e+00 7.564380168914794922e+00 8.262782096862792969e+00
1.949081569910049438e-01 5.333973407745361328e+00 7.337610244750976562e+00 7.961048126220703125e+00
2.011425346136093140e-01 4.963475227355957031e+00 6.864799976348876953e+00 7.384846687316894531e+00
2.073954045772552490e-01 4.786627769470214844e+00 6.590127468109130859e+00 7.092280387878417969e+00
2.137389332056045532e-01 4.537071228027343750e+00 6.308999538421630859e+00 6.723502159118652344e+00
2.200330942869186401e-01 4.382758140563964844e+00 6.018363952636718750e+00 6.383810997009277344e+00
2.262930423021316528e-01 4.129365444183349609e+00 5.714963912963867188e+00 6.053759098052978516e+00
2.325985133647918701e-01 3.932643651962280273e+00 5.406443119049072266e+00 5.717752933502197266e+00
2.388891130685806274e-01 3.824363708496093750e+00 5.215134620666503906e+00 5.512381076812744141e+00
2.451218813657760620e-01 3.729520559310913086e+00 5.115269184112548828e+00 5.341964244842529297e+00
2.513737380504608154e-01 3.583650827407836914e+00 4.899905204772949219e+00 5.039125919342041016e+00
2.577070593833923340e-01 3.459597349166870117e+00 4.723535060882568359e+00 4.821434497833251953e+00
2.640204429626464844e-01 3.317297458648681641e+00 4.533206939697265625e+00 4.625717639923095703e+00
2.702898085117340088e-01 3.209709167480468750e+00 4.353444576263427734e+00 4.404078960418701172e+00
2.765615284442901611e-01 3.128355979919433594e+00 4.256406784057617188e+00 4.281407833099365234e+00
2.828698754310607910e-01 2.977816104888916016e+00 4.067108154296875000e+00 4.081151008605957031e+00
2.891486585140228271e-01 2.927080392837524414e+00 3.945068120956420898e+00 3.922429561614990234e+00
2.953523397445678711e-01 2.823177099227905273e+00 3.851362228393554688e+00 3.786876678466796875e+00
