# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 24
8.018244989216327667e-03 1.856782531738281250e+01 3.428123474121093750e+01 3.826291275024414062e+01
1.401655934751033783e-02 3.113957977294921875e+01 6.028040313720703125e+01 6.829656982421875000e+01
1.969251595437526703e-02 3.087528800964355469e+01 5.843888092041015625e+01 6.680270385742187500e+01
2.551339380443096161e-02 3.657982254028320312e+01 6.903076934814453125e+01 7.969858551025390625e+01
3.202908113598823547e-02 2.793281555175781250e+01 5.364511108398437500e+01 6.166581726074218750e+01
3.846523538231849670e-02 2.274110984802246094e+01 4.300273895263671875e+01 4.955221176147460938e+01
4.443310573697090149e-02 1.995372009277343750e+01 3.790372467041015625e+01 4.332835006713867188e+01
5.042308941483497620e-02 1.682170677185058594e+01 3.230106353759765625e+01 3.662638854980468750e+01
5.690929666161537170e-02 1.670285987854003906e+01 3.180037498474121094e+01 3.663396835327148438e+01
6.341847032308578491e-02 1.476809406280517578e+01 2.821104812622070312e+01 3.211607742309570312e+01
6.949992477893829346e-02 1.323737144470214844e+01 2.556357955932617188e+01 2.903061294555664062e+01
7.558133453130722046e-02 1.270205879211425781e+01 2.443341445922851562e+01 2.777300262451171875e+01
8.196274191141128540e-02 1.127244663238525391e+01 2.160772132873535156e+01 2.456908798217773438e+01
8.830232173204421997e-02 1.030075550079345703e+01 1.961189842224121094e+01 2.220774269104003906e+01
9.435217082500457764e-02 8.844373703002929688e+00 1.701668930053710938e+01 1.943353271484375000e+01
1.005600690841674805e-01 7.994536876678466797e+00 1.537174797058105469e+01 1.746667289733886719e+01
1.070138886570930481e-01 7.318312644958496094e+00 1.404571056365966797e+01 1.582644653320312500e+01
1.134273484349250793e-01 6.612171173095703125e+00 1.280910968780517578e+01 1.441302108764648438e+01
1.196089535951614380e-01 6.608237743377685547e+00 1.274083805084228516e+01 1.421880531311035156e+01
1.257804334163665771e-01 6.317869186401367188e+00 1.233433628082275391e+01 1.388003730773925781e+01
1.321490257978439331e-01 5.790482044219970703e+00 1.128497505187988281e+01 1.256667709350585938e+01
1.384563297033309937e-01 5.255148887634277344e+00 1.022566413879394531e+01 1.135201454162597656e+01
1.446497291326522827e-01 5.087749481201171875e+00 9.971764564514160156e+00 1.103543758392333984e+01
1.508535146713256836e-01 4.858267307281494141e+00 9.571969985961914062e+00 1.055227184295654297e+01
1.571729034185409546e-01 4.328473091125488281e+00 8.496150970458984375e+00 9.420413017272949219e+00
1.635417938232421875e-01 4.052560329437255859e+00 8.047287940979003906e+00 8.844934463500976562e+00
1.698256134986877441e-01 3.831785202026367188e+00 7.504172325134277344e+00 8.281710624694824219e+00
1.761013567447662354e-01 3.534337043762207031e+00 6.995172977447509766e+00 7.644638538360595703e+00
1.823998540639877319e-01 3.398091316223144531e+00 6.725610256195068359e+00 7.345868587493896484e+00
1.886507123708724976e-01 3.285811424255371094e+00 6.550599575042724609e+00 7.139163494110107422e+00
1.949081569910049438e-01 3.172399997711181641e+00 6.316828727722167969e+00 6.831735134124755859e+00
2.011425346136093140e-01 3.079399108886718750e+00 6.128734588623046875e+00 6.568998336791992188e+00
2.073954045772552490e-01 2.897879600524902344e+00 5.771319866180419922e+00 6.173029899597167969e+00
2.137389332056045532e-01 2.700250625610351562e+00 5.382577419281005859e+00 5.707513332366943359e+00
2.200330942869186401e-01 2.592622280120849609e+00 5.200895309448242188e+00 5.549302577972412109e+00
2.262930423021316528e-01 2.411731958389282227e+00 4.846819877624511719e+00 5.146400451660156250e+00
2.325985133647918701e-01 2.357379198074340820e+00 4.736300945281982422e+00 5.000423431396484375e+00
2.388891130685806274e-01 2.277608394622802734e+00 4.565260410308837891e+00 4.815864562988281250e+00
2.451218813657760620e-01 2.182780027389526367e+00 4.383543014526367188e+00 4.571338653564453125e+00
2.513737380504608154e-01 2.143106460571289062e+00 4.310929298400878906e+00 4.526068210601806641e+00
2.577070593833923340e-01 2.046199560165405273e+00 4.135490894317626953e+00 4.284828662872314453e+00
2.640204429626464844e-01 1.950044393539428711e+00 3.923217058181762695e+00 4.049682140350341797e+00
2.702898085117340088e-01 1.905973434448242188e+00 3.862758874893188477e+00 3.965409517288208008e+00
2.765615284442901611e-01 1.805054426193237305e+00 3.652566909790039062e+00 3.727702140808105469e+00
2.828698754310607910e-01 1.755020141601562500e+00 3.544698715209960938e+00 3.587658882141113281e+00
2.891486585140228271e-01 1.675981760025024414e+00 3.412108182907104492e+00 3.453200340270996094e+00
2.953523397445678711e-01 1.631052374839782715e+00 3.314329624176025391e+00 3.349598407745361328e+00
3.016075491905212402e-01 1.565000891685485840e+00 3.202994108200073242e+00 3.196707248687744141e+00
3.079382479190826416e-01 1.549545884132385254e+00 3.171217203140258789e+00 3.140098333358764648e+00
3.142760396003723145e-01 1.488654017448425293e+00 3.020696401596069336e+00 2.992422103881835938e+00
3.205462992191314697e-01 1.454583883285522461e+00 2.963723182678222656e+00 2.905726432800292969e+00
3.268128037452697754e-01 1.399458408355712891e+00 2.866634130477905273e+00 2.806358814239501953e+00
3.331238031387329102e-01 1.358426213264465332e+00 2.807100057601928711e+00 2.705087423324584961e+00
3.394046723842620850e-01 1.320407390594482422e+00 2.717379570007324219e+00 2.608526945114135742e+00
3.456391692161560059e-01 1.286952853202819824e+00 2.651567459106445312e+00 2.548699378967285156e+00
3.518808186054229736e-01 1.241984128952026367e+00 2.553746700286865234e+00 2.422532081604003906e+00
3.582032322883605957e-01 1.221116304397583008e+00 2.513754606246948242e+00 2.371766090393066406e+00
3.645117878913879395e-01 1.191476464271545410e+00 2.465609073638916016e+00 2.318871259689331055e+00
