# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 31
8.018244989216327667e-03 2.730095291137695312e+01 5.159627151489257812e+01 5.950127029418945312e+01
1.401655934751033783e-02 2.477451896667480469e+01 4.729281997680664062e+01 5.635699844360351562e+01
1.969251595437526703e-02 3.997073364257812500e+01 7.566020965576171875e+01 9.065261077880859375e+01
2.551339380443096161e-02 3.214813995361328125e+01 6.133142089843750000e+01 6.984176635742187500e+01
3.202908113598823547e-02 2.500659561157226562e+01 4.731192016601562500e+01 5.469094848632812500e+01
3.846523538231849670e-02 2.194482040405273438e+01 4.187171936035156250e+01 4.801462554931640625e+01
4.443310573697090149e-02 2.271958923339843750e+01 4.317090988159179688e+01 4.942526626586914062e+01
5.042308941483497620e-02 1.799990272521972656e+01 3.440063095092773438e+01 3.929346847534179688e+01
5.690929666161537170e-02 1.714292526245117188e+01 3.283797836303710938e+01 3.763468551635742188e+01
6.341847032308578491e-02 1.529928779602050781e+01 2.905455207824707031e+01 3.307435607910156250e+01
6.949992477893829346e-02 1.435199165344238281e+01 2.715373229980468750e+01 3.101135826110839844e+01
7.558133453130722046e-02 1.253193378448486328e+01 2.414662742614746094e+01 2.726143074035644531e+01
8.196274191141128540e-02 1.203607082366943359e+01 2.299442291259765625e+01 2.625868415832519531e+01
8.830232173204421997e-02 1.054255962371826172e+01 2.047296905517578125e+01 2.320515823364257812e+01
9.435217082500457764e-02 9.060080528259277344e+00 1.742531967163085938e+01 1.978765487670898438e+01
1.005600690841674805e-01 7.990276813507080078e+00 1.541641235351562500e+01 1.746045303344726562e+01
1.070138886570930481e-01 7.088740825653076172e+00 1.389109134674072266e+01 1.582796192169189453e+01
1.134273484349250793e-01 6.818884849548339844e+00 1.321994590759277344e+01 1.487289810180664062e+01
1.196089535951614380e-01 6.507783889770507812e+00 1.268274307250976562e+01 1.424150371551513672e+01
1.257804334163665771e-01 6.269739627838134766e+00 1.218180561065673828e+01 1.364210796356201172e+01
1.321490257978439331e-01 5.787117481231689453e+00 1.123025512695312500e+01 1.249813079833984375e+01
1.384563297033309937e-01 5.631470680236816406e+00 1.099173164367675781e+01 1.218154525756835938e+01
1.446497291326522827e-01 5.033097267150878906e+00 9.824233055114746094e+00 1.086052322387695312e+01
1.508535146713256836e-01 4.768829345703125000e+00 9.267315864562988281e+00 1.027469348907470703e+01
1.571729034185409546e-01 4.263478279113769531e+00 8.396396636962890625e+00 9.234296798706054688e+00
1.635417938232421875e-01 3.997097969055175781e+00 7.855464458465576172e+00 8.704014778137207031e+00
1.698256134986877441e-01 3.867343902587890625e+00 7.687172889709472656e+00 8.441007614135742188e+00
