# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 25
8.018244989216327667e-03 4.078729629516601562e+01 8.229847717285156250e+01 9.846141052246093750e+01
1.401655934751033783e-02 3.292915725708007812e+01 6.466527557373046875e+01 7.385587310791015625e+01
1.969251595437526703e-02 2.844453811645507812e+01 5.690251922607421875e+01 6.389716720581054688e+01
2.551339380443096161e-02 2.810032463073730469e+01 5.527120971679687500e+01 6.439040374755859375e+01
3.202908113598823547e-02 2.581591606140136719e+01 5.159407424926757812e+01 5.817519760131835938e+01
3.846523538231849670e-02 2.113698768615722656e+01 4.237993621826171875e+01 4.819443893432617188e+01
4.443310573697090149e-02 1.913210105895996094e+01 3.872988891601562500e+01 4.428328704833984375e+01
5.042308941483497620e-02 1.614606475830078125e+01 3.278990554809570312e+01 3.711089324951171875e+01
5.690929666161537170e-02 1.525191593170166016e+01 3.077675056457519531e+01 3.500829315185546875e+01
6.341847032308578491e-02 1.469255256652832031e+01 2.958807563781738281e+01 3.357367706298828125e+01
6.949992477893829346e-02 1.351815700531005859e+01 2.725694656372070312e+01 3.110783386230468750e+01
7.558133453130722046e-02 1.165145778656005859e+01 2.336225509643554688e+01 2.644490051269531250e+01
8.196274191141128540e-02 1.037808799743652344e+01 2.110471916198730469e+01 2.379339218139648438e+01
8.830232173204421997e-02 9.494881629943847656e+00 1.919042396545410156e+01 2.148501396179199219e+01
9.435217082500457764e-02 8.613593101501464844e+00 1.755700492858886719e+01 1.974917602539062500e+01
1.005600690841674805e-01 7.693311691284179688e+00 1.566419219970703125e+01 1.762132644653320312e+01
1.070138886570930481e-01 7.023087024688720703e+00 1.428966331481933594e+01 1.601883697509765625e+01
1.134273484349250793e-01 6.306714534759521484e+00 1.288312816619873047e+01 1.441724681854248047e+01
1.196089535951614380e-01 6.398328304290771484e+00 1.313052654266357422e+01 1.469553756713867188e+01
1.257804334163665771e-01 6.002784252166748047e+00 1.240616893768310547e+01 1.377214431762695312e+01
1.321490257978439331e-01 5.475650310516357422e+00 1.128664970397949219e+01 1.256619930267333984e+01
1.384563297033309937e-01 5.131186485290527344e+00 1.064757251739501953e+01 1.182997703552246094e+01
1.446497291326522827e-01 4.843245506286621094e+00 9.978477478027343750e+00 1.101622200012207031e+01
1.508535146713256836e-01 4.380733489990234375e+00 9.040818214416503906e+00 9.866647720336914062e+00
1.571729034185409546e-01 3.987591266632080078e+00 8.384451866149902344e+00 9.244544982910156250e+00
