# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 32
8.018244989216327667e-03 3.046053886413574219e+01 5.904707717895507812e+01 6.385130310058593750e+01
1.401655934751033783e-02 3.500932312011718750e+01 6.961282348632812500e+01 8.008431243896484375e+01
1.969251595437526703e-02 4.444450378417968750e+01 8.704850006103515625e+01 9.869612121582031250e+01
2.551339380443096161e-02 3.471118164062500000e+01 6.921473693847656250e+01 8.072728729248046875e+01
3.202908113598823547e-02 2.317834854125976562e+01 4.619020080566406250e+01 5.301470565795898438e+01
3.846523538231849670e-02 2.279317855834960938e+01 4.548420333862304688e+01 5.225659561157226562e+01
4.443310573697090149e-02 1.887365531921386719e+01 3.783645629882812500e+01 4.347399139404296875e+01
5.042308941483497620e-02 1.677356529235839844e+01 3.369129943847656250e+01 3.823642349243164062e+01
5.690929666161537170e-02 1.609184455871582031e+01 3.212567138671875000e+01 3.679072570800781250e+01
6.341847032308578491e-02 1.426900291442871094e+01 2.871582031250000000e+01 3.290008544921875000e+01
6.949992477893829346e-02 1.292486667633056641e+01 2.602546310424804688e+01 2.961948966979980469e+01
7.558133453130722046e-02 1.232314491271972656e+01 2.485202026367187500e+01 2.822681236267089844e+01
8.196274191141128540e-02 1.059800052642822266e+01 2.144415664672851562e+01 2.434283447265625000e+01
8.830232173204421997e-02 9.610753059387207031e+00 1.950147247314453125e+01 2.209391784667968750e+01
9.435217082500457764e-02 8.400872230529785156e+00 1.702687072753906250e+01 1.900709915161132812e+01
1.005600690841674805e-01 7.465363979339599609e+00 1.516960525512695312e+01 1.713063812255859375e+01
1.070138886570930481e-01 6.883197307586669922e+00 1.413597011566162109e+01 1.588229942321777344e+01
1.134273484349250793e-01 6.258911132812500000e+00 1.277248001098632812e+01 1.437613868713378906e+01
1.196089535951614380e-01 5.952109336853027344e+00 1.215073299407958984e+01 1.361695098876953125e+01
1.257804334163665771e-01 5.990436077117919922e+00 1.228096580505371094e+01 1.357986068725585938e+01
1.321490257978439331e-01 5.427272796630859375e+00 1.111544609069824219e+01 1.229582881927490234e+01
1.384563297033309937e-01 5.288978099822998047e+00 1.088209533691406250e+01 1.198384761810302734e+01
1.446497291326522827e-01 4.884608268737792969e+00 1.011467838287353516e+01 1.111647796630859375e+01
1.508535146713256836e-01 4.294867515563964844e+00 8.926369667053222656e+00 9.883158683776855469e+00
1.571729034185409546e-01 4.028637409210205078e+00 8.345940589904785156e+00 9.244217872619628906e+00
1.635417938232421875e-01 3.827675342559814453e+00 7.951601982116699219e+00 8.739575386047363281e+00
1.698256134986877441e-01 3.431246519088745117e+00 7.156796455383300781e+00 7.823726654052734375e+00
1.761013567447662354e-01 3.433458328247070312e+00 7.165520668029785156e+00 7.785579681396484375e+00
1.823998540639877319e-01 3.157765388488769531e+00 6.606151103973388672e+00 7.164319992065429688e+00
