# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 24
8.018244989216327667e-03 1.827378082275390625e+01 3.465536117553710938e+01 3.858069992065429688e+01
1.401655934751033783e-02 3.041646194458007812e+01 6.218728637695312500e+01 6.999658966064453125e+01
1.969251595437526703e-02 2.997357749938964844e+01 5.994162750244140625e+01 6.801746368408203125e+01
2.551339380443096161e-02 3.528740692138671875e+01 6.997248077392578125e+01 8.022018432617187500e+01
3.202908113598823547e-02 2.679881858825683594e+01 5.383151245117187500e+01 6.148602676391601562e+01
3.846523538231849670e-02 2.172743225097656250e+01 4.340661239624023438e+01 4.962400817871093750e+01
4.443310573697090149e-02 1.902674674987792969e+01 3.796302795410156250e+01 4.311378479003906250e+01
5.042308941483497620e-02 1.601856994628906250e+01 3.239127731323242188e+01 3.649147415161132812e+01
5.690929666161537170e-02 1.589508438110351562e+01 3.186068153381347656e+01 3.643870544433593750e+01
6.341847032308578491e-02 1.404961395263671875e+01 2.814870071411132812e+01 3.185297203063964844e+01
6.949992477893829346e-02 1.257978916168212891e+01 2.561337661743164062e+01 2.890694808959960938e+01
7.558133453130722046e-02 1.205486392974853516e+01 2.438309097290039062e+01 2.755652427673339844e+01
8.196274191141128540e-02 1.067263126373291016e+01 2.150296592712402344e+01 2.430358505249023438e+01
8.830232173204421997e-02 9.733408927917480469e+00 1.961282730102539062e+01 2.206428146362304688e+01
9.435217082500457764e-02 8.340566635131835938e+00 1.697552680969238281e+01 1.925729751586914062e+01
1.005600690841674805e-01 7.532824516296386719e+00 1.522963047027587891e+01 1.720495986938476562e+01
1.070138886570930481e-01 6.898214817047119141e+00 1.400545597076416016e+01 1.569146537780761719e+01
1.134273484349250793e-01 6.234493732452392578e+00 1.270109939575195312e+01 1.422648525238037109e+01
1.196089535951614380e-01 6.237034797668457031e+00 1.267953014373779297e+01 1.407249546051025391e+01
1.257804334163665771e-01 5.960684776306152344e+00 1.224038124084472656e+01 1.371038627624511719e+01
1.321490257978439331e-01 5.460490703582763672e+00 1.120517063140869141e+01 1.241596984863281250e+01
1.384563297033309937e-01 4.949213027954101562e+00 1.016920089721679688e+01 1.123296260833740234e+01
