# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 9
8.018244989216327667e-03 4.239797973632812500e+01 8.644969940185546875e+01 1.007553710937500000e+02
1.401655934751033783e-02 2.864347076416015625e+01 5.599609375000000000e+01 6.357691955566406250e+01
1.969251595437526703e-02 2.720998191833496094e+01 5.430172729492187500e+01 5.978664398193359375e+01
2.551339380443096161e-02 3.150865745544433594e+01 6.333311843872070312e+01 7.305466461181640625e+01
3.202908113598823547e-02 2.602433967590332031e+01 5.186991119384765625e+01 5.827679824829101562e+01
3.846523538231849670e-02 2.109102821350097656e+01 4.211676406860351562e+01 4.846493530273437500e+01
4.443310573697090149e-02 1.927119445800781250e+01 3.890459442138671875e+01 4.429411315917968750e+01
5.042308941483497620e-02 1.789165115356445312e+01 3.624057006835937500e+01 4.073890304565429688e+01
5.690929666161537170e-02 1.550184059143066406e+01 3.120082092285156250e+01 3.558732604980468750e+01
6.341847032308578491e-02 1.279563522338867188e+01 2.586527824401855469e+01 2.959429550170898438e+01
6.949992477893829346e-02 1.379858016967773438e+01 2.796473312377929688e+01 3.169427490234375000e+01
7.558133453130722046e-02 1.254961490631103516e+01 2.541225242614746094e+01 2.860124015808105469e+01
8.196274191141128540e-02 1.114397335052490234e+01 2.253088760375976562e+01 2.542268753051757812e+01
8.830232173204421997e-02 9.543581008911132812e+00 1.945648002624511719e+01 2.206775283813476562e+01
9.435217082500457764e-02 8.431152343750000000e+00 1.728271102905273438e+01 1.949700736999511719e+01
1.005600690841674805e-01 7.427146434783935547e+00 1.505816650390625000e+01 1.686560630798339844e+01
1.070138886570930481e-01 6.824628353118896484e+00 1.393752384185791016e+01 1.567784023284912109e+01
1.134273484349250793e-01 6.389077186584472656e+00 1.314075183868408203e+01 1.468949699401855469e+01
1.196089535951614380e-01 5.835445880889892578e+00 1.212962627410888672e+01 1.348454380035400391e+01
1.257804334163665771e-01 5.677678108215332031e+00 1.163119888305664062e+01 1.291344833374023438e+01
1.321490257978439331e-01 5.559334278106689453e+00 1.142082309722900391e+01 1.252379512786865234e+01
1.384563297033309937e-01 5.082902908325195312e+00 1.054280376434326172e+01 1.164954566955566406e+01
1.446497291326522827e-01 4.894642829895019531e+00 1.002537536621093750e+01 1.100692081451416016e+01
1.508535146713256836e-01 4.486246109008789062e+00 9.230723381042480469e+00 1.015541934967041016e+01
1.571729034185409546e-01 4.037277221679687500e+00 8.333676338195800781e+00 9.169989585876464844e+00
1.635417938232421875e-01 3.762316226959228516e+00 7.890461444854736328e+00 8.668701171875000000e+00
1.698256134986877441e-01 3.574648618698120117e+00 7.439210414886474609e+00 8.155271530151367188e+00
1.761013567447662354e-01 3.388904571533203125e+00 7.061019897460937500e+00 7.677836894989013672e+00
1.823998540639877319e-01 3.184129953384399414e+00 6.645915508270263672e+00 7.204546451568603516e+00
1.886507123708724976e-01 3.155632019042968750e+00 6.600300312042236328e+00 7.092323780059814453e+00
1.949081569910049438e-01 3.028137683868408203e+00 6.369815349578857422e+00 6.831265926361083984e+00
2.011425346136093140e-01 2.796902894973754883e+00 5.841662406921386719e+00 6.243671894073486328e+00
2.073954045772552490e-01 2.714711904525756836e+00 5.693272590637207031e+00 6.108063220977783203e+00
2.137389332056045532e-01 2.590707302093505859e+00 5.475471019744873047e+00 5.828299045562744141e+00
2.200330942869186401e-01 2.451929807662963867e+00 5.166389942169189453e+00 5.489935398101806641e+00
2.262930423021316528e-01 2.351857662200927734e+00 4.955863952636718750e+00 5.212815761566162109e+00
2.325985133647918701e-01 2.225469827651977539e+00 4.741293430328369141e+00 4.991259098052978516e+00
2.388891130685806274e-01 2.134158849716186523e+00 4.539649963378906250e+00 4.747447490692138672e+00
2.451218813657760620e-01 2.023407697677612305e+00 4.297842979431152344e+00 4.487119197845458984e+00
2.513737380504608154e-01 1.946885466575622559e+00 4.171363830566406250e+00 4.328164100646972656e+00
2.577070593833923340e-01 1.880457639694213867e+00 4.023618698120117188e+00 4.167451858520507812e+00
2.640204429626464844e-01 1.785820722579956055e+00 3.815665006637573242e+00 3.890102386474609375e+00
2.702898085117340088e-01 1.739987611770629883e+00 3.744427442550659180e+00 3.792133569717407227e+00
2.765615284442901611e-01 1.703619480133056641e+00 3.651487112045288086e+00 3.691132783889770508e+00
2.828698754310607910e-01 1.611496329307556152e+00 3.490416526794433594e+00 3.529462814331054688e+00
2.891486585140228271e-01 1.563522219657897949e+00 3.374520778656005859e+00 3.382736444473266602e+00
2.953523397445678711e-01 1.507062077522277832e+00 3.281194686889648438e+00 3.277108907699584961e+00
3.016075491905212402e-01 1.487462401390075684e+00 3.234975576400756836e+00 3.199982643127441406e+00
3.079382479190826416e-01 1.416579961776733398e+00 3.066114664077758789e+00 3.012946367263793945e+00
3.142760396003723145e-01 1.388485431671142578e+00 3.021971225738525391e+00 2.976666688919067383e+00
3.205462992191314697e-01 1.350123882293701172e+00 2.935629844665527344e+00 2.853785991668701172e+00
3.268128037452697754e-01 1.302622556686401367e+00 2.836847066879272461e+00 2.742941379547119141e+00
3.331238031387329102e-01 1.265347361564636230e+00 2.750519275665283203e+00 2.625718355178833008e+00
3.394046723842620850e-01 1.232507467269897461e+00 2.693385839462280273e+00 2.563765048980712891e+00
3.456391692161560059e-01 1.190595507621765137e+00 2.609322547912597656e+00 2.470360040664672852e+00
3.518808186054229736e-01 1.153969049453735352e+00 2.525920629501342773e+00 2.384549617767333984e+00
3.582032322883605957e-01 1.124607324600219727e+00 2.462615013122558594e+00 2.308971881866455078e+00
3.645117878913879395e-01 1.090675115585327148e+00 2.400546312332153320e+00 2.239493608474731445e+00
3.707640767097473145e-01 1.054400444030761719e+00 2.333292484283447266e+00 2.151465654373168945e+00
3.770540952682495117e-01 1.043421626091003418e+00 2.312785863876342773e+00 2.123799085617065430e+00
3.833588361740112305e-01 1.001798510551452637e+00 2.216827869415283203e+00 2.022388935089111328e+00
3.896513879299163818e-01 9.910391569137573242e-01 2.194836616516113281e+00 1.984828472137451172e+00
3.958770036697387695e-01 9.783645868301391602e-01 2.165681362152099609e+00 1.947754621505737305e+00
4.021126329898834229e-01 9.510368704795837402e-01 2.103838682174682617e+00 1.862724304199218750e+00
4.084537327289581299e-01 9.144353866577148438e-01 2.042991399765014648e+00 1.803413510322570801e+00
4.147696197032928467e-01 8.966602087020874023e-01 2.003014326095581055e+00 1.758198499679565430e+00
4.210544228553771973e-01 8.820189237594604492e-01 1.975817203521728516e+00 1.713745474815368652e+00
4.273288547992706299e-01 8.694079518318176270e-01 1.950520753860473633e+00 1.680481433868408203e+00
4.336213767528533936e-01 8.456672430038452148e-01 1.895757436752319336e+00 1.620170712471008301e+00
4.399181902408599854e-01 8.334758281707763672e-01 1.871137499809265137e+00 1.586651802062988281e+00
4.461484551429748535e-01 8.051368594169616699e-01 1.809480905532836914e+00 1.511692047119140625e+00
4.524188637733459473e-01 7.898615598678588867e-01 1.777790188789367676e+00 1.479353904724121094e+00
4.587154984474182129e-01 7.702697515487670898e-01 1.741588830947875977e+00 1.438519358634948730e+00
4.650256633758544922e-01 7.578148841857910156e-01 1.713816881179809570e+00 1.418658494949340820e+00
4.713141322135925293e-01 7.381958961486816406e-01 1.674255847930908203e+00 1.362938523292541504e+00
4.775804579257965088e-01 7.299187779426574707e-01 1.654392838478088379e+00 1.333197951316833496e+00
4.838812351226806641e-01 7.196965217590332031e-01 1.631644368171691895e+00 1.306975603103637695e+00
4.901502430438995361e-01 7.063844799995422363e-01 1.607141256332397461e+00 1.271777033805847168e+00
4.963996410369873047e-01 6.890495419502258301e-01 1.567620396614074707e+00 1.243336796760559082e+00
5.026662349700927734e-01 6.708672046661376953e-01 1.526807904243469238e+00 1.198841571807861328e+00
5.089647173881530762e-01 6.663337945938110352e-01 1.516214251518249512e+00 1.176455616950988770e+00
5.152750611305236816e-01 6.497448682785034180e-01 1.483347892761230469e+00 1.134289860725402832e+00
5.215665102005004883e-01 6.423747539520263672e-01 1.469998359680175781e+00 1.125200271606445312e+00
5.278289914131164551e-01 6.349157094955444336e-01 1.462948441505432129e+00 1.105217695236206055e+00
5.341163873672485352e-01 6.210340261459350586e-01 1.421245336532592773e+00 1.063471555709838867e+00
5.404307842254638672e-01 6.095491647720336914e-01 1.407590985298156738e+00 1.038785338401794434e+00
5.466980934143066406e-01 6.009726524353027344e-01 1.388013482093811035e+00 1.022502541542053223e+00
5.529599189758300781e-01 5.931167006492614746e-01 1.366614818572998047e+00 9.983111023902893066e-01
5.592443943023681641e-01 5.833778381347656250e-01 1.342880845069885254e+00 9.683253765106201172e-01
