# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 8
8.018244989216327667e-03 3.483218765258789062e+01 6.655084228515625000e+01 8.044879150390625000e+01
1.401655934751033783e-02 4.146588134765625000e+01 8.168955993652343750e+01 9.500407409667968750e+01
1.969251595437526703e-02 2.992787933349609375e+01 5.967568969726562500e+01 6.904716491699218750e+01
2.551339380443096161e-02 2.860818290710449219e+01 5.664041519165039062e+01 6.420468139648437500e+01
3.202908113598823547e-02 2.689799690246582031e+01 5.415035629272460938e+01 6.233440017700195312e+01
3.846523538231849670e-02 2.140628814697265625e+01 4.317774200439453125e+01 4.954171371459960938e+01
4.443310573697090149e-02 1.907866859436035156e+01 3.818939590454101562e+01 4.365479278564453125e+01
5.042308941483497620e-02 1.615437698364257812e+01 3.238999938964843750e+01 3.717290878295898438e+01
5.690929666161537170e-02 1.535869693756103516e+01 3.073739051818847656e+01 3.484477615356445312e+01
6.341847032308578491e-02 1.425698757171630859e+01 2.890043258666992188e+01 3.253726196289062500e+01
6.949992477893829346e-02 1.420454311370849609e+01 2.868550300598144531e+01 3.234111785888671875e+01
7.558133453130722046e-02 1.260871028900146484e+01 2.539722633361816406e+01 2.868479537963867188e+01
8.196274191141128540e-02 1.113461589813232422e+01 2.270377731323242188e+01 2.566598320007324219e+01
8.830232173204421997e-02 9.393266677856445312e+00 1.908597946166992188e+01 2.148695945739746094e+01
9.435217082500457764e-02 8.539211273193359375e+00 1.742236137390136719e+01 1.967171669006347656e+01
1.005600690841674805e-01 7.495250701904296875e+00 1.512903690338134766e+01 1.700612068176269531e+01
1.070138886570930481e-01 6.998276233673095703e+00 1.432710647583007812e+01 1.606215286254882812e+01
1.134273484349250793e-01 6.398532867431640625e+00 1.308466720581054688e+01 1.459153175354003906e+01
1.196089535951614380e-01 6.294659614562988281e+00 1.297528171539306641e+01 1.447388648986816406e+01
1.257804334163665771e-01 5.886283874511718750e+00 1.203740787506103516e+01 1.339425468444824219e+01
1.321490257978439331e-01 5.389059543609619141e+00 1.109245491027832031e+01 1.227791309356689453e+01
1.384563297033309937e-01 5.137096881866455078e+00 1.049650287628173828e+01 1.162726402282714844e+01
1.446497291326522827e-01 4.775525093078613281e+00 9.877167701721191406e+00 1.088534832000732422e+01
1.508535146713256836e-01 4.428929328918457031e+00 9.163874626159667969e+00 1.008603477478027344e+01
1.571729034185409546e-01 4.041889667510986328e+00 8.423518180847167969e+00 9.235963821411132812e+00
1.635417938232421875e-01 3.753247737884521484e+00 7.793282508850097656e+00 8.510423660278320312e+00
1.698256134986877441e-01 3.545961856842041016e+00 7.446453094482421875e+00 8.123505592346191406e+00
1.761013567447662354e-01 3.443012475967407227e+00 7.155530929565429688e+00 7.767927169799804688e+00
1.823998540639877319e-01 3.264824390411376953e+00 6.801175594329833984e+00 7.383211612701416016e+00
1.886507123708724976e-01 3.146573543548583984e+00 6.616810321807861328e+00 7.112996101379394531e+00
1.949081569910049438e-01 2.950788021087646484e+00 6.208603382110595703e+00 6.655672550201416016e+00
2.011425346136093140e-01 2.830295085906982422e+00 5.957182884216308594e+00 6.352823734283447266e+00
2.073954045772552490e-01 2.734026193618774414e+00 5.769063472747802734e+00 6.122977733612060547e+00
2.137389332056045532e-01 2.538114786148071289e+00 5.358529567718505859e+00 5.704940795898437500e+00
2.200330942869186401e-01 2.426873445510864258e+00 5.125210762023925781e+00 5.398319721221923828e+00
2.262930423021316528e-01 2.311525821685791016e+00 4.889577388763427734e+00 5.180516719818115234e+00
2.325985133647918701e-01 2.211102724075317383e+00 4.676481723785400391e+00 4.901241302490234375e+00
2.388891130685806274e-01 2.073356866836547852e+00 4.373113155364990234e+00 4.581490516662597656e+00
2.451218813657760620e-01 2.010054349899291992e+00 4.287588119506835938e+00 4.481285572052001953e+00
2.513737380504608154e-01 1.995896935462951660e+00 4.282414436340332031e+00 4.404407501220703125e+00
