# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 34
8.018244989216327667e-03 3.298810958862304688e+01 6.357836914062500000e+01 7.263358306884765625e+01
1.401655934751033783e-02 4.282070541381835938e+01 8.095317077636718750e+01 9.413003540039062500e+01
1.969251595437526703e-02 2.917199897766113281e+01 5.740137863159179688e+01 6.541825103759765625e+01
2.551339380443096161e-02 3.039143562316894531e+01 5.795035552978515625e+01 6.681185150146484375e+01
3.202908113598823547e-02 2.752545356750488281e+01 5.293251800537109375e+01 6.126264953613281250e+01
3.846523538231849670e-02 2.477879905700683594e+01 4.681638717651367188e+01 5.381590652465820312e+01
4.443310573697090149e-02 2.046233558654785156e+01 3.834411621093750000e+01 4.425360107421875000e+01
5.042308941483497620e-02 1.742674827575683594e+01 3.332010650634765625e+01 3.835419082641601562e+01
5.690929666161537170e-02 1.566361045837402344e+01 3.013309669494628906e+01 3.440633392333984375e+01
6.341847032308578491e-02 1.478302383422851562e+01 2.855505752563476562e+01 3.276183319091796875e+01
6.949992477893829346e-02 1.381986427307128906e+01 2.642283439636230469e+01 3.028472328186035156e+01
7.558133453130722046e-02 1.281727886199951172e+01 2.481778717041015625e+01 2.809924507141113281e+01
8.196274191141128540e-02 1.174926376342773438e+01 2.264562416076660156e+01 2.582847213745117188e+01
8.830232173204421997e-02 9.932602882385253906e+00 1.908238983154296875e+01 2.147818946838378906e+01
9.435217082500457764e-02 9.005723953247070312e+00 1.747818374633789062e+01 1.979710006713867188e+01
1.005600690841674805e-01 7.994348526000976562e+00 1.548438835144042969e+01 1.750053405761718750e+01
1.070138886570930481e-01 7.357596397399902344e+00 1.437934780120849609e+01 1.624376869201660156e+01
1.134273484349250793e-01 6.766499996185302734e+00 1.316105461120605469e+01 1.486971950531005859e+01
1.196089535951614380e-01 6.709063529968261719e+00 1.308843708038330078e+01 1.467420768737792969e+01
1.257804334163665771e-01 6.209597110748291016e+00 1.217002964019775391e+01 1.349231910705566406e+01
1.321490257978439331e-01 5.872108459472656250e+00 1.142547321319580078e+01 1.279062557220458984e+01
1.384563297033309937e-01 5.542850494384765625e+00 1.080466747283935547e+01 1.199976539611816406e+01
1.446497291326522827e-01 4.998253822326660156e+00 9.776966094970703125e+00 1.079285144805908203e+01
1.508535146713256836e-01 4.819106101989746094e+00 9.379206657409667969e+00 1.036779785156250000e+01
1.571729034185409546e-01 4.268621921539306641e+00 8.340505599975585938e+00 9.215621948242187500e+00
1.635417938232421875e-01 4.060926437377929688e+00 8.065040588378906250e+00 8.853527069091796875e+00
1.698256134986877441e-01 3.828257083892822266e+00 7.506402015686035156e+00 8.150369644165039062e+00
1.761013567447662354e-01 3.576681375503540039e+00 7.047920703887939453e+00 7.630505561828613281e+00
1.823998540639877319e-01 3.511608839035034180e+00 6.909033298492431641e+00 7.542507648468017578e+00
1.886507123708724976e-01 3.327198028564453125e+00 6.556615829467773438e+00 7.143603324890136719e+00
1.949081569910049438e-01 3.123377084732055664e+00 6.214301109313964844e+00 6.708538532257080078e+00
2.011425346136093140e-01 3.064559698104858398e+00 6.077534198760986328e+00 6.508320331573486328e+00
2.073954045772552490e-01 2.925568580627441406e+00 5.836457729339599609e+00 6.223707199096679688e+00
2.137389332056045532e-01 2.748846530914306641e+00 5.489273548126220703e+00 5.844456672668457031e+00
2.200330942869186401e-01 2.637179851531982422e+00 5.241327762603759766e+00 5.557358264923095703e+00
2.262930423021316528e-01 2.482885599136352539e+00 4.956638336181640625e+00 5.223504066467285156e+00
2.325985133647918701e-01 2.352894306182861328e+00 4.719744682312011719e+00 4.962186813354492188e+00
2.388891130685806274e-01 2.279314994812011719e+00 4.559571266174316406e+00 4.765022754669189453e+00
2.451218813657760620e-01 2.175560474395751953e+00 4.341752529144287109e+00 4.496883869171142578e+00
2.513737380504608154e-01 2.082792043685913086e+00 4.181994915008544922e+00 4.283310413360595703e+00
2.577070593833923340e-01 2.035309553146362305e+00 4.117805004119873047e+00 4.233848571777343750e+00
2.640204429626464844e-01 1.998291134834289551e+00 4.034870624542236328e+00 4.125382900238037109e+00
2.702898085117340088e-01 1.903361439704895020e+00 3.839668273925781250e+00 3.912439823150634766e+00
2.765615284442901611e-01 1.845820426940917969e+00 3.737706184387207031e+00 3.774856567382812500e+00
2.828698754310607910e-01 1.758220195770263672e+00 3.600047111511230469e+00 3.601867914199829102e+00
