# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 37
8.018244989216327667e-03 3.439742279052734375e+01 6.780322265625000000e+01 7.924797058105468750e+01
1.401655934751033783e-02 3.258095169067382812e+01 6.519837188720703125e+01 7.348110198974609375e+01
1.969251595437526703e-02 3.790000152587890625e+01 7.573297119140625000e+01 8.773810577392578125e+01
2.551339380443096161e-02 3.216479492187500000e+01 6.435772705078125000e+01 7.456525421142578125e+01
3.202908113598823547e-02 2.618145179748535156e+01 5.218898010253906250e+01 5.887362289428710938e+01
3.846523538231849670e-02 2.332036590576171875e+01 4.639913177490234375e+01 5.273214721679687500e+01
4.443310573697090149e-02 1.967503166198730469e+01 3.884218978881835938e+01 4.447845077514648438e+01
5.042308941483497620e-02 1.594683933258056641e+01 3.208918762207031250e+01 3.638066482543945312e+01
5.690929666161537170e-02 1.574299335479736328e+01 3.163558959960937500e+01 3.596730804443359375e+01
6.341847032308578491e-02 1.412980556488037109e+01 2.847012901306152344e+01 3.234407043457031250e+01
6.949992477893829346e-02 1.291685104370117188e+01 2.610026359558105469e+01 2.987130737304687500e+01
7.558133453130722046e-02 1.206410217285156250e+01 2.431129074096679688e+01 2.750464820861816406e+01
8.196274191141128540e-02 1.077004718780517578e+01 2.182791709899902344e+01 2.460910034179687500e+01
8.830232173204421997e-02 9.148264884948730469e+00 1.858144950866699219e+01 2.092689895629882812e+01
9.435217082500457764e-02 8.467583656311035156e+00 1.723532295227050781e+01 1.940278053283691406e+01
1.005600690841674805e-01 7.935220718383789062e+00 1.601177215576171875e+01 1.793757629394531250e+01
1.070138886570930481e-01 6.988151073455810547e+00 1.430127143859863281e+01 1.605791854858398438e+01
1.134273484349250793e-01 6.444037914276123047e+00 1.323162174224853516e+01 1.480534553527832031e+01
1.196089535951614380e-01 6.177439689636230469e+00 1.264512252807617188e+01 1.407550811767578125e+01
1.257804334163665771e-01 5.762941837310791016e+00 1.176932907104492188e+01 1.307632064819335938e+01
1.321490257978439331e-01 5.668138027191162109e+00 1.163802719116210938e+01 1.292247962951660156e+01
1.384563297033309937e-01 5.209458827972412109e+00 1.074416446685791016e+01 1.190275096893310547e+01
1.446497291326522827e-01 4.798362731933593750e+00 9.926957130432128906e+00 1.094685077667236328e+01
1.508535146713256836e-01 4.197462558746337891e+00 8.720754623413085938e+00 9.583666801452636719e+00
