# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 25
8.018244989216327667e-03 4.131765365600585938e+01 7.871208190917968750e+01 9.516444396972656250e+01
1.401655934751033783e-02 3.369336700439453125e+01 6.256964111328125000e+01 7.200654602050781250e+01
1.969251595437526703e-02 2.931979179382324219e+01 5.621504211425781250e+01 6.346520996093750000e+01
2.551339380443096161e-02 2.914149475097656250e+01 5.491729354858398438e+01 6.441672515869140625e+01
3.202908113598823547e-02 2.690554618835449219e+01 5.106023788452148438e+01 5.794840240478515625e+01
3.846523538231849670e-02 2.211723136901855469e+01 4.213656616210937500e+01 4.826311874389648438e+01
4.443310573697090149e-02 2.007903671264648438e+01 3.861808013916015625e+01 4.445882415771484375e+01
5.042308941483497620e-02 1.695850372314453125e+01 3.260948562622070312e+01 3.717687606811523438e+01
5.690929666161537170e-02 1.602666664123535156e+01 3.080159568786621094e+01 3.526299285888671875e+01
6.341847032308578491e-02 1.544381237030029297e+01 2.953704833984375000e+01 3.373352432250976562e+01
6.949992477893829346e-02 1.422582626342773438e+01 2.716745376586914062e+01 3.122673416137695312e+01
7.558133453130722046e-02 1.227518081665039062e+01 2.349350547790527344e+01 2.674919128417968750e+01
8.196274191141128540e-02 1.095891952514648438e+01 2.109391021728515625e+01 2.393436050415039062e+01
8.830232173204421997e-02 1.004900264739990234e+01 1.937784194946289062e+01 2.181072616577148438e+01
9.435217082500457764e-02 9.131653785705566406e+00 1.764435195922851562e+01 1.996711921691894531e+01
1.005600690841674805e-01 8.162001609802246094e+00 1.580725383758544922e+01 1.787537956237792969e+01
1.070138886570930481e-01 7.451046466827392578e+00 1.436739826202392578e+01 1.619536972045898438e+01
1.134273484349250793e-01 6.687285423278808594e+00 1.299493312835693359e+01 1.461610317230224609e+01
1.196089535951614380e-01 6.783158302307128906e+00 1.324179363250732422e+01 1.490024089813232422e+01
1.257804334163665771e-01 6.362045764923095703e+00 1.249137115478515625e+01 1.393039035797119141e+01
1.321490257978439331e-01 5.810829162597656250e+00 1.133741569519042969e+01 1.268871212005615234e+01
1.384563297033309937e-01 5.450947284698486328e+00 1.071805858612060547e+01 1.196246623992919922e+01
1.446497291326522827e-01 5.152168273925781250e+00 1.005287361145019531e+01 1.115100574493408203e+01
1.508535146713256836e-01 4.665922641754150391e+00 9.141131401062011719e+00 1.001505661010742188e+01
1.571729034185409546e-01 4.253592491149902344e+00 8.447928428649902344e+00 9.354822158813476562e+00
1.635417938232421875e-01 4.027704715728759766e+00 7.938806533813476562e+00 8.717931747436523438e+00
1.698256134986877441e-01 3.712929964065551758e+00 7.320501327514648438e+00 8.024348258972167969e+00
1.761013567447662354e-01 3.634902477264404297e+00 7.144998073577880859e+00 7.845169067382812500e+00
1.823998540639877319e-01 3.388233184814453125e+00 6.684798717498779297e+00 7.297218799591064453e+00
1.886507123708724976e-01 3.227917909622192383e+00 6.374895572662353516e+00 6.902474880218505859e+00
1.949081569910049438e-01 3.159321308135986328e+00 6.271932125091552734e+00 6.758613586425781250e+00
2.011425346136093140e-01 3.051207304000854492e+00 6.120662212371826172e+00 6.494772434234619141e+00
2.073954045772552490e-01 2.912312507629394531e+00 5.801155090332031250e+00 6.188273429870605469e+00
2.137389332056045532e-01 2.737770080566406250e+00 5.465669631958007812e+00 5.778298377990722656e+00
2.200330942869186401e-01 2.563315629959106445e+00 5.139235019683837891e+00 5.428771495819091797e+00
2.262930423021316528e-01 2.443691492080688477e+00 4.893955230712890625e+00 5.161047935485839844e+00
2.325985133647918701e-01 2.403644323348999023e+00 4.801550865173339844e+00 5.081213951110839844e+00
2.388891130685806274e-01 2.263301849365234375e+00 4.553974628448486328e+00 4.781589984893798828e+00
2.451218813657760620e-01 2.174631118774414062e+00 4.391808986663818359e+00 4.567022323608398438e+00
2.513737380504608154e-01 2.116663217544555664e+00 4.277143955230712891e+00 4.406979560852050781e+00
2.577070593833923340e-01 2.051931619644165039e+00 4.157645702362060547e+00 4.266055107116699219e+00
2.640204429626464844e-01 1.951663851737976074e+00 3.931474208831787109e+00 4.018404960632324219e+00
2.702898085117340088e-01 1.878694891929626465e+00 3.802841901779174805e+00 3.886695146560668945e+00
2.765615284442901611e-01 1.832449674606323242e+00 3.715284347534179688e+00 3.740145683288574219e+00
2.828698754310607910e-01 1.724066972732543945e+00 3.513616800308227539e+00 3.533097505569458008e+00
2.891486585140228271e-01 1.668840765953063965e+00 3.404410362243652344e+00 3.427939891815185547e+00
2.953523397445678711e-01 1.605885267257690430e+00 3.276165485382080078e+00 3.235636234283447266e+00
3.016075491905212402e-01 1.585775732994079590e+00 3.237212896347045898e+00 3.197002172470092773e+00
3.079382479190826416e-01 1.552394390106201172e+00 3.167209625244140625e+00 3.111101627349853516e+00
3.142760396003723145e-01 1.514651536941528320e+00 3.096602201461791992e+00 3.016229152679443359e+00
3.205462992191314697e-01 1.431589484214782715e+00 2.944641828536987305e+00 2.856630086898803711e+00
3.268128037452697754e-01 1.396082162857055664e+00 2.883308649063110352e+00 2.778236627578735352e+00
3.331238031387329102e-01 1.344689011573791504e+00 2.761403560638427734e+00 2.628590822219848633e+00
3.394046723842620850e-01 1.304648160934448242e+00 2.683439016342163086e+00 2.561645269393920898e+00
3.456391692161560059e-01 1.280684113502502441e+00 2.657207250595092773e+00 2.485620737075805664e+00
3.518808186054229736e-01 1.249795913696289062e+00 2.581961631774902344e+00 2.409716844558715820e+00
3.582032322883605957e-01 1.216031193733215332e+00 2.512894630432128906e+00 2.343513727188110352e+00
3.645117878913879395e-01 1.180159807205200195e+00 2.443405151367187500e+00 2.264365434646606445e+00
3.707640767097473145e-01 1.144345283508300781e+00 2.378595113754272461e+00 2.195491790771484375e+00
3.770540952682495117e-01 1.121760249137878418e+00 2.331302642822265625e+00 2.119149684906005859e+00
3.833588361740112305e-01 1.100618243217468262e+00 2.294644355773925781e+00 2.067274808883666992e+00
3.896513879299163818e-01 1.079637169837951660e+00 2.246845483779907227e+00 2.010868549346923828e+00
3.958770036697387695e-01 1.059818863868713379e+00 2.212345600128173828e+00 1.957377314567565918e+00
4.021126329898834229e-01 1.017108559608459473e+00 2.122817516326904297e+00 1.860590577125549316e+00
4.084537327289581299e-01 1.003101110458374023e+00 2.089488029479980469e+00 1.832520604133605957e+00
4.147696197032928467e-01 9.790949821472167969e-01 2.052166461944580078e+00 1.780085682868957520e+00
4.210544228553771973e-01 9.580632448196411133e-01 2.013221263885498047e+00 1.727501749992370605e+00
4.273288547992706299e-01 9.283956289291381836e-01 1.938569784164428711e+00 1.640009403228759766e+00
4.336213767528533936e-01 9.033813476562500000e-01 1.892963528633117676e+00 1.598185300827026367e+00
4.399181902408599854e-01 8.900166153907775879e-01 1.871731162071228027e+00 1.570372939109802246e+00
4.461484551429748535e-01 8.740703463554382324e-01 1.852935433387756348e+00 1.539547443389892578e+00
4.524188637733459473e-01 8.568949103355407715e-01 1.813622474670410156e+00 1.492770552635192871e+00
4.587154984474182129e-01 8.392896652221679688e-01 1.781693816184997559e+00 1.460091352462768555e+00
4.650256633758544922e-01 8.257603645324707031e-01 1.743535161018371582e+00 1.407359242439270020e+00
4.713141322135925293e-01 8.062672019004821777e-01 1.700692653656005859e+00 1.358595967292785645e+00
4.775804579257965088e-01 7.924296259880065918e-01 1.679622054100036621e+00 1.337432384490966797e+00
4.838812351226806641e-01 7.825418114662170410e-01 1.655957698822021484e+00 1.307383894920349121e+00
4.901502430438995361e-01 7.702098488807678223e-01 1.625334262847900391e+00 1.275538682937622070e+00
4.963996410369873047e-01 7.507534027099609375e-01 1.596161127090454102e+00 1.233572363853454590e+00
5.026662349700927734e-01 7.439380288124084473e-01 1.573278188705444336e+00 1.210133910179138184e+00
5.089647173881530762e-01 7.275252938270568848e-01 1.548857331275939941e+00 1.184155821800231934e+00
5.152750611305236816e-01 7.129011154174804688e-01 1.523968696594238281e+00 1.138328075408935547e+00
5.215665102005004883e-01 7.006493210792541504e-01 1.491071939468383789e+00 1.130460023880004883e+00
5.278289914131164551e-01 6.865400671958923340e-01 1.467156887054443359e+00 1.082746028900146484e+00
5.341163873672485352e-01 6.711031198501586914e-01 1.428984045982360840e+00 1.043165683746337891e+00
5.404307842254638672e-01 6.698146462440490723e-01 1.425857901573181152e+00 1.042760848999023438e+00
5.466980934143066406e-01 6.539578437805175781e-01 1.393966197967529297e+00 1.010377287864685059e+00
5.529599189758300781e-01 6.428793668746948242e-01 1.381796717643737793e+00 9.901252388954162598e-01
5.592443943023681641e-01 6.342090368270874023e-01 1.361749529838562012e+00 9.636517763137817383e-01
5.655549764633178711e-01 6.222395896911621094e-01 1.340840101242065430e+00 9.454144835472106934e-01
5.718548893928527832e-01 6.165796518325805664e-01 1.327993512153625488e+00 9.225696921348571777e-01
5.781230330467224121e-01 6.039686203002929688e-01 1.301567435264587402e+00 9.012279510498046875e-01
5.844058990478515625e-01 5.964162349700927734e-01 1.286222219467163086e+00 8.756629228591918945e-01
5.906696915626525879e-01 5.872529745101928711e-01 1.264427185058593750e+00 8.528305888175964355e-01
5.969164371490478516e-01 5.831218361854553223e-01 1.261171579360961914e+00 8.445188403129577637e-01
6.031712889671325684e-01 5.701432228088378906e-01 1.227031469345092773e+00 8.238050341606140137e-01
6.094692349433898926e-01 5.649900436401367188e-01 1.220869541168212891e+00 7.995924949645996094e-01
6.158122420310974121e-01 5.574390888214111328e-01 1.209310770034790039e+00 7.832438945770263672e-01
6.221026778221130371e-01 5.527352690696716309e-01 1.198998212814331055e+00 7.752594351768493652e-01
6.283664703369140625e-01 5.418538451194763184e-01 1.177080035209655762e+00 7.529634237289428711e-01
6.346465945243835449e-01 5.320287942886352539e-01 1.160790443420410156e+00 7.369686365127563477e-01
6.409400701522827148e-01 5.271909832954406738e-01 1.144732236862182617e+00 7.231425642967224121e-01
6.472375988960266113e-01 5.184190273284912109e-01 1.122842907905578613e+00 6.930908560752868652e-01
6.534771919250488281e-01 5.159407854080200195e-01 1.122341871261596680e+00 6.953898072242736816e-01
6.597641706466674805e-01 5.066850781440734863e-01 1.100171923637390137e+00 6.726244091987609863e-01
6.660755872726440430e-01 5.028764009475708008e-01 1.096352696418762207e+00 6.650119423866271973e-01
6.723406314849853516e-01 4.956448078155517578e-01 1.088464736938476562e+00 6.501098275184631348e-01
6.786084175109863281e-01 4.886832237243652344e-01 1.067122220993041992e+00 6.383875608444213867e-01
6.849139928817749023e-01 4.815203547477722168e-01 1.049418568611145020e+00 6.164023280143737793e-01
6.912255883216857910e-01 4.766418337821960449e-01 1.041240334510803223e+00 6.112332344055175781e-01
6.974714994430541992e-01 4.716838598251342773e-01 1.033339738845825195e+00 5.933572649955749512e-01
7.037312388420104980e-01 4.659477770328521729e-01 1.030277490615844727e+00 5.911283493041992188e-01
7.100222706794738770e-01 4.591772854328155518e-01 1.003880858421325684e+00 5.699705481529235840e-01
7.163255810737609863e-01 4.524836838245391846e-01 1.000500798225402832e+00 5.644604563713073730e-01
7.226014137268066406e-01 4.507932066917419434e-01 9.921915531158447266e-01 5.563393235206604004e-01
7.288721799850463867e-01 4.439159035682678223e-01 9.774991273880004883e-01 5.456899404525756836e-01
7.351884245872497559e-01 4.411818385124206543e-01 9.756594300270080566e-01 5.362796783447265625e-01
7.414690256118774414e-01 4.346528351306915283e-01 9.618197679519653320e-01 5.253199934959411621e-01
7.477109432220458984e-01 4.299131929874420166e-01 9.499180912971496582e-01 5.161211490631103516e-01
7.539890408515930176e-01 4.269875288009643555e-01 9.462227225303649902e-01 5.067527890205383301e-01
7.602919936180114746e-01 4.209999740123748779e-01 9.315476417541503906e-01 4.969524741172790527e-01
7.665897607803344727e-01 4.181817770004272461e-01 9.287510514259338379e-01 4.946634173393249512e-01
7.728743553161621094e-01 4.098583459854125977e-01 9.100278019905090332e-01 4.775769710540771484e-01
7.791499495506286621e-01 4.087666869163513184e-01 9.052807092666625977e-01 4.664602875709533691e-01
7.854521274566650391e-01 4.048246741294860840e-01 9.000282287597656250e-01 4.630472064018249512e-01
7.917414903640747070e-01 3.999295234680175781e-01 8.908274769783020020e-01 4.537497460842132568e-01
7.979945540428161621e-01 3.963406980037689209e-01 8.844935297966003418e-01 4.410603046417236328e-01
8.042516112327575684e-01 3.944354951381683350e-01 8.807618021965026855e-01 4.436796009540557861e-01
