# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 19
8.018244989216327667e-03 2.400601959228515625e+01 4.838022232055664062e+01 5.313680267333984375e+01
1.401655934751033783e-02 3.383161544799804688e+01 6.948049926757812500e+01 8.025601196289062500e+01
1.969251595437526703e-02 3.190827560424804688e+01 6.482392883300781250e+01 7.275990295410156250e+01
2.551339380443096161e-02 3.405162048339843750e+01 6.761494445800781250e+01 7.769593048095703125e+01
3.202908113598823547e-02 2.515241813659667969e+01 4.971610260009765625e+01 5.733602142333984375e+01
3.846523538231849670e-02 2.311307907104492188e+01 4.622946548461914062e+01 5.299649810791015625e+01
4.443310573697090149e-02 1.841542243957519531e+01 3.704242324829101562e+01 4.229014587402343750e+01
5.042308941483497620e-02 1.647112274169921875e+01 3.311447143554687500e+01 3.775967025756835938e+01
5.690929666161537170e-02 1.599694824218750000e+01 3.223239898681640625e+01 3.669411849975585938e+01
6.341847032308578491e-02 1.520669555664062500e+01 3.071942520141601562e+01 3.524741363525390625e+01
6.949992477893829346e-02 1.397117424011230469e+01 2.818679046630859375e+01 3.188457679748535156e+01
7.558133453130722046e-02 1.230174541473388672e+01 2.500814247131347656e+01 2.825438499450683594e+01
8.196274191141128540e-02 1.119453334808349609e+01 2.263771057128906250e+01 2.547399711608886719e+01
8.830232173204421997e-02 9.586722373962402344e+00 1.956399726867675781e+01 2.191508674621582031e+01
9.435217082500457764e-02 8.513916969299316406e+00 1.726095962524414062e+01 1.950836753845214844e+01
1.005600690841674805e-01 7.382338523864746094e+00 1.488015651702880859e+01 1.689760017395019531e+01
1.070138886570930481e-01 7.182300567626953125e+00 1.462918663024902344e+01 1.641926193237304688e+01
1.134273484349250793e-01 6.296947002410888672e+00 1.277191162109375000e+01 1.428930091857910156e+01
1.196089535951614380e-01 6.092181682586669922e+00 1.255253601074218750e+01 1.405372810363769531e+01
1.257804334163665771e-01 5.822920322418212891e+00 1.191494941711425781e+01 1.333217620849609375e+01
1.321490257978439331e-01 5.538704872131347656e+00 1.136666107177734375e+01 1.262968254089355469e+01
1.384563297033309937e-01 5.114391326904296875e+00 1.062057018280029297e+01 1.175697135925292969e+01
1.446497291326522827e-01 4.798252582550048828e+00 9.928861618041992188e+00 1.104082775115966797e+01
1.508535146713256836e-01 4.416955947875976562e+00 9.107057571411132812e+00 1.005041027069091797e+01
1.571729034185409546e-01 4.003731727600097656e+00 8.308690071105957031e+00 9.111804962158203125e+00
1.635417938232421875e-01 3.792494535446166992e+00 7.927770137786865234e+00 8.647877693176269531e+00
1.698256134986877441e-01 3.614995002746582031e+00 7.523949623107910156e+00 8.211926460266113281e+00
1.761013567447662354e-01 3.364947557449340820e+00 7.010939598083496094e+00 7.660616397857666016e+00
1.823998540639877319e-01 3.229273796081542969e+00 6.721259117126464844e+00 7.277510643005371094e+00
1.886507123708724976e-01 3.095078229904174805e+00 6.420338153839111328e+00 6.954636573791503906e+00
1.949081569910049438e-01 2.982036590576171875e+00 6.275779247283935547e+00 6.737522125244140625e+00
2.011425346136093140e-01 2.765224456787109375e+00 5.797204494476318359e+00 6.191610336303710938e+00
2.073954045772552490e-01 2.743291378021240234e+00 5.780158996582031250e+00 6.158521175384521484e+00
2.137389332056045532e-01 2.551884412765502930e+00 5.380952835083007812e+00 5.726339817047119141e+00
2.200330942869186401e-01 2.427900314331054688e+00 5.131028652191162109e+00 5.447490215301513672e+00
2.262930423021316528e-01 2.283856630325317383e+00 4.838826656341552734e+00 5.129533290863037109e+00
2.325985133647918701e-01 2.211477994918823242e+00 4.693068504333496094e+00 4.946208000183105469e+00
2.388891130685806274e-01 2.115253925323486328e+00 4.496210575103759766e+00 4.719618320465087891e+00
2.451218813657760620e-01 2.111785411834716797e+00 4.485466480255126953e+00 4.682809352874755859e+00
