# k, P_{cc}, P_{hc,r}, P_{hc,0}
#  Realization 17
8.018244989216327667e-03 3.561824798583984375e+01 6.894361114501953125e+01 7.687949371337890625e+01
1.401655934751033783e-02 4.625355529785156250e+01 8.743923187255859375e+01 1.054005203247070312e+02
1.969251595437526703e-02 2.913283729553222656e+01 5.484250640869140625e+01 6.348088073730468750e+01
2.551339380443096161e-02 2.932910156250000000e+01 5.632561492919921875e+01 6.581637573242187500e+01
3.202908113598823547e-02 2.998763465881347656e+01 5.650934982299804688e+01 6.403642272949218750e+01
3.846523538231849670e-02 2.362898445129394531e+01 4.480715179443359375e+01 5.143085861206054688e+01
4.443310573697090149e-02 2.112021827697753906e+01 4.052415847778320312e+01 4.611085891723632812e+01
5.042308941483497620e-02 1.777510643005371094e+01 3.431579208374023438e+01 3.921670532226562500e+01
5.690929666161537170e-02 1.657033729553222656e+01 3.171844863891601562e+01 3.626669311523437500e+01
6.341847032308578491e-02 1.497929286956787109e+01 2.867958450317382812e+01 3.257020187377929688e+01
6.949992477893829346e-02 1.482998466491699219e+01 2.841601371765136719e+01 3.259780120849609375e+01
7.558133453130722046e-02 1.272766113281250000e+01 2.421102333068847656e+01 2.757893753051757812e+01
8.196274191141128540e-02 1.148355197906494141e+01 2.205952644348144531e+01 2.513110542297363281e+01
8.830232173204421997e-02 1.020622730255126953e+01 1.970703506469726562e+01 2.229707717895507812e+01
9.435217082500457764e-02 9.177694320678710938e+00 1.772705650329589844e+01 2.009710311889648438e+01
1.005600690841674805e-01 7.822815895080566406e+00 1.524640464782714844e+01 1.715132141113281250e+01
1.070138886570930481e-01 7.132447242736816406e+00 1.375103664398193359e+01 1.552499198913574219e+01
1.134273484349250793e-01 6.714092731475830078e+00 1.305282306671142578e+01 1.469071006774902344e+01
1.196089535951614380e-01 6.612416267395019531e+00 1.284733772277832031e+01 1.441757488250732422e+01
1.257804334163665771e-01 6.120411396026611328e+00 1.202506256103515625e+01 1.343668746948242188e+01
1.321490257978439331e-01 5.766501903533935547e+00 1.128074359893798828e+01 1.245781040191650391e+01
1.384563297033309937e-01 5.545037269592285156e+00 1.075291156768798828e+01 1.188713932037353516e+01
1.446497291326522827e-01 5.098967552185058594e+00 9.922548294067382812e+00 1.095664215087890625e+01
1.508535146713256836e-01 4.744170188903808594e+00 9.255851745605468750e+00 1.021607017517089844e+01
1.571729034185409546e-01 4.243480205535888672e+00 8.348215103149414062e+00 9.237844467163085938e+00
1.635417938232421875e-01 4.039237022399902344e+00 7.920557975769042969e+00 8.635273933410644531e+00
1.698256134986877441e-01 3.724889278411865234e+00 7.358252525329589844e+00 8.072676658630371094e+00
1.761013567447662354e-01 3.558737993240356445e+00 7.042539119720458984e+00 7.666841983795166016e+00
1.823998540639877319e-01 3.426586866378784180e+00 6.729584217071533203e+00 7.314099311828613281e+00
1.886507123708724976e-01 3.319414854049682617e+00 6.570179462432861328e+00 7.084791660308837891e+00
1.949081569910049438e-01 3.149987697601318359e+00 6.290105342864990234e+00 6.734730720520019531e+00
2.011425346136093140e-01 3.071564674377441406e+00 6.110682964324951172e+00 6.556116580963134766e+00
2.073954045772552490e-01 2.935997962951660156e+00 5.829447746276855469e+00 6.230288028717041016e+00
2.137389332056045532e-01 2.781243085861206055e+00 5.575494289398193359e+00 5.917131900787353516e+00
2.200330942869186401e-01 2.578777313232421875e+00 5.131191730499267578e+00 5.444527149200439453e+00
2.262930423021316528e-01 2.459779739379882812e+00 4.937707424163818359e+00 5.201366901397705078e+00
2.325985133647918701e-01 2.352349758148193359e+00 4.710996150970458984e+00 4.952759265899658203e+00
2.388891130685806274e-01 2.291044473648071289e+00 4.581316947937011719e+00 4.792689800262451172e+00
2.451218813657760620e-01 2.196845293045043945e+00 4.429655551910400391e+00 4.621429920196533203e+00
2.513737380504608154e-01 2.122210502624511719e+00 4.283119678497314453e+00 4.444567203521728516e+00
2.577070593833923340e-01 2.030137538909912109e+00 4.077639579772949219e+00 4.176925182342529297e+00
2.640204429626464844e-01 1.953047394752502441e+00 3.931724786758422852e+00 3.993765592575073242e+00
2.702898085117340088e-01 1.885790109634399414e+00 3.816191911697387695e+00 3.883656501770019531e+00
2.765615284442901611e-01 1.825362086296081543e+00 3.714035511016845703e+00 3.736486196517944336e+00
2.828698754310607910e-01 1.752104401588439941e+00 3.541070699691772461e+00 3.542665243148803711e+00
2.891486585140228271e-01 1.685153007507324219e+00 3.425215721130371094e+00 3.398288726806640625e+00
2.953523397445678711e-01 1.629666566848754883e+00 3.321983814239501953e+00 3.310652732849121094e+00
3.016075491905212402e-01 1.594713449478149414e+00 3.253374338150024414e+00 3.187986612319946289e+00
3.079382479190826416e-01 1.562348604202270508e+00 3.190212726593017578e+00 3.138896703720092773e+00
3.142760396003723145e-01 1.498650431632995605e+00 3.059270143508911133e+00 2.952204942703247070e+00
3.205462992191314697e-01 1.445862293243408203e+00 2.954262733459472656e+00 2.835475683212280273e+00
3.268128037452697754e-01 1.399901151657104492e+00 2.883454322814941406e+00 2.743827819824218750e+00
3.331238031387329102e-01 1.374258995056152344e+00 2.826205253601074219e+00 2.706975221633911133e+00
3.394046723842620850e-01 1.325718164443969727e+00 2.728191852569580078e+00 2.572933673858642578e+00
3.456391692161560059e-01 1.287143111228942871e+00 2.640826463699340820e+00 2.476755857467651367e+00
3.518808186054229736e-01 1.251864194869995117e+00 2.583483695983886719e+00 2.396626472473144531e+00
3.582032322883605957e-01 1.221267342567443848e+00 2.517004966735839844e+00 2.325640678405761719e+00
3.645117878913879395e-01 1.190856575965881348e+00 2.464831590652465820e+00 2.265895843505859375e+00
3.707640767097473145e-01 1.168562293052673340e+00 2.413034677505493164e+00 2.199771165847778320e+00
3.770540952682495117e-01 1.131427288055419922e+00 2.347947120666503906e+00 2.128124475479125977e+00
3.833588361740112305e-01 1.097475528717041016e+00 2.279546499252319336e+00 2.036635875701904297e+00
3.896513879299163818e-01 1.074860453605651855e+00 2.225331068038940430e+00 1.977497935295104980e+00
3.958770036697387695e-01 1.053316354751586914e+00 2.186213493347167969e+00 1.940988779067993164e+00
4.021126329898834229e-01 1.024809002876281738e+00 2.137744426727294922e+00 1.871499657630920410e+00
4.084537327289581299e-01 1.012918353080749512e+00 2.115085124969482422e+00 1.841437578201293945e+00
4.147696197032928467e-01 9.738807082176208496e-01 2.029917716979980469e+00 1.750365018844604492e+00
4.210544228553771973e-01 9.666531682014465332e-01 2.014309406280517578e+00 1.712606787681579590e+00
4.273288547992706299e-01 9.440345764160156250e-01 1.967057347297668457e+00 1.664022922515869141e+00
4.336213767528533936e-01 9.181530475616455078e-01 1.920233130455017090e+00 1.615750670433044434e+00
4.399181902408599854e-01 8.925263285636901855e-01 1.871988654136657715e+00 1.558913111686706543e+00
4.461484551429748535e-01 8.797919750213623047e-01 1.836569428443908691e+00 1.516339778900146484e+00
